# stan_version_major = 2
# stan_version_minor = 20
# stan_version_patch = 0
# model = JuliaConExamp_Stan_JuliaConBayInfStanOEDMC_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
# id = 2
# data
#   file = e:\UNI\D_Drive\PhD\Year_1\2022_06_23_JuliaCon2022\tmp\JuliaConExamp_Stan_JuliaConBayInfStanOEDMC_2.data.R
# init = 2 (Default)
# random
#   seed = -1 (Default)
# output
#   file = e:\UNI\D_Drive\PhD\Year_1\2022_06_23_JuliaCon2022\tmp\JuliaConExamp_Stan_JuliaConBayInfStanOEDMC_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,n1,KM2,d2,km,theta.1,theta.2,theta.3,theta.4
-50.6572,1,0.0763833,3,7,0,52.1902,0.0825859,-0.159029,1.31063,0.133882,3.08259,14.347,0.829381,3.13388
-50.7806,0.948975,0.141845,5,31,0,51.402,-0.0130468,-0.333666,1.25046,0.0508152,2.98695,13.0809,0.814489,3.05082
-50.8492,0.993302,0.16109,5,31,0,51.0785,0.0609075,-0.150881,1.34152,0.15071,3.06091,14.4061,0.837027,3.15071
-50.8433,0.963931,0.157037,5,31,0,51.6626,-0.0361963,-0.649139,1.22884,0.052431,2.9638,10.7937,0.809138,3.05243
-51.4338,0.978138,0.152285,2,7,0,51.82,-0.0573489,-0.825812,1.20465,0.036798,2.94265,9.51286,0.803151,3.0368
-50.5454,0.866313,0.17687,2,7,0,52.6025,-0.000112912,-0.42061,1.23355,0.0580093,2.99989,12.4506,0.810305,3.05801
-50.776,0.866833,0.208043,4,15,0,52.18,-0.0173219,-0.484166,1.33623,0.14425,2.98268,11.9898,0.835716,3.14425
-50.5789,0.982238,0.137948,4,31,0,52.2515,0.0674148,-0.196158,1.29162,0.127822,3.06741,14.0779,0.824676,3.12782
-51.7462,0.653605,0.175161,3,15,0,54.1236,-0.012701,-0.854936,1.31943,0.157963,2.9873,9.30171,0.831558,3.15796
-56.2764,0.307377,0.178274,2,3,0,58.4193,0.000612031,-0.886413,1.35088,0.0856344,3.00061,9.0735,0.839342,3.08563
-51.2042,1,0.157408,2,3,0,55.658,0.0106424,-0.612579,1.28389,0.140009,3.01064,11.0588,0.822764,3.14001
-51.6675,0.963301,0.0856743,4,23,0,53.7954,-0.0204975,-0.307659,1.28585,0.149283,2.9795,13.2695,0.823247,3.14928
-51.5389,0.931314,0.197973,3,15,0,53.334,0.114373,0.140708,1.31863,0.1334,3.11437,16.5201,0.83136,3.1334
-51.6786,0.979591,0.0874255,3,15,0,52.5178,0.0979689,-0.427046,1.27129,0.113855,3.09797,12.4039,0.819644,3.11385
-53.0167,0.97882,0.116851,5,31,0,54.7555,-0.0473727,-0.780696,1.50295,0.312858,2.95263,9.83995,0.87698,3.31286
-52.391,0.995066,0.126712,5,31,0,53.4192,0.0527978,-0.419597,1.47406,0.283097,3.0528,12.4579,0.869831,3.2831
-51.3125,0.933262,0.21841,4,31,0,53.6128,-0.0818282,-0.825694,1.23596,0.0437451,2.91817,9.51372,0.810901,3.04375
-52.5011,0.960934,0.135196,5,31,0,53.3691,0.0882531,-0.188039,1.37925,0.149025,3.08825,14.1367,0.846363,3.14903
-50.79,0.994508,0.111315,4,31,0,53.8847,0.0859234,-0.0889487,1.25924,0.0674062,3.08592,14.8551,0.816662,3.06741
-50.9893,0.942092,0.146442,4,15,0,51.4537,0.112643,-0.173679,1.24586,0.0834237,3.11264,14.2408,0.813351,3.08342
-51.7102,0.406985,0.192348,2,3,0,56.1353,0.0844289,0.114614,1.2523,0.0498598,3.08443,16.331,0.814945,3.04986
-52.3423,0.958159,0.212578,4,15,0,53.9851,0.117256,-0.0295161,1.46887,0.284201,3.11726,15.286,0.868545,3.2842
-51.2347,0.993866,0.207392,4,31,0,52.6998,-0.0803537,-0.751674,1.26827,0.107621,2.91965,10.0504,0.818896,3.10762
-51.2577,0.992567,0.16069,4,31,0,52.1453,0.0286361,-0.387794,1.38067,0.240627,3.02864,12.6885,0.846715,3.24063
-50.8973,0.99198,0.074687,5,31,0,52.1318,0.0156365,-0.279128,1.3549,0.196805,3.01564,13.4763,0.840339,3.1968
-51.3113,0.896997,0.214229,2,7,0,52.4312,0.00816064,-0.590126,1.37248,0.224941,3.00816,11.2216,0.84469,3.22494
-54.7302,0.904784,0.125454,4,31,0,56.9141,0.0404411,0.203859,1.36177,0.124851,3.04044,16.978,0.842037,3.12485
-53.2101,0.978631,0.161217,4,31,0,55.7035,0.0506216,-0.742753,1.32375,0.20538,3.05062,10.115,0.832627,3.20538
-53.3531,0.529317,0.203833,2,3,0,56.4786,0.0391744,-0.575831,1.37975,0.146165,3.03917,11.3252,0.846489,3.14616
-54.1194,0.959741,0.169844,4,15,0,56.0473,-0.0639435,-0.76409,1.4831,0.244462,2.93606,9.96034,0.872068,3.24446
-53.838,0.998859,0.106259,5,31,0,54.9043,-0.00581081,-0.442376,1.4408,0.347337,2.99419,12.2928,0.861597,3.34734
-51.9756,0.973767,0.162492,5,31,0,55.0834,0.12724,0.0642688,1.37677,0.169159,3.12724,15.9659,0.84575,3.16916
-51.7868,0.941381,0.214618,3,15,0,52.8295,0.0681238,-0.17324,1.2726,0.0426517,3.06812,14.244,0.819969,3.04265
-54.0814,0.742789,0.128056,3,7,0,55.7041,0.0912737,-0.655739,1.26071,0.051082,3.09127,10.7459,0.817027,3.05108
-52.8201,0.989582,0.209514,4,31,0,55.9067,0.170227,-0.125458,1.39232,0.195026,3.17023,14.5904,0.849599,3.19503
-52.7361,0.999704,0.0998184,5,63,0,53.9001,0.120246,-0.286664,1.46941,0.30035,3.12025,13.4217,0.868679,3.30035
-53.7205,0.96045,0.126497,4,31,0,55.0704,-0.0191379,-0.755077,1.52064,0.316344,2.98086,10.0257,0.881359,3.31634
-50.5794,0.988025,0.174707,5,31,0,55.0645,0.0430938,-0.232218,1.28274,0.090803,3.04309,13.8164,0.822478,3.0908
-50.6771,0.749345,0.219077,2,3,0,51.5667,0.0535722,-0.137584,1.28716,0.0974021,3.05357,14.5025,0.823572,3.0974
-50.766,0.999394,0.0848665,4,31,0,51.0281,0.0195254,-0.456759,1.30994,0.159066,3.01953,12.1885,0.829211,3.15907
-53.4418,0.92176,0.0853942,4,23,0,55.0207,-0.180555,-0.896837,1.31511,0.135828,2.81944,8.99794,0.830489,3.13583
-53.579,0.903691,0.145029,3,7,0,55.2676,-0.105422,-1.41407,1.30803,0.11244,2.89458,5.24802,0.828738,3.11244
-54.2348,0.939513,0.162207,4,19,0,57.7763,0.0963077,0.205876,1.46639,0.245774,3.09631,16.9926,0.867932,3.24577
-53.5055,0.977234,0.0927867,5,39,0,56.5532,-0.112267,-1.07802,1.16054,0.023469,2.88773,7.68434,0.792233,3.02347
-52.751,0.97785,0.111544,5,31,0,55.494,-0.100391,-0.65637,1.39493,0.167663,2.89961,10.7413,0.850245,3.16766
-51.9392,0.980999,0.101896,5,31,0,53.789,0.056312,-0.391216,1.24939,0.0250744,3.05631,12.6637,0.814223,3.02507
-54.1542,0.849895,0.180839,4,23,0,57.8379,0.041951,-0.84208,1.42823,0.308838,3.04195,9.39492,0.858487,3.30884
-53.1785,0.990781,0.150471,3,15,0,54.6917,-0.024449,-0.25693,1.42587,0.188609,2.97555,13.6373,0.857903,3.18861
-51.4205,0.995841,0.176533,3,11,0,53.3017,0.0431849,-0.403314,1.36346,0.157396,3.04318,12.576,0.842457,3.1574
-51.1901,0.992925,0.0969928,4,31,0,53.8667,0.0219294,-0.204161,1.20548,0.0523055,3.02193,14.0198,0.803357,3.05231
-50.9682,0.983736,0.157525,4,31,0,52.1448,-0.0295551,-0.435929,1.35045,0.187982,2.97044,12.3395,0.839235,3.18798
-50.9682,0.592056,0.204366,2,7,0,54.4503,-0.0295551,-0.435929,1.35045,0.187982,2.97044,12.3395,0.839235,3.18798
-51.2472,0.944665,0.186796,4,31,0,52.0075,0.0273566,-0.328411,1.3873,0.244105,3.02736,13.119,0.848356,3.24411
-51.8794,0.976719,0.0783926,5,39,0,52.9254,-0.0135278,-0.413562,1.27151,0.150031,2.98647,12.5017,0.819699,3.15003
-51.2221,0.989764,0.0895459,3,15,0,52.8308,-0.0014739,-0.461012,1.27781,0.0594056,2.99853,12.1577,0.821257,3.05941
-51.2885,0.948743,0.104934,3,7,0,52.7173,-0.0206863,-0.496871,1.22812,0.0879259,2.97931,11.8977,0.808961,3.08793
-51.6065,0.977062,0.202216,3,15,0,52.9438,0.0432455,-0.295146,1.37564,0.24874,3.04325,13.3602,0.845471,3.24874
-51.816,0.975019,0.0982334,3,7,0,52.9484,0.0287568,-0.0663463,1.39367,0.225419,3.02876,15.019,0.849934,3.22542
-51.885,0.99395,0.171955,2,7,0,52.3724,0.0334778,-0.417438,1.40436,0.191817,3.03348,12.4736,0.852579,3.19182
-50.7503,0.986525,0.202896,3,13,0,52.1327,0.0130385,-0.381975,1.32406,0.126118,3.01304,12.7307,0.832704,3.12612
-53.3091,0.985471,0.0861755,5,31,0,54.2394,0.147102,0.0103404,1.51032,0.32052,3.1471,15.575,0.878804,3.32052
-53.1139,0.95992,0.129081,4,15,0,54.7404,0.0707708,-0.421301,1.49683,0.368568,3.07077,12.4456,0.875466,3.36857
-52.4273,0.992495,0.0849602,5,55,0,54.5987,-0.0618948,-0.784168,1.42762,0.216774,2.93811,9.81478,0.858337,3.21677
-51.6076,0.997001,0.101813,4,23,0,53.8668,0.140048,0.171276,1.25116,0.0899432,3.14005,16.7417,0.814661,3.08994
-57.2236,0.522828,0.164065,4,15,0,60.6678,0.311708,0.322155,1.32677,0.0734491,3.31171,17.8356,0.833375,3.07345
-52.8385,0.921103,0.174125,3,11,0,59.9761,0.0939514,-0.611429,1.25702,0.0963461,3.09395,11.0671,0.816113,3.09635
-52.3541,0.971984,0.118518,3,7,0,53.8218,0.0939735,0.211596,1.28389,0.0817806,3.09397,17.0341,0.822763,3.08178
-52.5079,0.974258,0.161646,3,7,0,52.9475,0.0965991,0.241296,1.27718,0.0814596,3.0966,17.2494,0.821103,3.08146
-51.8857,1,0.121525,4,23,0,53.4866,0.0415026,-0.677818,1.26344,0.111982,3.0415,10.5858,0.817702,3.11198
-50.6022,0.986618,0.0931317,3,7,0,53.1961,0.0248086,-0.428159,1.31324,0.149924,3.02481,12.3959,0.830026,3.14992
-53.8313,0.913902,0.217977,4,15,0,54.4392,0.172968,0.200355,1.52022,0.35659,3.17297,16.9526,0.881255,3.35659
-56.1764,0.521391,0.208127,2,3,0,57.3708,0.181685,-0.145446,1.51737,0.437557,3.18168,14.4455,0.880548,3.43756
-55.0317,0.986213,0.130496,4,23,0,57.7754,-0.0914411,-0.811063,1.36083,0.277444,2.90856,9.61979,0.841806,3.27744
-52.6037,0.963493,0.176021,3,15,0,56.8208,-0.0132424,-0.919963,1.40098,0.249919,2.98676,8.83027,0.851741,3.24992
-53.8717,0.966519,0.0990911,4,23,0,55.5789,0.0210822,-0.541223,1.4919,0.26234,3.02108,11.5761,0.874246,3.26234
-53.1966,0.980765,0.149776,5,31,0,54.9796,0.108766,-0.198895,1.42781,0.200363,3.10877,14.058,0.858382,3.20036
-51.3735,0.999494,0.128677,5,31,0,53.8147,0.0974663,-0.0900951,1.29096,0.0775685,3.09747,14.8468,0.824512,3.07757
-50.8582,1,0.200182,2,3,0,51.3224,0.0872885,-0.0145252,1.27611,0.0932659,3.08729,15.3947,0.820836,3.09327
-52.2574,0.855445,0.169954,2,7,0,52.567,0.0980809,0.220791,1.27826,0.0860258,3.09808,17.1007,0.821369,3.08603
-52.4149,1,0.133836,3,15,0,55.9953,-0.129686,-1.15977,1.22662,0.0518893,2.87031,7.09163,0.808587,3.05189
-53.6775,0.828973,0.151214,3,7,0,54.868,-0.154905,-1.06351,1.2086,0.0704335,2.8451,7.78953,0.80413,3.07043
-51.4418,0.99808,0.167049,3,15,0,58.5567,0.156888,0.152683,1.29774,0.128275,3.15689,16.6069,0.82619,3.12828
-50.6519,0.964101,0.220362,3,15,0,52.5617,0.000918974,-0.384371,1.23402,0.0713428,3.00092,12.7133,0.81042,3.07134
-52.5956,0.995884,0.161729,4,15,0,53.034,-0.131703,-1.06095,1.3839,0.19312,2.8683,7.80811,0.847516,3.19312
-51.732,0.988367,0.116455,4,31,0,53.2655,-0.0219003,-0.1768,1.3427,0.148003,2.9781,14.2182,0.837317,3.148
-51.0817,0.836971,0.171228,2,7,0,54.3039,0.0162656,-0.494627,1.36921,0.178967,3.01627,11.914,0.843881,3.17897
-50.9633,0.999404,0.0774334,5,47,0,52.4591,-0.0336992,-0.444932,1.27156,0.117958,2.9663,12.2742,0.819712,3.11796
-52.8408,0.794221,0.173157,3,11,0,53.4928,0.0428556,-0.537285,1.36137,0.132754,3.04286,11.6047,0.84194,3.13275
-53.4384,0.963648,0.0940349,2,3,0,54.3337,0.0605875,-0.481544,1.36547,0.127948,3.06059,12.0088,0.842955,3.12795
-53.4816,0.998391,0.105496,3,7,0,54.5002,0.0233553,-0.167462,1.30163,0.20369,3.02336,14.2859,0.827153,3.20369
-51.5389,0.992338,0.168103,2,7,0,53.2857,0.0492267,-0.314751,1.35551,0.13938,3.04923,13.2181,0.840489,3.13938
-53.4462,0.890945,0.151316,4,27,0,54.1967,0.0383135,0.012328,1.3796,0.136316,3.03831,15.5894,0.846452,3.13632
-53.0961,0.372178,0.210282,2,3,0,57.5482,0.0802138,-0.611643,1.34099,0.141046,3.08021,11.0656,0.836895,3.14105
-53.8442,0.997877,0.083401,4,31,0,56.2601,-0.0753455,-0.308818,1.38545,0.251972,2.92465,13.2611,0.847898,3.25197
-52.9851,0.969608,0.112785,5,31,0,56.7141,0.253878,0.161732,1.23345,0.0826435,3.25388,16.6726,0.810278,3.08264
-61.6667,0.292673,0.182763,5,31,0,63.1356,-0.179815,-1.95225,1.64154,0.476038,2.82019,1.34618,0.911282,3.47604
-63.1706,0.843925,0.181948,2,3,0,64.6515,-0.214058,-1.95924,1.63509,0.505441,2.78594,1.29553,0.909686,3.50544
-60.6296,0.991825,0.0816173,5,31,0,65.1657,-0.188862,-1.9209,1.5767,0.351727,2.81114,1.57351,0.895234,3.35173
-60.5473,0.945045,0.151635,4,15,0,63.113,-0.094844,-1.9708,1.50941,0.309729,2.90516,1.21169,0.878578,3.30973
-53.2779,0.953691,0.121166,5,47,0,61.6253,-0.147057,-0.548106,1.26274,0.0626423,2.85294,11.5262,0.817529,3.06264
-53.3108,0.990828,0.201399,3,7,0,54.8735,-0.146002,-1.22042,1.17428,0.0124239,2.854,6.65194,0.795634,3.01242
-51.7092,0.997168,0.213697,4,15,0,53.7798,-0.106757,-0.707354,1.27014,0.0593523,2.89324,10.3717,0.819359,3.05935
-51.349,0.991994,0.141228,4,23,0,52.1939,0.0713644,0.0371857,1.3035,0.140451,3.07136,15.7696,0.827617,3.14045
-51.4988,0.74279,0.203675,2,7,0,53.0341,0.0726626,-0.462665,1.2804,0.137759,3.07266,12.1457,0.821899,3.13776
-52.0858,0.945009,0.161428,3,11,0,54.5916,-0.0652697,-0.549707,1.27198,0.0355564,2.93473,11.5146,0.819815,3.03556
-51.2192,0.835884,0.194641,4,15,0,53.1183,0.0789683,-0.117948,1.20189,0.0528264,3.07897,14.6449,0.802467,3.05283
-51.3438,0.996457,0.198607,4,15,0,51.7961,-0.0590488,-0.525718,1.18349,0.0156167,2.94095,11.6885,0.797915,3.01562
-51.4262,0.987365,0.081136,4,27,0,53.3592,0.113886,-0.0214072,1.25841,0.120982,3.11389,15.3448,0.816458,3.12098
-50.865,0.897256,0.135823,4,19,0,52.7337,0.0595908,-0.156197,1.33177,0.178361,3.05959,14.3676,0.834612,3.17836
-50.9441,0.474778,0.201114,2,7,0,54.1656,0.0041305,-0.267899,1.31078,0.157202,3.00413,13.5577,0.829418,3.1572
-51.7454,0.908208,0.175894,3,15,0,52.0586,-0.0132256,-0.658196,1.30572,0.0871506,2.98677,10.7281,0.828166,3.08715
-51.0246,0.886151,0.167572,3,15,0,54.5711,0.0618807,-0.0960745,1.25383,0.103211,3.06188,14.8035,0.815323,3.10321
-50.8435,1,0.216413,3,15,0,51.6668,0.0605311,-0.306539,1.34808,0.163857,3.06053,13.2776,0.838649,3.16386
-52.7796,0.827478,0.14709,2,3,0,53.0895,0.0912624,-0.595019,1.32538,0.185556,3.09126,11.1861,0.833031,3.18556
-55.0704,0.943888,0.147484,4,15,0,55.8881,-0.103193,-0.371902,1.51123,0.341425,2.89681,12.8037,0.879031,3.34142
-55.0011,0.988033,0.107067,3,7,0,56.1533,-0.109076,-0.446122,1.49528,0.34836,2.89092,12.2656,0.875082,3.34836
-53.6526,0.999822,0.113006,5,31,0,55.3545,-0.00552604,-0.823685,1.48749,0.361936,2.99447,9.52828,0.873154,3.36194
-53.0027,0.950027,0.0967904,2,7,0,56.3671,-0.00368933,-0.731195,1.50382,0.339117,2.99631,10.1988,0.877196,3.33912
-54.2843,0.993034,0.159132,3,7,0,54.9964,-0.113942,-1.13147,1.52256,0.347922,2.88606,7.29687,0.881833,3.34792
-54.9169,0.987151,0.108095,2,7,0,56.0928,-0.156529,-1.08449,1.52581,0.358352,2.84347,7.63744,0.882639,3.35835
-53.7098,0.997053,0.105269,3,7,0,55.1927,-0.110379,-0.816786,1.51666,0.350555,2.88962,9.5783,0.880374,3.35055
-55.3837,0.939753,0.132345,4,15,0,56.1153,-0.0919998,-1.24135,1.54741,0.408535,2.908,6.50021,0.887984,3.40854
-53.5523,0.958565,0.193999,4,23,0,55.9347,0.117059,0.247536,1.13954,-0.0845408,3.11706,17.2946,0.787036,2.91546
-53.4846,0.914299,0.165448,5,39,0,55.746,-0.0978826,-0.803756,1.41062,0.294334,2.90212,9.67277,0.854129,3.29433
-52.9191,1,0.140947,2,3,0,53.4793,-0.0966026,-0.780006,1.4206,0.288527,2.9034,9.84496,0.8566,3.28853
-53.746,0.973971,0.0752981,3,15,0,55.4119,-0.0957447,-0.872859,1.41322,0.302846,2.90426,9.17177,0.854771,3.30285
-52.9652,0.817818,0.169665,1,3,0,56.7334,-0.118531,-0.777379,1.45544,0.263705,2.88147,9.864,0.865221,3.2637
-53.3775,0.981964,0.149955,3,7,0,53.7272,-0.127699,-0.834771,1.45093,0.299375,2.8723,9.44791,0.864104,3.29938
-52.932,0.85169,0.158695,3,15,0,56.5831,-0.0987963,-0.527566,1.42716,0.214789,2.9012,11.6751,0.858221,3.21479
-52.0885,0.956487,0.15963,3,7,0,53.815,-0.0779556,-0.736791,1.40449,0.25971,2.92204,10.1583,0.852612,3.25971
