# stan_version_major = 2
# stan_version_minor = 20
# stan_version_patch = 0
# model = JuliaConExamp_Stan_JuliaConBayInfStan_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
# id = 3
# data
#   file = e:\UNI\D_Drive\PhD\Year_1\2022_06_23_JuliaCon2022\tmp\JuliaConExamp_Stan_JuliaConBayInfStan_3.data.R
# init = 2 (Default)
# random
#   seed = -1 (Default)
# output
#   file = e:\UNI\D_Drive\PhD\Year_1\2022_06_23_JuliaCon2022\tmp\JuliaConExamp_Stan_JuliaConBayInfStan_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,n1,KM2,d2,km,theta.1,theta.2,theta.3,theta.4
-65.1954,0.959879,0.280885,4,15,0,65.5679,0.115053,0.861829,1.2938,0.177344,3.11505,21.7483,0.825216,3.17734
-66.3184,0.893634,0.281958,3,7,0,68.3185,0.196388,-0.223383,1.3174,0.141418,3.19639,13.8805,0.831056,3.14142
-65.4409,0.935998,0.338218,3,15,0,67.4491,0.00839206,0.367608,1.23647,0.115785,3.00839,18.1652,0.811027,3.11578
-64.6493,0.99951,0.251404,4,15,0,66.6361,0.182854,0.162158,1.22853,0.0480414,3.18285,16.6756,0.809061,3.04804
-64.8038,0.9972,0.321229,4,15,0,65.3268,0.0492601,-0.799737,1.14325,-0.0510625,3.04926,9.70191,0.787956,2.94894
-65.2758,0.994706,0.185679,2,7,0,66.3916,0.079773,-1.12931,1.11982,-0.0340705,3.07977,7.31247,0.782155,2.96593
-66.7779,0.939901,0.331513,2,3,0,67.1367,0.111108,-1.50278,1.14184,-0.0309381,3.11111,4.60488,0.787606,2.96906
-67.8203,0.999047,0.186928,4,31,0,69.343,0.0960658,1.43714,1.33912,0.165408,3.09607,25.9192,0.836432,3.16541
-66.7154,0.991852,0.337674,4,15,0,68.8686,0.0339983,-1.79372,1.20166,0.0626597,3.034,2.4955,0.80241,3.06266
-64.7869,0.997164,0.167731,4,15,0,67.3068,0.0654532,-1.1977,1.18756,0.0513671,3.06545,6.8167,0.79892,3.05137
-65.6357,0.988422,0.226537,4,15,0,66.6241,0.0530517,0.639526,1.33108,0.190608,3.05305,20.1366,0.834443,3.19061
-66.7041,0.996964,0.178355,4,15,0,68.29,0.287832,1.07116,1.32806,0.214579,3.28783,23.2659,0.833695,3.21458
-63.6058,0.977954,0.22847,4,31,0,67.6334,0.0459784,-0.00222476,1.23812,0.092903,3.04598,15.4839,0.811435,3.0929
-64.2633,0.63582,0.34639,2,7,0,66.0795,0.0445456,0.066408,1.18919,0.0700746,3.04455,15.9815,0.799325,3.07007
-63.7884,0.998697,0.321974,3,15,0,64.4561,0.17057,0.570834,1.18516,0.0453788,3.17057,19.6385,0.798328,3.04538
-64.3449,0.899859,0.307832,3,7,0,66.4058,0.177982,0.346965,1.25994,0.140621,3.17798,18.0155,0.816836,3.14062
-64.616,0.973596,0.163602,5,31,0,65.8613,0.137115,0.695971,1.21332,0.0129694,3.13712,20.5458,0.805296,3.01297
-64.6645,1,0.292086,2,3,0,64.9967,0.132082,0.983956,1.18578,0.0637814,3.13208,22.6337,0.798481,3.06378
-65.9069,0.6443,0.360527,3,11,0,70.7122,0.191596,0.939929,1.30959,0.212494,3.1916,22.3145,0.829123,3.21249
-67.4927,0.9918,0.231484,4,15,0,69.9673,-0.0620624,-1.08397,1.36251,0.181995,2.93794,7.6412,0.842221,3.18199
-67.9006,0.99455,0.177652,3,7,0,68.548,-0.0824267,-0.777805,1.33947,0.21355,2.91757,9.86091,0.836518,3.21355
-66.5635,0.99989,0.14362,5,31,0,68.726,-0.00623068,-0.639397,1.38735,0.216639,2.99377,10.8644,0.848369,3.21664
-66.3647,1,0.246942,3,7,0,66.7248,-0.00470641,-0.49859,1.38276,0.214385,2.99529,11.8852,0.847233,3.21438
-64.7372,0.990908,0.130065,5,31,0,68.1808,0.0288386,-1.17924,1.24754,0.112014,3.02884,6.95049,0.813765,3.11201
-64.0426,0.999215,0.225474,5,31,0,65.3917,0.0597266,0.404216,1.13833,-0.0129438,3.05973,18.4306,0.786736,2.98706
-64.0924,0.99175,0.21712,4,15,0,64.6038,0.0689411,-0.624597,1.23491,0.112435,3.06894,10.9717,0.81064,3.11244
-64.958,0.998311,0.143921,3,15,0,66.038,-0.0108141,-1.0776,1.27889,0.116338,2.98919,7.68737,0.821526,3.11634
-63.7031,0.939667,0.159134,3,11,0,67.4338,0.0702419,-0.0378744,1.26586,0.0977888,3.07024,15.2254,0.818299,3.09779
-64.4122,0.978892,0.254767,4,23,0,65.4915,0.110472,-0.778752,1.1748,0.0364162,3.11047,9.85405,0.795763,3.03642
-65.0142,0.952412,0.184736,4,15,0,65.9042,0.108505,-0.767634,1.14669,0.0264607,3.1085,9.93466,0.788807,3.02646
-65.1124,0.998261,0.219616,4,19,0,66.0078,0.128123,-0.864141,1.25504,0.0865023,3.12812,9.23498,0.815622,3.0865
-68.6942,0.921591,0.238969,4,15,0,70.2218,-0.0875143,-1.54582,1.12327,-0.0991055,2.91249,4.29281,0.783009,2.90089
-65.8133,0.995224,0.205088,4,31,0,73.0205,0.106682,-1.30864,1.28292,0.13865,3.10668,6.01239,0.822522,3.13865
-65.6768,0.727015,0.335872,5,43,0,69.2989,0.182613,-0.51271,1.28622,0.166017,3.18261,11.7829,0.82334,3.16602
-66.716,0.901486,0.225856,4,15,0,68.9489,0.075171,-1.02892,1.05541,-0.128653,3.07517,8.04036,0.766213,2.87135
-65.819,0.974563,0.183748,4,15,0,67.9456,0.0712052,-0.618846,1.08826,-0.114883,3.07121,11.0134,0.774344,2.88512
-64.3212,0.664629,0.34893,2,5,0,67.6359,0.0187529,0.0282051,1.12196,-0.0343578,3.01875,15.7045,0.782685,2.96564
-64.1672,0.987647,0.155252,5,63,0,66.0631,0.0286397,-0.885114,1.24091,0.0711402,3.02864,9.08292,0.812126,3.07114
-64.5189,0.896023,0.281743,3,11,0,65.7812,0.123803,0.339613,1.20673,0.103895,3.1238,17.9622,0.803666,3.10389
-63.7848,0.999649,0.123928,4,31,0,65.2036,0.0246898,-0.655017,1.20684,0.0619514,3.02469,10.7511,0.803692,3.06195
-64.8509,0.858952,0.264803,3,15,0,65.7714,-0.026823,-0.124628,1.20873,0.0175351,2.97318,14.5964,0.804162,3.01754
-64.8337,0.99102,0.136686,4,15,0,66.199,0.122454,-0.848201,1.25492,0.126576,3.12245,9.35054,0.815592,3.12658
-64.4042,0.981567,0.183644,4,31,0,66.8285,0.156241,1.00313,1.27181,0.114583,3.15624,22.7727,0.819772,3.11458
-64.4155,0.98292,0.136743,5,63,0,65.6434,-0.00858188,-0.56637,1.25992,0.0833534,2.99142,11.3938,0.81683,3.08335
-64.4038,0.989882,0.231767,3,11,0,65.7458,0.130545,-0.529872,1.22206,0.100214,3.13054,11.6584,0.807459,3.10021
-64.8812,0.98957,0.358767,3,15,0,65.345,0.141308,1.31203,1.20641,0.0448067,3.14131,25.0122,0.803587,3.04481
-63.8286,0.99985,0.289506,3,15,0,65.4295,0.104077,-0.563755,1.19995,0.0501173,3.10408,11.4128,0.801987,3.05012
-64.3911,0.999501,0.148048,4,15,0,64.6412,0.155031,1.12138,1.15943,-0.00459975,3.15503,23.63,0.79196,2.9954
-64.9759,0.861774,0.303598,3,15,0,67.5162,0.0955828,-0.457664,1.10797,-0.0810913,3.09558,12.1819,0.779222,2.91891
-64.7092,0.989896,0.358414,3,7,0,65.8431,0.13133,-0.275947,1.10862,-0.0585578,3.13133,13.4994,0.779383,2.94144
-64.5052,0.948188,0.326325,4,15,0,65.3268,-0.00441495,0.0371258,1.18462,0.0443701,2.99559,15.7692,0.798194,3.04437
-63.895,0.676361,0.328562,2,7,0,66.8465,0.0427561,0.338384,1.16866,0.0143951,3.04276,17.9533,0.794243,3.0144
-63.8598,1,0.223348,4,23,0,64.2222,0.151871,-0.109622,1.20269,0.0556663,3.15187,14.7052,0.802666,3.05567
-64.1811,0.989397,0.268075,3,15,0,64.7674,0.185463,0.254205,1.18195,0.049353,3.18546,17.343,0.797531,3.04935
-64.0332,0.930422,0.211273,3,7,0,65.3867,0.163742,0.0542952,1.19393,0.0275608,3.16374,15.8936,0.800498,3.02756
-64.1267,0.974683,0.160804,4,31,0,65.8258,0.138753,0.139931,1.15091,0.0255433,3.13875,16.5145,0.78985,3.02554
-65.0163,0.980712,0.125302,3,7,0,66.3047,0.188708,-0.117691,1.17583,0.00119634,3.18871,14.6467,0.796017,3.0012
-65.8272,0.991115,0.29421,3,15,0,66.9432,0.212484,1.62038,1.18051,0.0467529,3.21248,27.2478,0.797177,3.04675
-65.5166,0.99731,0.226784,4,15,0,66.5428,0.277336,0.880558,1.23244,0.112237,3.27734,21.884,0.81003,3.11224
-66.3718,0.986946,0.191264,4,31,0,67.0976,-0.0833302,-0.585804,1.23246,0.0326308,2.91667,11.2529,0.810033,3.03263
-66.7856,0.868859,0.304268,4,15,0,69.6728,0.223763,0.811721,1.04985,-0.129611,3.22376,21.385,0.764839,2.87039
-65.4663,0.964496,0.314002,3,15,0,70.8309,0.0875104,0.603828,1.35478,0.211809,3.08751,19.8778,0.840308,3.21181
-67.8713,0.816831,0.29853,5,31,0,68.7829,0.0803258,0.592985,1.391,0.17693,3.08033,19.7991,0.849273,3.17693
-66.0642,0.996615,0.148383,4,27,0,68.9296,0.157997,-0.400706,1.21302,0.00705728,3.158,12.5949,0.805222,3.00706
-65.2028,0.909219,0.289489,3,15,0,67.8747,0.157578,1.06007,1.18693,0.0791238,3.15758,23.1855,0.798766,3.07912
-67.7348,0.808384,0.299516,2,3,0,68.1351,0.186066,0.614516,1.24026,0.00117971,3.18607,19.9552,0.811964,3.00118
-68.9363,0.99087,0.198,4,15,0,70.2605,0.127501,0.385926,1.13875,-0.121102,3.1275,18.298,0.786841,2.8789
-64.8103,0.990659,0.247132,4,15,0,69.3292,0.120579,0.491232,1.33051,0.160798,3.12058,19.0614,0.834301,3.1608
-64.0948,0.939984,0.286063,4,31,0,65.8323,0.0253534,0.337452,1.18373,0.0157413,3.02535,17.9465,0.797973,3.01574
-65.5052,0.888191,0.330659,4,15,0,68.0824,0.115022,1.29761,1.23681,0.098554,3.11502,24.9077,0.811111,3.09855
-64.4024,1,0.334506,4,23,0,66.1287,0.0312599,-0.0210193,1.30123,0.13351,3.03126,15.3476,0.827054,3.13351
-68.5108,0.94819,0.193244,4,15,0,69.0723,0.125984,0.462723,1.46195,0.277979,3.12598,18.8547,0.866832,3.27798
-64.1351,0.978377,0.357436,4,15,0,68.9824,0.185457,0.377074,1.1895,0.0612167,3.18546,18.2338,0.799402,3.06122
-63.65,0.997917,0.242548,4,15,0,64.5191,0.115701,0.121488,1.1943,0.0162828,3.1157,16.3808,0.800588,3.01628
-64.1565,0.996821,0.162644,4,15,0,64.3906,0.166548,0.818089,1.20541,0.0247595,3.16655,21.4311,0.80334,3.02476
-64.3723,0.983206,0.32743,3,15,0,66.0578,0.00217903,-0.875089,1.23887,0.101313,3.00218,9.1556,0.811619,3.10131
-65.7586,0.995869,0.210632,4,15,0,66.4764,0.11813,0.93336,1.06058,-0.100227,3.11813,22.2669,0.767493,2.89977
-65.8986,0.959921,0.351861,3,7,0,67.4935,0.153405,0.897755,1.05071,-0.109882,3.1534,22.0087,0.765051,2.89012
-65.056,0.957609,0.200624,5,31,0,68.7926,-0.0257764,-0.451054,1.29281,0.146728,2.97422,12.2299,0.824971,3.14673
-66.7692,0.958321,0.126676,5,63,0,68.6863,0.104104,-0.355524,1.14153,-0.0893381,3.1041,12.9225,0.787529,2.91066
-66.9147,0.993725,0.188157,4,31,0,68.1878,0.167027,0.513341,1.09817,0.00887876,3.16703,19.2217,0.776797,3.00888
-64.3977,0.961374,0.294931,2,3,0,66.8477,0.175685,0.474249,1.13196,-0.0400642,3.17568,18.9383,0.785159,2.95994
-65.1153,0.997821,0.33507,3,15,0,65.7264,0.232167,1.45672,1.1877,0.0239019,3.23217,26.0612,0.798956,3.0239
-64.9758,0.897468,0.27248,4,15,0,66.5001,0.165851,0.376292,1.15446,-0.0449721,3.16585,18.2281,0.79073,2.95503
-66.2122,0.877867,0.24835,5,31,0,68.5035,0.0955794,-0.176973,1.25237,0.179586,3.09558,14.2169,0.814963,3.17959
-64.8336,0.979203,0.188563,3,11,0,67.9391,0.0866377,0.662566,1.2744,0.081348,3.08664,20.3036,0.820413,3.08135
-63.751,1,0.257192,3,7,0,65.3888,0.129513,0.296757,1.26814,0.129812,3.12951,17.6515,0.818865,3.12981
-64.51,0.8857,0.274216,5,63,0,65.3034,0.137838,-0.0767404,1.3049,0.140664,3.13784,14.9436,0.827962,3.14066
-65.2674,0.986352,0.195087,4,31,0,69.0037,0.201313,1.485,1.15987,-0.00786452,3.20131,26.2663,0.792068,2.99214
-66.7328,0.975054,0.318289,3,7,0,66.7931,0.15776,1.71444,1.14891,-0.0193376,3.15776,27.9297,0.789356,2.98066
-67.8436,0.936363,0.170811,5,31,0,73.3985,0.362328,1.67882,1.26699,0.156662,3.36233,27.6714,0.818581,3.15666
-71.2313,0.916932,0.2066,3,15,0,73.4367,0.0884541,1.88455,1.28138,0.150213,3.08845,29.163,0.822141,3.15021
-68.1477,1,0.125587,3,7,0,71.5942,0.147764,1.75231,1.31118,0.138039,3.14776,28.2042,0.829517,3.13804
-69.4148,0.99817,0.238862,3,7,0,69.7219,0.126881,1.81876,1.32668,0.162321,3.12688,28.686,0.833353,3.16232
-66.9433,0.989983,0.266123,2,3,0,69.6277,0.153392,1.60711,1.3069,0.154678,3.15339,27.1516,0.828459,3.15468
-66.7327,1,0.127238,3,7,0,67.1912,0.175723,1.63581,1.30137,0.154194,3.17572,27.3596,0.827088,3.15419
-66.3829,0.999255,0.213063,4,15,0,67.0278,0.20537,1.63001,1.29078,0.153705,3.20537,27.3176,0.824467,3.1537
-66.196,0.970495,0.183076,5,31,0,68.1468,0.0857371,-1.10644,1.14433,-0.059225,3.08574,7.47833,0.788221,2.94077
-63.7217,0.99447,0.269676,3,15,0,67.2932,0.0315877,0.109088,1.22278,0.0669375,3.03159,16.2909,0.807637,3.06694
-66.2608,0.78779,0.332387,3,7,0,67.8206,0.0282867,-0.956733,1.06989,-0.12816,3.02829,8.56369,0.769798,2.87184
-65.9664,0.989366,0.16631,5,31,0,69.4573,-0.0206844,-1.23234,1.29388,0.169653,2.97932,6.56553,0.825235,3.16965
-65.6738,0.997696,0.208262,5,31,0,67.2507,-0.00943523,-0.382798,1.3493,0.183129,2.99056,12.7247,0.838951,3.18313
-65.0685,0.959202,0.169068,5,31,0,67.8436,0.0055918,-1.14277,1.29286,0.137591,3.00559,7.21494,0.824982,3.13759
-64.6863,0.994551,0.2914,4,15,0,66.1064,0.247605,0.853714,1.20704,0.060933,3.2476,21.6894,0.803743,3.06093
-64.573,0.894802,0.356353,4,15,0,67.4328,0.086288,0.64501,1.29022,0.155763,3.08629,20.1763,0.824329,3.15576
-66.1613,0.974627,0.137856,5,31,0,67.3452,0.0653694,0.701088,1.08028,-0.0470645,3.06537,20.5829,0.77237,2.95294
-66.2292,0.977392,0.168322,4,19,0,70.6291,0.00124711,0.434992,1.22886,0.00984861,3.00125,18.6537,0.809143,3.00985
-64.0062,1,0.207081,4,15,0,66.8511,0.0422871,-0.817743,1.16136,0.000975075,3.04229,9.57137,0.792436,3.00098
-63.8136,0.98013,0.321103,3,7,0,64.6196,0.0127107,-0.212101,1.20343,0.057318,3.01271,13.9623,0.802848,3.05732
-67.0695,0.946509,0.146814,3,7,0,67.5634,-0.063395,-0.0365923,1.25481,0.0391109,2.9366,15.2347,0.815565,3.03911
-65.6686,0.994207,0.26616,3,7,0,68.1141,-0.0462351,-0.138705,1.22126,0.0896341,2.95376,14.4944,0.807263,3.08963
-64.9663,0.989779,0.148359,3,15,0,67.8076,0.0640506,-1.26354,1.23693,0.071192,3.06405,6.33931,0.81114,3.07119
-64.9767,0.841398,0.303748,3,11,0,66.6605,0.0602896,0.417502,1.2834,0.0854572,3.06029,18.5269,0.822641,3.08546
-65.082,0.990048,0.19445,3,15,0,67.0324,0.0640739,0.884488,1.19661,0.0647655,3.06407,21.9125,0.801162,3.06477
-66.1096,0.957195,0.233029,4,23,0,67.3075,0.0559445,1.08726,1.22541,0.0942863,3.05594,23.3827,0.80829,3.09429
-64.9223,0.999806,0.15011,5,31,0,66.636,-0.00213006,-1.03014,1.20058,0.0773089,2.99787,8.03151,0.802143,3.07731
-64.8413,0.993755,0.162838,5,31,0,68.0418,0.211893,0.848784,1.11685,-0.0365144,3.21189,21.6537,0.78142,2.96349
-64.5928,0.960359,0.248508,4,31,0,67.1963,0.115555,0.912915,1.26982,0.13558,3.11555,22.1186,0.819281,3.13558
-65.5477,0.900918,0.3263,3,7,0,69.1345,0.126845,0.835027,1.34324,0.217032,3.12684,21.5539,0.837452,3.21703
-66.0898,0.939901,0.223408,4,31,0,68.8762,0.320935,1.14482,1.21233,0.0764057,3.32094,23.7999,0.805053,3.07641
-64.3161,0.99584,0.239693,4,15,0,66.8814,0.0244268,-0.943932,1.14789,-0.0125954,3.02443,8.65649,0.789103,2.9874
-65.2939,0.944775,0.227703,4,15,0,65.8513,0.0580692,-0.764356,1.12322,-0.0780608,3.05807,9.95842,0.782998,2.92194
-63.8965,0.459078,0.356489,2,5,0,68.8985,0.0678456,0.440208,1.14294,-0.0206476,3.06785,18.6915,0.787879,2.97935
-64.2395,0.928025,0.275635,3,15,0,66.1678,0.115926,0.786715,1.20106,0.0125064,3.11593,21.2037,0.802263,3.01251
-63.7136,0.999555,0.134218,5,31,0,64.5158,0.0929317,-0.259045,1.17763,0.00143606,3.09293,13.6219,0.796463,3.00144
-64.4329,0.961379,0.299445,3,15,0,66.0585,0.187192,0.0573689,1.16387,0.0128716,3.18719,15.9159,0.793058,3.01287
-64.4535,0.996686,0.179778,5,31,0,65.4106,0.136093,1.08221,1.15265,-0.0150209,3.13609,23.346,0.79028,2.98498
-64.7527,0.982028,0.204655,3,7,0,65.7388,0.0933993,0.976538,1.13307,-0.0303522,3.0934,22.5799,0.785435,2.96965
-67.3799,0.726415,0.281801,2,7,0,68.8739,0.0624539,1.19877,1.13152,0.0127998,3.06245,24.1911,0.785052,3.0128
-67.0128,1,0.359227,3,7,0,68.5292,0.303439,0.748958,1.22589,0.0407837,3.30344,20.9299,0.808407,3.04078
-65.6033,0.950221,0.278688,2,3,0,68.0189,0.247046,0.883034,1.22557,0.125479,3.24705,21.902,0.808329,3.12548
-64.6133,0.999765,0.207941,3,15,0,66.5908,0.156425,0.0616377,1.27167,0.0912095,3.15643,15.9469,0.819737,3.09121
-65.8456,0.925208,0.226899,4,15,0,67.6956,0.0764196,-1.19871,1.29733,0.116437,3.07642,6.80934,0.826089,3.11644
-64.4,0.98495,0.187337,3,15,0,66.9156,0.100975,0.141504,1.23937,0.134643,3.10098,16.5259,0.811743,3.13464
-65.1024,0.969602,0.257084,4,15,0,67.1087,0.181805,0.188124,1.32942,0.181389,3.1818,16.8639,0.834032,3.18139
-64.4748,0.998201,0.136113,5,63,0,65.456,0.04349,-0.791431,1.12842,-0.0491523,3.04349,9.76213,0.784285,2.95085
-67.8853,0.917686,0.324634,4,15,0,68.2876,0.00426148,-1.65565,1.08484,-0.116531,3.00426,3.49656,0.773498,2.88347
-65.7633,0.999741,0.229297,4,15,0,69.2645,0.030716,-1.38052,1.27172,0.153585,3.03072,5.49124,0.819751,3.15359
-65.4196,0.998125,0.14219,5,63,0,67.0544,0.0977909,1.24269,1.24174,0.0852913,3.09779,24.5095,0.812331,3.08529
-64.8686,0.993088,0.155442,3,7,0,65.9532,0.104671,0.948734,1.26407,0.0801471,3.10467,22.3783,0.817858,3.08015
-63.68,0.923957,0.350197,2,3,0,65.5994,0.137576,0.67532,1.23346,0.074236,3.13758,20.3961,0.810281,3.07424
-63.9662,0.994009,0.148807,4,15,0,64.2525,0.118846,0.796493,1.24951,0.0945439,3.11885,21.2746,0.814254,3.09454
-65.3528,0.90478,0.298563,3,11,0,68.1166,0.064159,0.470647,1.34822,0.200988,3.06416,18.9122,0.838683,3.20099
-66.0304,0.955364,0.188906,3,11,0,67.7159,0.101275,-0.286456,1.38959,0.26626,3.10128,13.4232,0.848924,3.26626
-67.2456,0.994995,0.123423,5,31,0,68.6239,0.240977,1.47467,1.36842,0.240328,3.24098,26.1913,0.843683,3.24033
-67.9054,0.916769,0.153336,5,63,0,72.5369,0.0556258,-0.755439,1.38526,0.170925,3.05563,10.0231,0.847852,3.17093
-69.2863,0.996181,0.123333,6,63,0,73.7652,0.408719,1.90796,1.1818,0.0548183,3.40872,29.3327,0.797495,3.05482
-63.8955,0.99926,0.159426,5,31,0,70.119,0.149047,0.21493,1.26858,0.112168,3.14905,17.0582,0.818974,3.11217
-64.112,0.949787,0.211191,2,3,0,64.6146,0.155517,0.0394185,1.26306,0.101034,3.15552,15.7858,0.817608,3.10103
-66.7694,0.980375,0.168875,4,23,0,69.5006,0.227581,0.551785,1.38372,0.261028,3.22758,19.5004,0.84747,3.26103
