# stan_version_major = 2
# stan_version_minor = 20
# stan_version_patch = 0
# model = JuliaConExamp_Stan_JuliaConBayInfStanOEDMC_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
# id = 3
# data
#   file = e:\UNI\D_Drive\PhD\Year_1\2022_06_23_JuliaCon2022\tmp\JuliaConExamp_Stan_JuliaConBayInfStanOEDMC_3.data.R
# init = 2 (Default)
# random
#   seed = -1 (Default)
# output
#   file = e:\UNI\D_Drive\PhD\Year_1\2022_06_23_JuliaCon2022\tmp\JuliaConExamp_Stan_JuliaConBayInfStanOEDMC_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,n1,KM2,d2,km,theta.1,theta.2,theta.3,theta.4
-57.6632,1,0.203386,3,7,0,59.6666,-0.0310417,-0.253721,1.70168,0.491191,2.96896,13.6605,0.926167,3.49119
-56.4036,0.987023,0.176161,4,31,0,59.4899,0.109058,-0.485421,1.57466,0.480614,3.10906,11.9807,0.894729,3.48061
-52.5824,0.997426,0.132844,5,31,0,58.6511,0.178714,-0.154837,1.36863,0.225605,3.17871,14.3774,0.843735,3.2256
-52.7742,0.984862,0.106038,5,31,0,55.2312,0.160649,-0.00279128,1.47076,0.289763,3.16065,15.4798,0.869013,3.28976
-51.0522,0.987167,0.209768,4,31,0,53.2107,-0.0106236,-0.560072,1.3741,0.187849,2.98938,11.4395,0.845091,3.18785
-52.1624,0.933445,0.254288,3,15,0,53.4817,0.0128731,-0.0116724,1.34998,0.159229,3.01287,15.4154,0.839119,3.15923
-51.6545,1,0.218365,5,31,0,53.4096,-0.0402435,-0.860387,1.20772,0.0436955,2.95976,9.26219,0.803911,3.0437
-51.6884,0.967341,0.16719,4,15,0,52.4646,-0.0683494,-0.373246,1.20737,0.00779434,2.93165,12.794,0.803824,3.00779
-52.1748,0.951798,0.191841,5,31,0,53.3342,0.0784373,-0.455966,1.38215,0.254041,3.07844,12.1942,0.847081,3.25404
-51.686,0.975538,0.172285,3,7,0,52.9243,-0.00137178,-0.306599,1.4254,0.225092,2.99863,13.2772,0.857786,3.22509
-54.8873,0.985869,0.170946,4,27,0,55.7093,0.0458196,-0.57133,1.6048,0.429962,3.04582,11.3579,0.902189,3.42996
-55.8193,0.983158,0.11463,5,39,0,56.3798,-0.0232856,-0.198068,1.08772,-0.1852,2.97671,14.064,0.774211,2.8148
-52.4135,0.994712,0.125067,5,31,0,58.6924,0.165648,0.266355,1.27139,0.0605799,3.16565,17.4311,0.819669,3.06058
-51.1259,1,0.239196,3,7,0,52.5118,0.1387,-0.0558975,1.27882,0.121548,3.1387,15.0947,0.821509,3.12155
-51.1523,0.982835,0.209458,4,15,0,52.0968,0.0408508,-0.0422743,1.23778,0.0585855,3.04085,15.1935,0.811349,3.05859
-53.7137,0.951284,0.145356,4,31,0,55.1227,0.169234,-0.150103,1.45836,0.342845,3.16923,14.4118,0.865945,3.34285
-53.3269,0.880596,0.179216,3,7,0,56.1731,0.047955,0.0121303,1.47781,0.267864,3.04795,15.5879,0.870758,3.26786
-52.2441,0.973871,0.125867,3,15,0,54.946,0.124161,-0.0684384,1.46585,0.308433,3.12416,15.0038,0.867797,3.30843
-52.145,0.998231,0.107376,5,31,0,52.8155,0.0420905,-0.248053,1.48897,0.317111,3.04209,13.7016,0.873519,3.31711
-51.507,0.955846,0.239321,4,15,0,53.2055,-0.0235299,-0.805476,1.30934,0.160455,2.97647,9.6603,0.829062,3.16045
-52.8013,0.986604,0.138699,4,15,0,53.4508,-0.00607281,-1.01443,1.30805,0.151661,2.99393,8.14536,0.828743,3.15166
-53.2421,0.909634,0.147405,5,31,0,54.6792,-0.144331,-0.711213,1.39764,0.225593,2.85567,10.3437,0.850916,3.22559
-51.0711,0.95383,0.198772,3,15,0,55.5447,0.00903245,-0.373884,1.34874,0.141577,3.00903,12.7893,0.838814,3.14158
-50.9459,0.96137,0.190877,3,11,0,51.668,0.00113509,-0.274066,1.3357,0.136995,3.00114,13.513,0.835585,3.137
-52.1226,0.9795,0.114256,4,31,0,53.2652,-0.0711227,-0.322569,1.29547,0.129221,2.92888,13.1614,0.825629,3.12922
-55.5182,0.720812,0.206726,2,3,0,55.8365,-0.0990854,-0.260139,1.26663,0.141572,2.90091,13.614,0.81849,3.14157
-53.165,1,0.198319,2,3,0,55.6082,-0.0988149,-0.296993,1.3107,0.117716,2.90119,13.3468,0.829399,3.11772
-53.7381,0.929896,0.173867,5,31,0,55.7637,-0.116605,-0.399033,1.33016,0.173772,2.88339,12.607,0.834214,3.17377
-55.1106,0.922418,0.135784,4,23,0,57.3471,0.13815,-0.477789,1.15668,0.0404095,3.13815,12.036,0.791278,3.04041
-51.117,1,0.131657,3,7,0,57.1879,0.0885398,-0.042545,1.23468,0.0310614,3.08854,15.1915,0.810584,3.03106
-51.8864,0.929755,0.157751,2,7,0,53.2357,0.122497,-0.252014,1.22805,0.0287143,3.1225,13.6729,0.808942,3.02871
-51.0367,1,0.148649,4,31,0,52.3584,0.0852616,-0.0754552,1.23457,0.0830831,3.08526,14.9529,0.810556,3.08308
-51.2239,0.952526,0.136396,2,7,0,53.8819,0.0646876,0.0277042,1.25231,0.0740962,3.06469,15.7009,0.814946,3.0741
-51.7238,0.999091,0.162723,4,31,0,52.5889,-0.0898134,-0.927678,1.20448,0.0132305,2.91019,8.77434,0.80311,3.01323
-50.6736,0.997538,0.160172,5,31,0,51.9009,-0.0100539,-0.377627,1.3324,0.15186,2.98995,12.7622,0.834769,3.15186
-51.0366,0.830475,0.219794,3,11,0,52.4116,0.101674,-0.181739,1.27983,0.0847035,3.10167,14.1824,0.821757,3.0847
-51.593,0.919247,0.2517,4,15,0,52.2236,0.0596412,-0.349649,1.20876,-0.00551753,3.05964,12.965,0.804169,2.99448
-51.1724,1,0.250206,4,15,0,54.013,0.0977032,-0.181401,1.21949,0.021242,3.0977,14.1848,0.806824,3.02124
-52.6397,0.96146,0.180839,3,15,0,54.5153,0.138985,0.320047,1.23787,0.0468505,3.13898,17.8203,0.811374,3.04685
-54.0238,0.486214,0.221527,3,15,0,57.8117,0.210071,0.407491,1.1992,0.0674632,3.21007,18.4543,0.801802,3.06746
-52.4269,0.998663,0.198342,5,31,0,55.0951,-0.141539,-1.11639,1.31755,0.146127,2.85846,7.40618,0.831094,3.14613
-51.7444,0.923874,0.229985,3,15,0,56.9673,-0.0401545,-0.671816,1.13992,-0.0547462,2.95985,10.6293,0.787131,2.94525
-50.9348,0.997308,0.170657,4,15,0,52.6946,0.0245405,-0.343134,1.17292,-0.00307966,3.02454,13.0123,0.795298,2.99692
-50.7481,0.991604,0.133486,4,31,0,51.6556,0.0170965,-0.230228,1.21341,0.0323569,3.0171,13.8309,0.805318,3.03236
-52.0761,0.780227,0.157297,2,3,0,52.6038,0.0179677,-0.200721,1.18865,0.0551171,3.01797,14.0448,0.79919,3.05512
-51.3262,0.995932,0.114927,4,31,0,53.9812,-0.0616722,-0.616346,1.29837,0.15254,2.93833,11.0315,0.826347,3.15254
-51.6888,0.958204,0.151152,4,31,0,54.3685,-0.0563934,-0.733583,1.28707,0.0667512,2.94361,10.1815,0.823549,3.06675
-51.0934,0.672311,0.201293,3,11,0,55.055,-0.0161529,-0.682796,1.30537,0.15393,2.98385,10.5497,0.828079,3.15393
-51.0731,0.950885,0.208434,4,23,0,51.6635,0.00287843,-0.216032,1.28839,0.132112,3.00288,13.9338,0.823877,3.13211
-54.2494,0.887498,0.176026,4,23,0,58.5158,-0.0165705,-1.09381,1.44781,0.314917,2.98343,7.56988,0.863333,3.31492
-51.6962,0.997035,0.111372,4,31,0,55.6582,-0.00306973,-0.675749,1.41596,0.245659,2.99693,10.6008,0.85545,3.24566
-51.1962,0.970599,0.202607,4,23,0,52.9585,0.131286,0.0391678,1.23805,0.0789766,3.13129,15.784,0.811418,3.07898
-52.1394,0.951299,0.125817,5,47,0,52.4261,0.110163,0.00541337,1.24407,0.0142659,3.11016,15.5392,0.812908,3.01427
-52.0272,0.983847,0.126058,5,31,0,54.0243,0.0262214,-0.334132,1.13635,-0.0834352,3.02622,13.0775,0.786247,2.91656
-51.6269,0.999188,0.222826,4,31,0,52.7288,-0.0778061,-0.644182,1.18042,0.0179498,2.92219,10.8297,0.797153,3.01795
-52.9364,0.991577,0.184677,4,15,0,53.99,-0.073977,-0.971303,1.15234,-0.0644713,2.92602,8.45806,0.790204,2.93553
-55.1161,0.83057,0.154202,5,31,0,57.1663,0.0216176,-0.496043,1.59957,0.381086,3.02162,11.9037,0.900892,3.38109
-54.8149,0.876056,0.2232,4,31,0,57.189,-0.0774526,-0.577464,1.564,0.430366,2.92255,11.3134,0.89209,3.43037
-56.4124,0.993848,0.105154,5,31,0,57.1976,0.00875091,-0.736903,1.59589,0.504197,3.00875,10.1575,0.899982,3.5042
-55.1488,0.999124,0.23672,2,7,0,57.1121,-0.0348117,-0.576417,1.63982,0.45804,2.96519,11.321,0.910856,3.45804
-51.9908,0.968417,0.246708,4,15,0,56.649,-0.00760193,-0.854363,1.31371,0.168675,2.9924,9.30587,0.830143,3.16868
-51.3059,0.947061,0.206566,3,7,0,52.4879,-0.0526009,-0.76796,1.35479,0.166917,2.9474,9.93229,0.84031,3.16692
-51.9794,0.983524,0.132177,5,31,0,52.7083,-0.0154429,-0.149957,1.37737,0.195167,2.98456,14.4128,0.845899,3.19517
-51.6817,0.983113,0.0997118,5,63,0,53.4123,0.142904,0.00747694,1.33798,0.134948,3.1429,15.5542,0.836151,3.13495
-51.5963,0.987689,0.0959011,3,15,0,52.7704,0.0714784,-0.0489622,1.31026,0.176567,3.07148,15.145,0.829288,3.17657
-51.2685,0.999489,0.0961027,6,63,0,53.514,0.000276996,-0.212051,1.19239,0.0256662,3.00028,13.9626,0.800116,3.02567
-54.4426,0.859375,0.215617,3,15,0,56.0186,0.0288426,0.168799,1.1959,-0.0443805,3.02884,16.7238,0.800986,2.95562
-51.2614,1,0.103118,3,7,0,54.9373,0.0711029,-0.0993424,1.16447,-0.00528152,3.0711,14.7798,0.793205,2.99472
-51.6683,0.877804,0.088883,2,7,0,55.8973,0.0717653,-0.0770013,1.1851,-0.0329373,3.07177,14.9417,0.798311,2.96706
-51.3788,0.972646,0.151143,3,15,0,53.4751,0.0662661,-0.210214,1.20836,0.0705417,3.06627,13.9759,0.80407,3.07054
-51.0935,0.907468,0.101264,4,23,0,54.6726,0.00872348,-0.138177,1.29476,0.112976,3.00872,14.4982,0.825452,3.11298
-50.5529,0.999012,0.213847,3,15,0,51.4416,0.0161993,-0.404047,1.3251,0.153817,3.0162,12.5707,0.832962,3.15382
-52.9069,0.895578,0.157601,4,31,0,53.501,0.0827849,0.126633,1.35826,0.12905,3.08278,16.4181,0.841169,3.12905
-52.7425,0.989258,0.109198,4,15,0,54.9584,0.0667523,-0.506232,1.29194,0.184619,3.06675,11.8298,0.824755,3.18462
-51.773,0.986089,0.20646,3,11,0,53.6208,0.102144,-0.421015,1.32446,0.161648,3.10214,12.4476,0.832805,3.16165
-51.293,0.998682,0.152964,3,15,0,52.3177,0.0678349,-0.471005,1.32561,0.154866,3.06783,12.0852,0.833088,3.15487
-50.5801,0.94249,0.149244,3,15,0,52.9403,0.0367126,-0.187934,1.26612,0.0929891,3.03671,14.1375,0.818365,3.09299
-51.1122,0.89618,0.158118,2,3,0,51.6984,0.0460651,-0.169588,1.27026,0.0557861,3.04607,14.2705,0.819389,3.05579
-50.6871,0.828742,0.21242,2,3,0,52.1387,0.0515829,-0.305109,1.26079,0.0669064,3.05158,13.288,0.817045,3.06691
-52.1206,0.985377,0.182284,3,15,0,52.7942,0.0667778,0.138584,1.25418,0.0843848,3.06678,16.5047,0.81541,3.08438
-50.6519,1,0.169736,3,7,0,52.5472,0.0712312,-0.108953,1.25355,0.0732685,3.07123,14.7101,0.815253,3.07327
-52.9339,0.927077,0.0917157,4,15,0,56.4946,0.0401745,0.0965494,1.22245,0.0734316,3.04017,16.2,0.807556,3.07343
-52.0832,1,0.230494,3,15,0,52.9747,0.045437,0.0955646,1.25982,0.0647725,3.04544,16.1928,0.816806,3.06477
-52.1047,0.833005,0.192483,3,15,0,54.908,-0.00439506,-0.883393,1.33621,0.165562,2.9956,9.0954,0.835712,3.16556
-53.1721,0.987717,0.140219,4,31,0,54.2106,-0.00971644,-0.103355,1.46428,0.281948,2.99028,14.7507,0.867408,3.28195
-54.1443,0.972538,0.13928,5,31,0,55.626,-0.173471,-1.27738,1.20825,0.0637857,2.82653,6.239,0.804041,3.06379
-53.3487,0.814342,0.167828,2,7,0,56.665,-0.164769,-1.23921,1.26607,0.0495257,2.83523,6.51572,0.818353,3.04953
-54.1389,0.960564,0.133485,3,15,0,57.3646,-0.163058,-1.31061,1.17308,0.0233034,2.83694,5.99805,0.795338,3.0233
-52.2261,0.863237,0.24347,4,15,0,55.6696,-0.0180198,-0.30256,1.22881,-0.0124139,2.98198,13.3064,0.809132,2.98759
-51.7004,0.879308,0.182656,2,3,0,53.8124,-0.0101375,-0.288908,1.20552,-0.0219207,2.98986,13.4054,0.803367,2.97808
-51.0263,1,0.200849,4,31,0,52.7809,-0.000400721,-0.593951,1.32811,0.135385,2.9996,11.1939,0.833706,3.13538
-54.8534,0.373832,0.246477,2,7,0,58.3839,0.0645615,-0.66819,1.40969,0.178395,3.06456,10.6556,0.853899,3.1784
-53.768,0.9937,0.0905981,4,31,0,56.2005,-0.0836143,-0.414912,1.39007,0.264694,2.91639,12.4919,0.849043,3.26469
-53.4954,1,0.120931,4,31,0,55.6408,-0.0752172,-1.15863,1.4472,0.297607,2.92478,7.0999,0.863182,3.29761
-53.1789,0.966577,0.255128,3,7,0,54.0206,-0.11604,-0.865511,1.45726,0.306509,2.88396,9.22504,0.865671,3.30651
-52.2001,0.912046,0.141182,4,23,0,56.1059,-0.0251411,-0.64568,1.36011,0.132469,2.97486,10.8188,0.841628,3.13247
-52.0716,0.914309,0.138448,2,5,0,53.8254,-0.0351173,-0.625784,1.29759,0.179608,2.96488,10.9631,0.826153,3.17961
-50.9582,0.981942,0.113704,2,7,0,52.9466,-0.0278438,-0.619378,1.33188,0.138222,2.97216,11.0095,0.83464,3.13822
-53.3743,0.704594,0.190608,2,3,0,54.173,-0.0129828,-0.691893,1.34953,0.104145,2.98702,10.4838,0.839009,3.10415
-53.5917,0.959445,0.238808,2,3,0,53.9189,-0.0536554,-0.700654,1.26897,0.172757,2.94634,10.4203,0.81907,3.17276
-50.9893,1,0.185048,4,19,0,54.8814,0.0678823,-0.105785,1.36434,0.198073,3.06788,14.7331,0.842675,3.19807
-50.4965,0.973638,0.108029,4,31,0,52.5628,0.0491808,-0.298163,1.29469,0.121,3.04918,13.3383,0.825435,3.121
-51.9958,0.985527,0.0950294,4,31,0,53.3334,0.0542138,-0.635093,1.35261,0.195135,3.05421,10.8956,0.83977,3.19513
-53.1991,0.969259,0.154621,4,15,0,54.9689,0.0900925,-0.00540929,1.51006,0.366696,3.09009,15.4608,0.87874,3.3667
-54.1733,0.984209,0.129632,4,15,0,55.1084,0.204406,0.0598817,1.52727,0.356702,3.20441,15.9341,0.883,3.3567
-51.3213,0.980683,0.255572,4,15,0,55.3044,0.151781,-0.0214195,1.23662,0.0751862,3.15178,15.3447,0.811064,3.07519
-52.1463,0.954673,0.124281,5,63,0,53.156,0.159637,0.082331,1.35803,0.14978,3.15964,16.0969,0.841113,3.14978
-53.0383,0.973091,0.107683,3,7,0,54.5434,0.111131,0.263036,1.34076,0.190615,3.11113,17.407,0.836838,3.19061
-53.6089,0.96829,0.243621,4,15,0,55.0332,0.230252,-0.0301972,1.17411,0.00920756,3.23025,15.2811,0.795591,3.00921
-52.4693,0.945904,0.166739,4,19,0,55.3072,0.00216091,-0.853646,1.38083,0.196514,3.00216,9.31106,0.846756,3.19651
-55.274,0.958917,0.256423,3,7,0,56.6896,-0.107089,-0.337814,1.4954,0.324562,2.89291,13.0508,0.875111,3.32456
-53.9279,0.999978,0.167005,5,31,0,57.4619,-0.0896658,-0.931416,1.53979,0.362349,2.91033,8.74723,0.886097,3.36235
-53.8289,0.991029,0.131807,4,15,0,54.7187,-0.0566844,-1.0611,1.4854,0.345236,2.94332,7.807,0.872636,3.34524
-53.1566,0.867606,0.199899,5,31,0,57.195,-0.0726624,-1.2291,1.2581,0.0562197,2.92734,6.58905,0.816379,3.05622
-53.8879,0.973181,0.207007,4,23,0,55.9717,-0.154929,-0.552233,1.26209,0.090755,2.84507,11.4963,0.817368,3.09075
-53.0223,0.671088,0.233163,2,7,0,58.2481,-0.0460043,-0.925094,1.24602,0.0154116,2.954,8.79307,0.81339,3.01541
-52.426,0.998089,0.164413,4,31,0,54.9482,-0.0478167,-0.197409,1.21891,-0.000843306,2.95218,14.0688,0.806681,2.99916
-52.5689,0.941743,0.157845,4,23,0,54.258,0.142594,-0.357379,1.27951,0.135655,3.14259,12.909,0.821678,3.13565
-51.0801,0.998352,0.213674,3,7,0,52.8884,0.101629,0.0582484,1.25807,0.0804919,3.10163,15.9223,0.816373,3.08049
-50.9625,0.999988,0.13824,5,31,0,51.368,-0.0681474,-0.578216,1.24214,0.0556846,2.93185,11.3079,0.812429,3.05568
-50.8186,0.976552,0.206492,4,23,0,51.3769,0.0694799,-0.211253,1.34672,0.160643,3.06948,13.9684,0.838314,3.16064
-51.8093,0.932877,0.152953,5,31,0,52.8709,0.0460717,-0.10645,1.3105,0.0818538,3.04607,14.7282,0.82935,3.08185
