# stan_version_major = 2
# stan_version_minor = 20
# stan_version_patch = 0
# model = JuliaConExamp_Stan_JuliaConBayInfStanOEDMCSeq2_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
# id = 3
# data
#   file = e:\UNI\D_Drive\PhD\Year_1\2022_06_23_JuliaCon2022\tmp\JuliaConExamp_Stan_JuliaConBayInfStanOEDMCSeq2_3.data.R
# init = 2 (Default)
# random
#   seed = -1 (Default)
# output
#   file = e:\UNI\D_Drive\PhD\Year_1\2022_06_23_JuliaCon2022\tmp\JuliaConExamp_Stan_JuliaConBayInfStanOEDMCSeq2_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,n1,KM2,d2,km,theta.1,theta.2,theta.3,theta.4
-36.6143,0.997549,0.258193,4,15,0,37.9376,1.4268,-0.947277,-0.696464,-0.979647,3.25084,9.63095,0.769018,2.85772
-34.3733,1,0.338055,3,7,0,37.9961,-0.966582,-0.924302,-0.795029,-0.448853,2.9439,9.77774,0.76585,2.93028
-33.4026,0.973008,0.224659,3,11,0,35.5932,0.309647,-0.925227,-0.411237,-0.562886,3.10378,9.77183,0.778262,2.91453
-34.9217,0.980782,0.29315,3,15,0,36.1904,-1.52232,-0.964176,-0.0919901,0.111058,2.87688,9.52298,0.78874,3.0088
-35.5052,0.986141,0.214152,2,3,0,35.5891,-1.83126,-0.964418,-0.143543,0.177392,2.84028,9.52143,0.787038,3.01824
-33.712,0.999715,0.264501,3,15,0,36.1001,0.970906,-0.903025,0.451574,0.245444,3.19,9.91369,0.806905,3.02796
-33.2662,0.998471,0.188444,3,15,0,34.1017,0.2431,-0.891709,0.399271,0.01279,3.09523,9.98599,0.805139,2.99487
-33.6482,0.951647,0.327994,3,7,0,33.7499,0.211394,-0.889055,0.563912,-0.0302325,3.09117,10.0029,0.810712,2.98879
-34.1919,0.99227,0.201471,4,31,0,34.7672,1.09368,-0.874409,-0.355813,-0.379422,3.20627,10.0965,0.780071,2.9399
-36.8815,0.990186,0.150563,3,15,0,37.415,0.349134,-0.827041,-0.0458997,-0.961868,3.10886,10.3992,0.790264,2.86012
-33.7075,1,0.32504,3,7,0,37.7855,-0.277838,-0.925678,-0.868906,-0.801135,3.02913,9.76895,0.763483,2.88192
-34.7155,0.990308,0.145581,4,31,0,36.1066,-1.40873,-0.901808,0.358294,-0.0569221,2.89045,9.92146,0.803759,2.98503
-35.3574,0.942845,0.246943,3,15,0,37.5683,-1.82834,-0.938506,-0.503463,-0.148648,2.84063,9.68699,0.775261,2.97212
-38.4287,0.988035,0.153056,5,31,0,41.0756,1.94686,-0.928474,1.59939,1.048,3.32166,9.75109,0.846652,3.14495
-36.4667,0.984712,0.257551,3,7,0,39.7613,0.974102,-0.92283,1.60098,0.943343,3.19043,9.78715,0.846708,3.12944
-36.4149,0.999273,0.191977,4,31,0,38.9796,0.956723,-0.823631,0.700649,-0.0382381,3.18813,10.421,0.815369,2.98766
-35.3541,0.913983,0.244114,3,7,0,38.7655,0.531588,-0.862729,0.546761,-0.457596,3.13246,10.1711,0.810129,2.92907
-34.9875,0.998847,0.222099,4,15,0,36.6523,1.39511,-0.914417,-0.0991548,-0.658345,3.24658,9.8409,0.788503,2.90142
-38.023,0.996675,0.152219,4,31,0,42.3248,1.77624,-0.83615,-1.3906,-1.50703,3.29826,10.341,0.746979,2.78742
-35.4769,1,0.38134,3,7,0,38.9219,1.6421,-0.872627,-0.585355,-1.17072,3.27997,10.1079,0.772606,2.83205
-34.3985,0.988325,0.22834,4,15,0,36.7724,0.0479402,-0.893959,0.991437,0.251854,3.0703,9.97161,0.825362,3.02888
-34.173,0.997363,0.15972,4,23,0,37.3273,-0.413761,-0.897395,-0.648267,-0.394877,3.01212,9.94966,0.770572,2.93776
-35.0282,0.997984,0.180546,4,23,0,35.8026,1.48399,-0.893708,0.347702,0.435706,3.25855,9.97321,0.803402,3.0553
-33.1988,1,0.340419,3,7,0,35.1924,-0.588494,-0.91942,-0.0661062,-0.17052,2.99039,9.80894,0.789595,2.96905
-33.7871,0.964865,0.335402,3,7,0,35.1665,-1.13684,-0.918373,-0.174911,-0.342927,2.9232,9.81563,0.786005,2.94497
-33.5452,0.998184,0.36386,2,3,0,33.8661,-0.887047,-0.917822,-0.217727,-0.178654,2.95362,9.81914,0.784596,2.96791
-35.4442,0.967269,0.325,3,7,0,35.815,0.806322,-0.957128,-0.673707,-0.724397,3.16832,9.56801,0.769752,2.89239
-34.9606,0.796754,0.366512,3,7,0,38.5341,0.520608,-0.939318,-0.209188,-0.735762,3.13103,9.6818,0.784877,2.89083
-33.7702,0.999845,0.165961,4,31,0,35.75,0.891401,-0.919083,-0.452503,-0.536872,3.17951,9.81109,0.776918,2.91812
-33.9066,0.998677,0.296531,3,15,0,34.4073,1.07356,-0.911451,-0.493496,-0.608396,3.2036,9.85985,0.775585,2.90828
-34.9035,0.982953,0.219984,4,15,0,35.6473,-1.60434,-0.93635,-0.819676,-0.714768,2.86712,9.70076,0.765059,2.8937
-33.4466,0.99989,0.338515,3,15,0,35.3402,0.285013,-0.927821,0.222869,0.219477,3.10061,9.75526,0.799212,3.02425
-33.2268,0.964327,0.257747,4,15,0,34.4698,0.147853,-0.887756,0.0627351,-0.312777,3.08304,10.0112,0.793869,2.94917
-33.2972,0.986136,0.192885,4,15,0,33.695,0.335433,-0.894932,-0.0420875,-0.489091,3.1071,9.96539,0.79039,2.92471
-37.5805,0.880249,0.280102,3,7,0,38.6147,-1.95273,-0.925885,-0.888384,-1.42322,2.82602,9.76763,0.76286,2.79848
-36.8506,0.918148,0.354484,4,15,0,40.4551,0.0994284,-0.955908,1.03597,0.257975,3.07686,9.5758,0.826903,3.02975
-34.3975,0.983,0.289639,2,3,0,37.2077,0.119198,-0.931073,0.593444,0.770673,3.07938,9.73448,0.811715,3.10402
-33.9675,0.985953,0.316649,3,15,0,36.3924,0.64041,-0.924423,0.641126,0.496085,3.14661,9.77697,0.813338,3.06402
-34.0922,0.952706,0.382543,3,11,0,35.9774,-0.802288,-0.915387,-0.876733,-0.978844,2.96401,9.8347,0.763233,2.85783
-33.8526,0.893314,0.355737,4,15,0,36.77,0.791388,-0.896423,0.326418,-0.300067,3.16636,9.95587,0.802686,2.95094
-34.5994,0.942182,0.217818,3,7,0,35.8011,0.65888,-0.887178,0.284015,-0.573378,3.14902,10.0149,0.801262,2.91309
-35.1083,0.973421,0.348818,4,15,0,37.5568,-0.613079,-0.937747,1.23903,0.897425,2.98734,9.69184,0.833967,3.12266
-33.9013,0.92984,0.301217,4,23,0,36.0673,-0.0515064,-0.917892,0.872999,0.678392,3.05768,9.8187,0.821277,3.09052
-37.1644,0.949244,0.22518,3,7,0,37.7039,-1.45234,-0.880395,1.38355,0.889631,2.88523,10.0583,0.839031,3.12151
-35.6393,0.747332,0.343113,3,7,0,41.447,1.39067,-0.887177,-0.271388,0.0777177,3.24598,10.0149,0.782834,3.00407
-35.5866,0.880248,0.370382,3,7,0,39.44,-1.06663,-0.958597,-1.33134,-1.14974,2.93172,9.55862,0.748836,2.83486
-36.9198,0.963708,0.208454,5,31,0,38.228,-0.57049,-0.984079,-1.49544,-0.943883,2.99262,9.39582,0.743706,2.86256
-34.4042,0.93099,0.304567,3,15,0,38.1889,-0.483463,-0.865276,0.0520626,-0.29591,3.00343,10.1549,0.793514,2.95152
-33.2622,0.990914,0.309864,3,7,0,34.9089,0.309915,-0.895965,0.373334,-0.0588048,3.10381,9.95879,0.804265,2.98476
-33.858,0.982782,0.320385,3,15,0,34.3402,-0.448562,-0.942761,-0.605568,-0.325332,3.00778,9.65981,0.771952,2.94742
-33.502,0.999985,0.178202,5,31,0,34.1544,-0.171109,-0.899483,-0.640209,-0.617444,3.04256,9.93632,0.770833,2.90703
-35.0145,0.871294,0.358762,4,15,0,35.7757,1.1613,-0.880186,-0.294453,-0.0480153,3.21527,10.0596,0.782079,2.98628
-34.8195,0.99957,0.184938,4,15,0,36.7103,1.3557,-0.868533,-0.702575,-1.05688,3.24128,10.1341,0.768821,2.84732
-34.8532,0.992372,0.238933,4,15,0,35.439,-1.24639,-0.947237,0.759716,0.597458,2.90996,9.6312,0.817389,3.07873
-35.8038,0.786815,0.328271,3,15,0,37.5962,-0.998633,-0.950169,0.294879,0.845523,2.93999,9.61247,0.801626,3.11501
-36.3063,0.996269,0.262361,4,15,0,37.5917,0.273098,-0.975988,0.325572,-0.024122,3.09908,9.44751,0.802658,2.98965
-35.9783,0.9992,0.223106,5,31,0,37.8906,-0.314578,-0.848572,1.02302,0.386214,3.02452,10.2616,0.826454,3.04816
-35.9931,0.994545,0.305708,4,15,0,37.7168,1.54127,-0.923622,1.0728,0.827214,3.2663,9.78208,0.82818,3.11232
-34.9057,0.998568,0.244211,4,15,0,36.9749,1.44565,-0.904166,0.718616,0.602307,3.25338,9.9064,0.815983,3.07943
-35.5956,0.913215,0.292789,3,7,0,37.7473,1.40936,-0.943572,0.414812,0.263759,3.24849,9.65462,0.805664,3.03058
-36.7029,0.984697,0.310412,3,7,0,37.7422,1.25578,-0.968989,0.102674,0.0791317,3.22789,9.49223,0.795198,3.00427
-35.5107,0.999353,0.135401,4,31,0,38.8596,-1.45109,-0.922322,0.981569,0.892945,2.88538,9.79039,0.82502,3.122
-36.2208,0.99895,0.183864,4,15,0,37.7149,-1.17621,-0.94576,1.36508,1.23365,2.91844,9.64065,0.838382,3.17264
-36.3975,0.99081,0.246559,4,31,0,39.7584,-0.314716,-0.933234,-1.90895,-1.68773,3.02451,9.72068,0.730934,2.76373
-33.8366,0.972418,0.27889,4,15,0,38.937,-0.375764,-0.889198,-0.68482,-0.799867,3.01686,10.002,0.769393,2.88209
-36.0346,0.958382,0.180028,4,15,0,37.7733,-1.41191,-0.913853,-1.37205,-1.4444,2.89007,9.8445,0.74756,2.79568
-36.6081,0.980858,0.21831,3,7,0,37.7802,-1.86128,-0.918361,-1.35345,-1.27794,2.83675,9.8157,0.748142,2.81774
-34.8827,0.99769,0.176313,4,15,0,37.7303,0.425885,-0.935792,-1.16049,-1.21174,3.11877,9.70433,0.754214,2.82657
-34.4962,0.998006,0.25219,2,3,0,34.9543,0.28361,-0.930035,-1.05553,-1.17822,3.10043,9.74111,0.757538,2.83105
-34.4892,0.989865,0.333984,4,15,0,35.4071,-0.645123,-0.89035,0.803487,0.621613,2.98338,9.99467,0.818889,3.08224
-33.2873,0.999812,0.156164,4,31,0,35.3293,0.441717,-0.919236,-0.301476,-0.464505,3.12081,9.81011,0.781848,2.92811
-33.1759,0.999765,0.268511,4,15,0,33.4521,0.104905,-0.894261,-0.316914,-0.476446,3.07756,9.96968,0.781343,2.92646
-34.8354,0.89133,0.343869,3,15,0,35.1861,1.22201,-0.874052,0.667817,-0.155586,3.22337,10.0988,0.814248,2.97115
-37.0044,0.853255,0.386682,4,15,0,37.9332,-1.5089,-0.944381,-1.1142,-0.276639,2.87848,9.64946,0.755678,2.95421
-33.6986,1,0.301568,3,7,0,36.7296,0.166431,-0.920163,-0.557851,-0.292798,3.08541,9.80419,0.773497,2.95195
-34.5632,0.922936,0.364986,3,15,0,35.3869,-0.286109,-0.934516,-0.799485,-1.12984,3.02809,9.71248,0.765707,2.83752
-34.4176,0.999589,0.156492,5,31,0,36.5166,-0.283627,-0.927519,0.998075,0.481725,3.02841,9.75719,0.825591,3.06194
-34.178,0.978163,0.232946,3,15,0,36.6234,-0.310813,-0.883503,0.820083,0.241981,3.025,10.0384,0.819458,3.02747
-34.9296,0.99661,0.150863,5,31,0,35.6616,1.78566,-0.894179,0.0518365,-0.471912,3.29955,9.97021,0.793506,2.92709
-34.4216,0.990087,0.347387,3,7,0,35.9425,-1.13145,-0.906408,-0.141262,-0.628442,2.92386,9.89207,0.787113,2.90552
-36.7959,0.923249,0.34237,4,31,0,37.9942,1.27573,-0.893305,1.20334,1.29351,3.23055,9.97579,0.832721,3.18163
-35.1846,0.919057,0.394632,4,15,0,39.1954,1.22267,-0.851652,0.654607,0.361687,3.22346,10.2419,0.813798,3.04463
-34.2703,1,0.131946,5,31,0,36.1695,-0.178033,-0.935372,0.642803,0.760411,3.04169,9.70702,0.813395,3.10251
-37.3203,0.970159,0.18602,4,15,0,38.8721,-2.51756,-0.977073,0.106268,0.0691567,2.76065,9.44058,0.795318,3.00285
-35.2309,1,0.380134,3,7,0,38.5064,-1.47777,-0.953082,-0.954082,-0.536879,2.8822,9.59386,0.760764,2.91812
-35.6512,0.95017,0.139247,3,11,0,37.8323,-1.23741,-0.946338,-0.422713,-0.918868,2.91105,9.63695,0.777888,2.86594
-33.5004,0.991077,0.224786,3,15,0,37.259,-0.734906,-0.932729,-0.021777,-0.236308,2.9723,9.7239,0.791063,2.95984
-33.8119,0.994366,0.239641,4,31,0,34.3984,-0.686343,-0.910314,-0.739443,-0.6357,2.97829,9.86711,0.767635,2.90453
-33.9157,0.99937,0.22104,5,31,0,35.4591,0.323357,-0.879336,-0.648323,-0.980035,3.10554,10.065,0.770571,2.85767
-34.9784,0.994889,0.252992,4,15,0,35.7873,0.57533,-0.907948,1.31217,1.03394,3.13814,9.88223,0.836526,3.14286
-34.9817,0.903789,0.27713,3,7,0,36.9718,-0.379163,-0.891016,1.17459,0.405792,3.01644,9.99041,0.831718,3.05098
-34.8678,0.997863,0.217974,4,31,0,37.11,-1.30512,-0.915961,0.869638,0.613362,2.90289,9.83104,0.821161,3.08104
-35.3197,0.619184,0.355708,4,23,0,41.9149,1.08655,-0.847193,-0.69978,-1.04603,3.20533,10.2704,0.768911,2.84878
-33.5417,0.997642,0.276076,3,7,0,35.6379,0.357459,-0.886696,-0.585395,-0.726331,3.10994,10.018,0.772605,2.89212
-34.3815,0.874905,0.334155,4,15,0,36.9935,-0.217814,-0.891726,-0.612531,-1.14996,3.03668,9.98588,0.771727,2.83483
-34.1932,0.995289,0.142877,5,31,0,35.3633,-0.0822539,-0.944883,-0.133357,0.229733,3.05378,9.64625,0.787374,3.02572
-33.6262,0.994554,0.319644,4,27,0,34.534,0.460933,-0.877625,-0.354917,-0.463808,3.1233,10.076,0.7801,2.92821
-33.1683,0.995009,0.255362,3,15,0,34.517,0.0261334,-0.921545,0.137997,-0.141982,3.06753,9.79536,0.796375,2.97306
-35.2731,0.940545,0.355962,3,15,0,35.8694,0.774028,-0.94817,0.626179,0.721003,3.16409,9.62524,0.812829,3.09674
-34.7915,0.905944,0.377988,3,7,0,36.3031,0.774395,-0.939263,0.303672,0.522786,3.16413,9.68215,0.801922,3.06789
-36.4604,0.916754,0.287345,3,11,0,37.5953,1.23234,-0.933678,0.186072,0.670308,3.22475,9.71784,0.797981,3.08934
-35.9657,0.998861,0.285715,4,15,0,36.8896,-0.472343,-0.853861,-0.143018,-0.0792506,3.00481,10.2278,0.787056,2.98188
-36.5731,0.977983,0.351242,3,15,0,41.0776,-1.86474,-0.958204,-0.199942,-0.651469,2.83635,9.56114,0.785181,2.90237
-35.3366,1,0.321227,2,3,0,36.6531,-1.9268,-0.949694,-0.592651,-0.424529,2.82906,9.61551,0.77237,2.93364
-35.0884,0.996463,0.383075,4,15,0,36.1096,-1.34173,-0.960185,-0.954919,-0.66056,2.89849,9.54848,0.760737,2.90112
-35.1446,0.956039,0.237694,3,15,0,38.2433,-0.225339,-0.966817,-0.642878,-0.762111,3.03573,9.50611,0.770746,2.88724
-35.1466,0.903148,0.326292,4,15,0,37.1793,-0.0357039,-0.854857,-0.0981338,-0.844325,3.05968,10.2214,0.788537,2.87605
-34.7017,0.95256,0.297444,4,15,0,37.0684,-1.13372,-0.929836,0.185847,-0.373946,2.92358,9.74238,0.797973,2.94066
-33.4641,0.932369,0.334083,2,7,0,36.8566,0.116739,-0.918418,-0.0653321,-0.496957,3.07907,9.81534,0.789621,2.92362
-34.907,0.973476,0.277645,2,7,0,36.0651,0.436025,-0.959304,-0.708193,-0.512188,3.12008,9.55411,0.768641,2.92152
-34.1622,0.964028,0.304977,3,11,0,35.9325,-0.30786,-0.872987,0.597424,0.17175,3.02537,10.1056,0.811851,3.01744
-36.399,0.949238,0.13668,3,7,0,36.9923,0.0707368,-0.882201,0.923703,-0.274173,3.0732,10.0467,0.823023,2.95455
-36.8506,0.938665,0.323336,3,15,0,40.9813,1.48617,-0.828663,-0.719514,-0.86641,3.25885,10.3888,0.768276,2.87305
-37.6092,0.832773,0.301345,4,15,0,40.5281,-0.876715,-0.992728,1.04788,0.869304,2.95488,9.34055,0.827315,3.11851
-37.8939,0.999625,0.137314,5,31,0,41.0103,0.116732,-0.855053,2.02064,1.16131,3.07907,10.2202,0.861724,3.16182
-35.9556,1,0.352632,3,7,0,38.8863,0.127221,-0.850878,1.26659,0.700635,3.08041,10.2469,0.83493,3.09377
-35.2572,0.992285,0.152268,4,15,0,38.4139,1.14762,-0.920573,1.04696,0.873145,3.21345,9.80157,0.827284,3.11908
-33.8877,0.989374,0.212145,4,15,0,37.0346,-0.36775,-0.87787,0.114006,-0.0358321,3.01787,10.0744,0.795575,2.988
-34.6499,0.998332,0.172543,4,15,0,34.8597,1.31199,-0.92144,0.406859,0.373923,3.23541,9.79603,0.805395,3.04639
-34.8199,0.981611,0.226362,4,15,0,36.0084,-0.35192,-0.862151,0.232136,0.102232,3.01985,10.1748,0.799522,3.00755
-34.5081,0.994187,0.216083,4,15,0,36.2416,0.716311,-0.881575,1.05043,0.353046,3.15653,10.0507,0.827404,3.04339
-33.8117,0.998827,0.135645,4,31,0,35.5895,-0.174661,-0.873032,0.0106051,-0.203677,3.04211,10.1053,0.792137,2.96441
-35.4523,0.980414,0.299024,3,15,0,36.976,-1.56138,-0.967163,0.455877,0.532606,2.87223,9.50389,0.807051,3.06931
-34.3817,0.985565,0.235537,3,7,0,36.0239,-1.00636,-0.94387,0.646295,0.573018,2.93905,9.65272,0.813514,3.07518
-33.1971,0.996432,0.250808,3,11,0,35.0768,0.494119,-0.891749,0.0464268,-0.311774,3.1276,9.98573,0.793326,2.94931
-33.6199,0.863616,0.346606,3,11,0,35.7178,-0.726629,-0.918247,0.503646,0.32157,2.97332,9.81643,0.808667,3.03887
-33.6517,0.962131,0.215105,4,15,0,35.4924,0.00100592,-0.924036,-0.259938,-0.662017,3.06434,9.77944,0.78321,2.90092
-34.4985,0.975527,0.259401,3,15,0,34.9522,-0.908047,-0.896017,0.00580554,0.168315,2.95105,9.95846,0.791978,3.01695
-35.6298,0.99307,0.338107,3,15,0,37.5988,0.45609,-0.848089,-0.243676,-1.06782,3.12267,10.2647,0.783744,2.84585
-34.7257,1,0.369733,2,3,0,36.0497,0.196499,-0.86996,-0.851779,-0.767055,3.08926,10.1249,0.764031,2.88656
-34.4893,0.976783,0.295527,4,15,0,36.2752,1.49251,-0.898062,-0.405243,-0.369165,3.25971,9.9454,0.778457,2.94133
-33.8516,0.780548,0.326659,3,15,0,36.852,-0.96662,-0.897947,-0.157052,-0.38113,2.9439,9.94613,0.786593,2.93966
-38.3776,0.575222,0.304018,2,3,0,38.7385,-1.07868,-0.908366,0.544573,-0.720405,2.93026,9.87956,0.810055,2.89293
-33.4812,1,0.307756,2,3,0,38.0581,-0.796252,-0.923267,-0.059039,0.0025382,2.96475,9.78436,0.789829,2.99342
-33.9052,0.958411,0.359375,3,11,0,34.553,1.02128,-0.92081,-0.0252308,-0.0251904,3.19667,9.80005,0.790949,2.9895
-34.1119,0.992848,0.177093,4,23,0,35.9084,0.829492,-0.889625,-0.820116,-1.05741,3.17137,9.9993,0.765045,2.84725
-33.8631,0.992906,0.171391,5,31,0,36.0113,0.760765,-0.874472,-0.434894,-0.541391,3.16235,10.0961,0.777491,2.9175
-33.6932,0.992967,0.200988,4,31,0,36.4448,-0.00315712,-0.91052,0.747861,0.248228,3.06381,9.8658,0.816983,3.02836
-37.3557,0.813435,0.273336,3,15,0,39.3165,-1.38807,-0.934111,0.338104,1.02023,2.89293,9.71507,0.803079,3.14082
-35.9485,0.878337,0.316663,4,15,0,40.292,-0.361547,-0.929572,1.54257,0.869545,3.01864,9.74407,0.844639,3.11855
-37.8625,0.981441,0.291178,4,15,0,40.3298,-1.91403,-0.999751,0.351083,0.821633,2.83056,9.29569,0.803516,3.1115
-36.1229,0.9863,0.194546,4,15,0,40.3733,-2.00431,-0.9725,-0.507458,-0.477582,2.81999,9.4698,0.775131,2.9263
-33.9455,0.982431,0.133798,4,15,0,37.4289,-0.628506,-0.936848,-0.673474,-0.355598,2.98543,9.69758,0.769759,2.94321
-34.1829,0.987861,0.302333,3,15,0,34.9083,-0.967861,-0.900433,0.0453723,-0.466647,2.94374,9.93024,0.793291,2.92781
-33.7915,0.981394,0.321338,3,11,0,35.7316,0.310094,-0.868086,0.0889861,-0.143642,3.10384,10.1369,0.794742,2.97282
-34.7185,0.735263,0.36083,2,3,0,35.8583,-0.14288,-0.871476,0.0423605,0.146012,3.04612,10.1153,0.793191,3.01377
-37.1433,0.966978,0.296965,4,15,0,37.7501,0.901188,-0.906664,1.16646,1.43722,3.1808,9.89044,0.831435,3.2033
-37.1744,0.979173,0.189591,2,3,0,37.8326,0.776436,-0.906366,1.12738,1.44024,3.1644,9.89234,0.830075,3.20375
-40.1343,0.946025,0.140559,3,7,0,42.2165,1.44265,-0.875216,1.9885,0.497808,3.25298,10.0914,0.860565,3.06427
-39.309,0.992773,0.284004,3,7,0,40.9541,1.67124,-0.876663,1.99191,0.700996,3.28394,10.0821,0.860688,3.09382
-35.9203,0.999592,0.136547,5,31,0,41.5868,0.0891347,-0.89293,-0.911473,-1.63499,3.07555,9.97818,0.762123,2.77062
-34.7892,0.998218,0.167078,2,3,0,36.1239,-0.1252,-0.895148,-0.989395,-1.42358,3.04835,9.96401,0.759639,2.79843
-33.3308,1,0.138351,4,15,0,35.0282,0.565295,-0.893311,-0.171347,-0.553891,3.13684,9.97575,0.786122,2.91577
-33.9407,0.98015,0.160447,3,7,0,34.2909,0.646465,-0.896813,-0.534677,-0.343067,3.1474,9.95337,0.774248,2.94495
-33.7609,0.952413,0.297036,3,11,0,35.6056,0.680449,-0.908518,-0.114607,0.0486186,3.15184,9.87859,0.787993,2.99994
-34.5546,0.994207,0.213973,3,7,0,35.7024,-0.0356406,-0.864205,0.389578,-0.356738,3.05969,10.1617,0.804813,2.94305
-34.1169,0.986773,0.212354,4,15,0,35.9211,0.132623,-0.948741,-0.45154,-0.579585,3.08109,9.6216,0.776949,2.91224
-33.3598,0.999743,0.246627,3,15,0,34.6277,0.20019,-0.886879,0.408852,0.121009,3.08973,10.0168,0.805463,3.01022
-33.6051,0.99239,0.278575,4,15,0,34.3179,-0.798299,-0.902247,-0.241551,-0.486003,2.9645,9.91865,0.783814,2.92514
-34.1839,0.979072,0.242096,3,15,0,34.7656,1.19476,-0.885753,0.275419,-0.364093,3.21973,10.024,0.800973,2.94203
-33.217,0.972404,0.383651,4,15,0,35.023,0.619666,-0.902328,0.09186,-0.236894,3.14391,9.91814,0.794838,2.95976
-35.4678,0.956941,0.391369,3,7,0,35.6054,2.16846,-0.89016,-0.0117693,-0.192665,3.3523,9.99589,0.791395,2.96595
