# stan_version_major = 2
# stan_version_minor = 20
# stan_version_patch = 0
# model = JuliaConExamp_Stan_JuliaConBayInfStanOEDMCSeq1_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
# id = 3
# data
#   file = e:\UNI\D_Drive\PhD\Year_1\2022_06_23_JuliaCon2022\tmp\JuliaConExamp_Stan_JuliaConBayInfStanOEDMCSeq1_3.data.R
# init = 2 (Default)
# random
#   seed = -1 (Default)
# output
#   file = e:\UNI\D_Drive\PhD\Year_1\2022_06_23_JuliaCon2022\tmp\JuliaConExamp_Stan_JuliaConBayInfStanOEDMCSeq1_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,n1,KM2,d2,km,theta.1,theta.2,theta.3,theta.4
-31.2433,0.98427,0.104896,5,39,0,32.4009,0.0254707,1.02016,1.23452,0.0971879,3.02547,22.8962,0.810544,3.09719
-30.1526,0.973051,0.14199,3,7,0,32.0057,0.0678682,0.563893,1.21961,0.0794086,3.06787,19.5882,0.806854,3.07941
-32.0846,0.966833,0.0985312,3,7,0,32.6364,0.0238183,0.80364,1.19928,0.111544,3.02382,21.3264,0.801822,3.11154
-31.8014,0.964095,0.158168,4,31,0,35.162,0.169801,1.52928,1.20917,0.030255,3.1698,26.5873,0.804269,3.03026
-31.9204,0.904466,0.242957,4,15,0,34.2391,0.167982,0.442298,0.950198,-0.160425,3.16798,18.7067,0.740174,2.83958
-32.5699,0.962938,0.217566,4,15,0,33.9966,0.117612,1.13374,1.03458,-0.207839,3.11761,23.7196,0.761058,2.79216
-30.2487,1,0.279628,3,7,0,32.2057,0.120964,0.70189,1.0474,-0.093059,3.12096,20.5887,0.764231,2.90694
-30.1555,0.999519,0.135372,3,15,0,31.5424,-0.0505176,-0.589868,1.04747,-0.130325,2.94948,11.2235,0.764248,2.86967
-30.0125,0.956694,0.195512,4,15,0,31.1273,0.154146,0.48319,1.15611,0.0129265,3.15415,19.0031,0.791138,3.01293
-30.8781,0.902545,0.209246,4,15,0,31.9099,0.155739,-0.575253,1.20212,0.0211123,3.15574,11.3294,0.802525,3.02111
-31.2919,0.99563,0.106216,5,47,0,33.6374,0.185521,-0.69905,1.06441,-0.0734989,3.18552,10.4319,0.768442,2.9265
-32.0847,0.999967,0.135032,4,15,0,32.3651,0.0865421,1.58037,1.15426,0.00447476,3.08654,26.9577,0.79068,3.00447
-33.2998,0.97125,0.186349,4,15,0,35.2996,0.315592,1.75239,1.04639,-0.0884284,3.31559,28.2048,0.763982,2.91157
-33.3541,0.993505,0.100964,5,63,0,34.986,-0.136814,-1.59392,1.30795,0.127892,2.86319,3.94406,0.828718,3.12789
-32.1069,0.999607,0.103851,5,31,0,34.1627,-0.0386524,-1.19319,1.35612,0.183626,2.96135,6.84936,0.84064,3.18363
-31.6234,0.998707,0.23805,3,7,0,32.7402,-0.0107543,-1.01809,1.34526,0.1735,2.98925,8.11885,0.837952,3.1735
-31.9076,0.975249,0.111638,5,31,0,33.5404,-0.0426783,-0.602887,1.19287,0.109302,2.95732,11.1291,0.800236,3.1093
-32.2577,0.9907,0.115572,4,31,0,32.9782,-0.0166838,0.283743,1.2595,0.00420623,2.98332,17.5571,0.816725,3.00421
-31.1116,0.975869,0.239005,2,3,0,32.3301,-0.0419878,0.30897,1.16464,0.0572718,2.95801,17.74,0.793249,3.05727
-29.9983,0.962842,0.270669,2,3,0,31.2822,-0.0257737,0.190481,1.19387,0.00848381,2.97423,16.881,0.800482,3.00848
-30.7313,0.910966,0.238041,4,31,0,31.302,0.0519774,-0.382333,1.0361,-0.0755875,3.05198,12.7281,0.761434,2.92441
-32.375,0.99577,0.247441,4,15,0,33.182,0.126643,1.63575,1.08472,-0.0479143,3.12664,27.3592,0.773467,2.95209
-32.2811,0.983458,0.189569,5,31,0,34.3508,0.158776,-0.826954,1.33556,0.154417,3.15878,9.50458,0.83555,3.15442
-31.1031,0.953989,0.240881,3,7,0,33.0089,0.019634,0.0403865,1.32424,0.113084,3.01963,15.7928,0.83275,3.11308
-31.6278,0.972662,0.17275,3,11,0,32.6954,0.134178,0.339913,1.23133,0.147973,3.13418,17.9644,0.809755,3.14797
-32.0694,0.989813,0.0972343,5,47,0,35.333,0.147148,-0.512841,1.28408,0.190473,3.14715,11.7819,0.822811,3.19047
-31.4669,0.879318,0.272674,3,15,0,34.524,-0.0945355,-0.522479,1.17834,0.0732788,2.90546,11.712,0.79664,3.07328
-30.1298,0.973536,0.0999344,4,23,0,34.0143,0.137509,0.310217,1.20922,0.0724468,3.13751,17.7491,0.804283,3.07245
-33.3098,0.980521,0.0960059,5,63,0,34.7159,0.0974723,1.66881,1.03302,-0.186042,3.09747,27.5989,0.760672,2.81396
-32.6758,0.884283,0.245419,4,15,0,34.7194,-0.0224885,-1.56444,1.09391,-0.0134067,2.97751,4.15779,0.775744,2.98659
-31.2163,1,0.212542,3,15,0,33.1876,0.0620953,-1.2681,1.19551,0.039742,3.0621,6.30624,0.800888,3.03974
-31.3081,0.908276,0.176783,3,15,0,33.2808,0.117849,-0.12127,1.17296,-0.0588602,3.11785,14.6208,0.795308,2.94114
-30.0455,0.992074,0.261978,4,15,0,31.6004,0.0517311,-0.615832,1.08721,-0.0937565,3.05173,11.0352,0.774084,2.90624
-32.2195,0.825485,0.230418,4,15,0,33.6968,-0.0668108,0.669174,1.05158,-0.186993,2.93319,20.3515,0.765266,2.81301
-31.4907,0.9898,0.18048,3,7,0,33.0862,-0.0829022,0.436944,0.973665,-0.178904,2.9171,18.6678,0.745982,2.8211
-31.5001,1,0.262856,4,15,0,33.2248,0.270657,0.487005,1.02136,-0.111622,3.27066,19.0308,0.757786,2.88838
-30.0828,0.973348,0.268092,3,7,0,31.9832,0.121707,0.190592,1.02052,-0.140144,3.12171,16.8818,0.757579,2.85986
-30.2206,0.926574,0.185999,4,31,0,31.6165,-0.0638391,-0.505093,1.14246,-0.055708,2.93616,11.8381,0.78776,2.94429
-29.8175,0.998829,0.144844,4,23,0,31.4821,0.06796,-0.0501736,1.10896,-0.0231262,3.06796,15.1362,0.779467,2.97687
-31.1853,0.942828,0.276553,4,19,0,31.2405,0.0389262,-0.197192,1.35632,0.160404,3.03893,14.0704,0.84069,3.1604
-29.5746,0.996973,0.0968032,5,31,0,32.8019,0.0533575,-0.103152,1.09773,-0.0722979,3.05336,14.7521,0.776688,2.9277
-29.6477,0.992035,0.278572,2,7,0,30.056,0.0594887,0.0190898,1.07992,-0.0973933,3.05949,15.6384,0.77228,2.90261
-30.7935,0.995175,0.118119,4,31,0,31.2208,0.249725,0.851384,1.10113,-0.052545,3.24972,21.6725,0.77753,2.94745
-32.692,0.706617,0.178401,2,3,0,34.0994,0.272252,0.620997,1.13237,-0.100936,3.27225,20.0022,0.785262,2.89906
-31.1228,0.981911,0.273407,4,15,0,33.4827,0.0533622,-1.18564,1.17672,0.0448036,3.05336,6.90409,0.796239,3.0448
-30.6094,0.995762,0.183599,5,31,0,34.2916,-0.0255612,-0.529469,0.984544,-0.161345,2.97444,11.6613,0.748675,2.83865
-31.073,0.962977,0.240229,3,11,0,33.163,0.173782,-0.751572,1.16378,0.0170994,3.17378,10.0511,0.793036,3.0171
-31.3337,0.926541,0.255041,4,15,0,33.6731,0.284287,0.762342,1.2043,0.0355777,3.28429,21.027,0.803065,3.03558
-30.7082,0.979825,0.227306,3,15,0,32.5346,0.0825486,1.02333,1.12802,-0.00178724,3.08255,22.9191,0.784185,2.99821
-30.3994,0.936756,0.234361,3,15,0,31.7538,0.148551,0.422778,1.24331,0.0607138,3.14855,18.5651,0.81272,3.06071
-32.6228,0.854011,0.282343,3,11,0,34.498,0.196358,-0.977335,1.15639,0.0588802,3.19636,8.41432,0.791207,3.05888
-32.1679,0.999981,0.234058,4,27,0,33.2877,0.157769,-1.12704,1.07803,-0.119573,3.15777,7.32893,0.771814,2.88043
-34.0882,0.99467,0.133555,4,31,0,35.7605,0.0250192,1.4113,1.41035,0.262107,3.02502,25.7319,0.854061,3.26211
-33.0334,0.996675,0.103461,3,7,0,34.4381,0.0693597,1.17891,1.40807,0.268511,3.06936,24.0471,0.853498,3.26851
-33.9755,0.970523,0.127949,5,55,0,34.8706,0.141133,-0.432671,1.46465,0.240277,3.14113,12.3631,0.867501,3.24028
-32.5487,1,0.242722,2,3,0,33.9048,0.0978886,-0.195463,1.38496,0.291644,3.09789,14.0829,0.847777,3.29164
-31.9466,1,0.231699,2,3,0,32.5987,0.104643,-0.0729928,1.39714,0.275444,3.10464,14.9708,0.850792,3.27544
-33.3559,0.831275,0.238336,4,15,0,35.2812,0.056818,0.575993,1.49869,0.298491,3.05682,19.6759,0.875927,3.29849
-31.3597,0.982513,0.225634,4,31,0,35.5625,0.27509,0.407001,1.17956,-0.0031468,3.27509,18.4508,0.796942,2.99685
-30.1996,0.994815,0.215994,2,5,0,32.1178,0.183992,0.646383,1.16419,0.00291893,3.18399,20.1863,0.793137,3.00292
-35.4434,0.984969,0.137468,4,23,0,36.5808,0.53855,1.60606,1.15505,0.0259017,3.53855,27.1439,0.790875,3.0259
-34.0139,0.94217,0.180451,5,47,0,37.3444,0.431656,0.854238,1.11357,-0.0891636,3.43166,21.6932,0.780607,2.91084
-36.1822,0.891995,0.232058,2,7,0,37.5425,0.489333,0.874991,1.11965,-0.111166,3.48933,21.8437,0.782114,2.88883
-33.5066,0.970958,0.239543,4,15,0,39.0577,0.23859,0.198666,0.994259,-0.0787729,3.23859,16.9403,0.751079,2.92123
-33.8533,0.949575,0.142698,5,31,0,36.9745,-0.00920381,0.883275,0.920966,-0.177427,2.9908,21.9037,0.732939,2.82257
-35.7504,0.918149,0.204911,4,15,0,38.6022,-0.0608819,-1.76447,1.24282,-0.0250704,2.93912,2.70756,0.812597,2.97493
-32.5711,0.924688,0.272823,4,15,0,35.975,0.134349,1.51661,1.02821,-0.18862,3.13435,26.4954,0.759483,2.81138
-33.8084,0.839153,0.251955,4,15,0,34.5128,0.226382,1.45367,0.960364,-0.135245,3.22638,26.0391,0.74269,2.86476
-33.4029,0.950419,0.243384,4,15,0,36.2725,0.153812,1.81913,1.13698,-0.0689113,3.15381,28.6887,0.786403,2.93109
-32.834,0.980961,0.168565,4,31,0,34.9566,0.0602761,-1.52974,1.20348,0.100042,3.06028,4.40935,0.802862,3.10004
-31.4729,0.929394,0.209442,4,19,0,34.4243,0.220058,0.0516823,1.10216,0.00151598,3.22006,15.8747,0.777784,3.00152
-29.6785,0.996207,0.257868,3,7,0,31.4487,0.038091,0.423392,1.10825,-0.0529887,3.03809,18.5696,0.779291,2.94701
-30.174,0.979712,0.118749,4,23,0,30.5914,-0.00505591,0.185376,1.04838,-0.085654,2.99494,16.844,0.764473,2.91435
-31.7688,0.944478,0.176881,3,7,0,32.776,-0.0229059,1.08443,1.10745,-0.0220695,2.97709,23.3621,0.779095,2.97793
-31.3357,0.996791,0.097541,5,63,0,33.7257,-0.0413106,-1.32592,1.08027,-0.114627,2.95869,5.88709,0.772367,2.88537
-30.4515,0.99744,0.217112,4,15,0,32.4352,-0.0142873,0.56536,1.23141,0.0737368,2.98571,19.5989,0.809774,3.07374
-30.3142,0.981796,0.225748,3,11,0,31.4951,0.0790786,-0.379018,1.26482,0.112507,3.07908,12.7521,0.818042,3.11251
-29.8486,0.999186,0.232703,4,23,0,30.5098,0.0343493,-0.202772,1.03069,-0.138273,3.03435,14.0299,0.760095,2.86173
-30.652,0.911662,0.24902,4,31,0,32.6335,0.128782,0.71295,1.27246,0.0898971,3.12878,20.6689,0.819935,3.0899
-31.2566,0.939932,0.187848,3,7,0,32.3292,0.20724,0.00227011,1.29485,0.134505,3.20724,15.5165,0.825476,3.13451
-32.0036,0.994392,0.120452,4,15,0,32.3459,0.22206,-0.151521,1.31099,0.191479,3.22206,14.4015,0.829471,3.19148
-31.049,0.996717,0.279703,3,7,0,32.9289,0.225153,0.0401941,1.24469,0.0866364,3.22515,15.7914,0.81306,3.08664
-30.5647,0.957281,0.279659,3,7,0,31.508,0.133805,1.0417,1.20865,0.051242,3.1338,23.0523,0.804142,3.05124
-31.8776,0.932949,0.113316,3,7,0,32.9113,0.148767,1.01647,1.2343,0.00501105,3.14877,22.8694,0.810489,3.00501
-32.5291,0.977297,0.169521,4,31,0,35.2043,-0.000680025,1.44205,1.07879,-0.0631353,2.99932,25.9548,0.772001,2.93686
-29.9915,0.972365,0.187453,4,15,0,33.7709,-0.00869109,0.417357,1.10868,-0.0805688,2.99131,18.5258,0.779399,2.91943
-30.9534,0.918842,0.245657,3,11,0,31.3393,0.0655743,-0.456367,0.97931,-0.14679,3.06557,12.1913,0.747379,2.85321
-31.3914,0.995473,0.243446,4,15,0,32.7321,0.172939,-0.205794,0.999863,-0.200665,3.17294,14.008,0.752466,2.79934
-31.4602,0.993138,0.203091,4,15,0,33.0245,0.0179108,1.08902,0.989655,-0.192201,3.01791,23.3954,0.74994,2.8078
-33.6848,0.857408,0.265651,3,7,0,34.0878,0.254248,-0.250022,0.890992,-0.23822,3.25425,13.6873,0.725521,2.76178
-31.6255,1,0.270821,4,23,0,34.1956,-0.114869,-0.578338,1.29622,0.161119,2.88513,11.3071,0.825815,3.16112
-31.8793,0.972916,0.14712,5,31,0,33.1352,0.101665,0.224677,1.36786,0.150788,3.10166,17.1289,0.843545,3.15079
-30.8994,0.997631,0.108626,3,7,0,32.4451,0.084027,0.645271,1.32586,0.162247,3.08403,20.1782,0.833151,3.16225
-31.9587,0.958715,0.127307,3,7,0,32.2351,0.0549133,0.551675,1.29379,0.203604,3.05491,19.4996,0.825212,3.2036
-31.3225,0.98692,0.154757,3,15,0,33.3397,0.0872793,0.102487,1.33944,0.223792,3.08728,16.243,0.836512,3.22379
-32.1666,0.996876,0.193838,3,7,0,32.3914,0.0740937,-0.450206,1.42534,0.23999,3.07409,12.236,0.857771,3.23999
-30.0669,0.999307,0.115797,5,47,0,33.2298,0.0530085,0.646443,1.18461,-0.000625149,3.05301,20.1867,0.798191,2.99937
-29.8617,0.941589,0.22238,3,7,0,30.5538,0.0567749,0.574063,1.16985,0.0166795,3.05677,19.662,0.794538,3.01668
-30.3474,0.887424,0.250546,4,15,0,31.3607,0.141834,-0.184311,1.07898,-0.109876,3.14183,14.1637,0.772048,2.89012
-31.2351,0.935344,0.273151,3,7,0,31.4957,0.080443,0.955385,1.03823,-0.178492,3.08044,22.4265,0.761961,2.82151
-32.1344,0.955218,0.223824,2,7,0,32.8981,0.0597774,1.15493,1.03119,-0.198498,3.05978,23.8732,0.76022,2.8015
-33.2096,0.968398,0.174702,3,7,0,33.4961,0.0282435,1.33084,0.981102,-0.13168,3.02824,25.1486,0.747823,2.86832
-35.4036,0.995324,0.137756,4,15,0,37.24,0.154564,-1.04555,0.811506,-0.371645,3.15456,7.91976,0.705848,2.62836
-32.5942,0.996855,0.121976,5,31,0,36.1646,0.124483,0.569412,0.854124,-0.30913,3.12448,19.6282,0.716396,2.69087
-30.555,0.804483,0.150806,3,11,0,37.2694,0.154148,0.0800666,1.03025,-0.160908,3.15415,16.0805,0.759987,2.83909
-32.1945,0.904374,0.139407,2,7,0,33.238,0.145739,0.513767,1.04436,-0.200459,3.14574,19.2248,0.76348,2.79954
-31.2329,0.992581,0.165061,4,15,0,33.073,0.0301276,0.0209563,0.98531,-0.122729,3.03013,15.6519,0.748864,2.87727
-31.7915,0.968609,0.179603,2,7,0,32.2094,0.0280556,-0.144635,0.977949,-0.118482,3.02806,14.4514,0.747042,2.88152
-33.2,0.889718,0.253763,2,3,0,33.4866,0.0132292,0.332183,1.06345,-0.210912,3.01323,17.9083,0.768205,2.78909
-31.2051,1,0.247336,1,1,0,32.8059,0.0264136,0.366405,1.04158,-0.191616,3.02641,18.1564,0.762791,2.80838
-32.683,0.812574,0.182692,4,19,0,34.4135,0.00935593,0.22531,1.36623,0.118607,3.00936,17.1335,0.843141,3.11861
-32.2994,0.996438,0.162485,2,7,0,33.2289,0.0183279,0.025618,1.36039,0.120203,3.01833,15.6857,0.841696,3.1202
-30.5294,0.933047,0.231977,3,15,0,34.7767,0.111359,-0.0391054,1.00615,-0.188055,3.11136,15.2165,0.754023,2.81195
-30.7819,0.982979,0.0979587,5,31,0,31.8636,-0.0091225,0.592,0.987083,-0.200247,2.99088,19.792,0.749303,2.79975
-31.8135,0.93639,0.236657,4,15,0,34.8443,0.156862,-1.04386,1.22995,0.0521606,3.15686,7.93201,0.809414,3.05216
-32.0235,0.960553,0.157451,4,15,0,33.5782,-0.146758,0.302757,1.21093,-0.00167578,2.85324,17.695,0.804705,2.99832
-29.7899,0.944728,0.252506,3,7,0,32.8744,0.0195964,-0.576226,1.1125,-0.0549614,3.0196,11.3224,0.780344,2.94504
-30.7492,0.87672,0.239246,4,15,0,31.0869,0.13886,0.545559,1.24397,0.0402607,3.13886,19.4553,0.812883,3.04026
-30.2921,0.997122,0.200552,4,15,0,31.9881,-0.0367371,-0.79558,1.16482,0.0240865,2.96326,9.73205,0.793293,3.02409
-31.6717,0.861478,0.255616,5,39,0,31.9396,0.132907,0.544858,0.986269,-0.115189,3.13291,19.4502,0.749102,2.88481
-33.2277,0.929563,0.205848,2,7,0,35.3319,0.261061,0.535438,1.06195,-0.181268,3.26106,19.3819,0.767832,2.81873
-33.64,0.981253,0.16183,4,31,0,37.3521,0.451584,1.19635,1.08137,-0.0570015,3.45158,24.1735,0.77264,2.943
-31.7933,0.986369,0.143693,5,31,0,35.7042,0.00486704,0.759286,0.923022,-0.227531,3.00487,21.0048,0.733448,2.77247
-32.9075,0.64875,0.204617,2,3,0,35.5064,0.026996,1.08151,0.88985,-0.258625,3.027,23.3409,0.725238,2.74138
-33.41,0.985201,0.13646,4,15,0,35.2484,0.205012,-0.940532,0.917935,-0.228174,3.20501,8.68114,0.732189,2.77183
-30.9447,0.930942,0.191963,4,31,0,35.7642,0.0847479,1.27165,1.15414,-0.0107946,3.08475,24.7195,0.790649,2.98921
-31.1259,0.981424,0.126253,3,7,0,31.5115,0.0900865,1.30675,1.16159,-0.0227862,3.09009,24.9739,0.792494,2.97721
-32.6978,0.944723,0.163554,3,15,0,35.8218,0.377098,1.42663,1.13779,-0.028759,3.3771,25.8431,0.786603,2.97124
-33.8971,0.586676,0.221181,2,7,0,37.7679,0.429028,1.60315,1.17666,-0.00284702,3.42903,27.1228,0.796224,2.99715
-30.7311,0.99656,0.105489,5,31,0,35.488,0.144239,0.835131,1.17657,0.0605511,3.14424,21.5547,0.796201,3.06055
-32.0879,0.998249,0.0971508,5,31,0,32.735,0.264873,1.12496,1.30264,0.124085,3.26487,23.656,0.827404,3.12409
-31.9318,0.999901,0.104679,4,15,0,32.3364,0.284713,0.948487,1.25823,0.135587,3.28471,22.3765,0.816411,3.13559
-31.2229,0.99951,0.11351,5,31,0,32.8747,0.177865,1.40015,1.14294,-0.00396876,3.17786,25.6511,0.787879,2.99603
-31.4563,0.975591,0.139506,5,31,0,33.1661,0.147639,1.43706,1.06867,-0.117081,3.14764,25.9187,0.769496,2.88292
-33.5513,0.995043,0.195679,4,15,0,34.3106,-0.10092,-1.0907,1.45123,0.296076,2.89908,7.59239,0.86418,3.29608
-34.07,0.948144,0.282146,4,15,0,36.8312,0.108227,-1.71734,1.32064,0.145059,3.10823,3.04929,0.831859,3.14506
-32.6398,0.999812,0.165439,4,15,0,35.3502,0.156435,-1.3441,1.22231,0.0993079,3.15643,5.75525,0.807521,3.09931
-30.8433,0.913287,0.255464,3,7,0,34.0038,-0.0397432,0.236891,1.09427,-0.0189639,2.96026,17.2175,0.775832,2.98104
-29.6161,1,0.205861,3,15,0,30.8465,0.00282395,0.0057606,1.09784,-0.0786219,3.00282,15.5418,0.776715,2.92138
-29.6198,0.996133,0.0999589,4,23,0,30.1881,0.00463306,0.126628,1.09301,-0.0746903,3.00463,16.4181,0.775521,2.92531
-30.0085,0.972951,0.242929,4,23,0,30.6134,0.101631,-0.364742,1.19246,0.0271194,3.10163,12.8556,0.800133,3.02712
-33.6215,0.985175,0.114979,4,23,0,34.9285,0.403157,0.021311,1.14144,0.0142852,3.40316,15.6545,0.787507,3.01429
-32.8704,0.856542,0.183366,4,15,0,36.2197,0.203221,1.4755,1.16406,-0.0689974,3.20322,26.1974,0.793106,2.931
-36.8946,0.995489,0.148931,4,23,0,37.5599,0.486701,1.85931,1.10962,-0.116034,3.4867,28.98,0.779632,2.88397
-31.1561,0.99287,0.162321,4,15,0,37.9389,0.157835,0.613138,0.9847,-0.13751,3.15783,19.9453,0.748713,2.86249
-31.2717,0.988976,0.201087,4,31,0,33.645,0.0544604,0.759475,1.34125,0.18346,3.05446,21.0062,0.836961,3.18346
-32.1295,0.990625,0.144948,5,31,0,33.3366,0.03544,-0.212077,0.868077,-0.282795,3.03544,13.9624,0.719849,2.7172
-31.3787,0.869825,0.153476,5,31,0,37.7931,-0.0280368,-1.28083,1.1948,0.0664987,2.97196,6.21401,0.800712,3.0665
-29.9255,0.999207,0.218444,4,15,0,31.879,-0.0561024,-0.0671435,1.16929,0.000392869,2.9439,15.0132,0.7944,3.00039
-30.8024,0.965881,0.191972,3,7,0,31.3246,-0.126027,-0.660537,1.16306,0.0121558,2.87397,10.7111,0.792858,3.01216
-31.6996,0.903128,0.282584,3,15,0,34.3084,-0.117468,-1.3025,1.15253,0.0137115,2.88253,6.05684,0.790252,3.01371
-30.5883,0.969223,0.186704,4,31,0,32.929,-0.000811332,0.133467,1.239,0.120388,2.99919,16.4676,0.811652,3.12039
-31.1535,0.986353,0.187352,4,31,0,31.6819,0.122353,-0.13712,1.33073,0.200607,3.12235,14.5059,0.834355,3.20061
-32.3514,0.947012,0.167481,3,15,0,33.8405,0.0786098,0.322215,1.34175,0.256853,3.07861,17.8361,0.837084,3.25685
-31.1696,0.96909,0.270157,4,15,0,32.9597,0.180349,-0.0642543,1.31069,0.14988,3.18035,15.0342,0.829397,3.14988
-30.8979,0.992103,0.239437,4,15,0,31.6981,-0.0104535,0.269733,1.32222,0.133338,2.98955,17.4556,0.83225,3.13334
-31.2501,0.990352,0.240007,4,15,0,32.3084,0.120587,1.07493,1.2594,0.131614,3.12059,23.2933,0.816701,3.13161
-30.6584,1,0.205017,3,7,0,31.5655,0.17651,0.573811,1.25917,0.0826369,3.17651,19.6601,0.816646,3.08264
-30.9919,0.998056,0.118456,5,31,0,32.1087,0.171138,0.78719,1.28209,0.14647,3.17114,21.2071,0.822317,3.14647
-30.3316,0.986623,0.195984,4,15,0,31.9987,0.0307567,-0.584742,1.21947,0.0896676,3.03076,11.2606,0.806818,3.08967
-30.621,0.999457,0.138246,5,63,0,31.1372,-0.0539241,-0.249947,1.25682,0.122282,2.94608,13.6879,0.816063,3.12228
-30.0235,0.984619,0.12249,4,31,0,33.2027,-0.0248289,-0.00296753,1.07666,-0.0602525,2.97517,15.4785,0.771474,2.93975
-30.4186,0.962391,0.130871,4,27,0,31.2018,0.0359904,-0.1294,1.12944,0.0222504,3.03599,14.5619,0.784535,3.02225
-30.4353,1,0.0997611,3,11,0,30.8231,0.0266132,-0.639002,1.18224,-0.02273,3.02661,10.8672,0.797604,2.97727
-30.0849,0.998273,0.237883,4,15,0,31.0687,0.141598,-0.224352,1.12961,-0.014815,3.1416,13.8734,0.784579,2.98519
-31.7792,0.932484,0.22329,3,15,0,35.7158,0.124809,0.987114,1.35036,0.212756,3.12481,22.6566,0.839215,3.21276
-30.6808,0.985992,0.146197,5,31,0,32.8847,0.197189,0.12184,1.20955,0.0274639,3.19719,16.3833,0.804363,3.02746
-30.8101,0.964381,0.20381,4,31,0,31.9825,-0.000390173,0.498322,1.05569,-0.0617846,2.99961,19.1128,0.766284,2.93822
-34.0836,0.763692,0.195674,4,15,0,34.4451,0.225538,0.251331,1.17293,-0.0952118,3.22554,17.3222,0.7953,2.90479
-33.3221,0.976909,0.150994,5,35,0,36.7633,0.245671,0.541919,1.12544,-0.127133,3.24567,19.4289,0.783545,2.87287
-32.0374,1,0.23522,3,15,0,34.5391,0.146558,-0.512804,1.21927,-0.0103832,3.14656,11.7822,0.806769,2.98962
-30.9064,0.999437,0.0978234,4,23,0,33.7119,-0.119197,-0.325998,1.24742,0.0765405,2.8808,13.1365,0.813736,3.07654
-30.0494,0.957197,0.18996,4,31,0,33.5605,0.148432,0.6659,1.07911,-0.0750683,3.14843,20.3278,0.772079,2.92493
