# stan_version_major = 2
# stan_version_minor = 20
# stan_version_patch = 0
# model = JuliaConExamp_Stan_JuliaConBayInfStanOEDMC_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
# id = 4
# data
#   file = e:\UNI\D_Drive\PhD\Year_1\2022_06_23_JuliaCon2022\tmp\JuliaConExamp_Stan_JuliaConBayInfStanOEDMC_4.data.R
# init = 2 (Default)
# random
#   seed = -1 (Default)
# output
#   file = e:\UNI\D_Drive\PhD\Year_1\2022_06_23_JuliaCon2022\tmp\JuliaConExamp_Stan_JuliaConBayInfStanOEDMC_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,n1,KM2,d2,km,theta.1,theta.2,theta.3,theta.4
# Adaptation terminated
# Step size = 0.168005
# Diagonal elements of inverse mass matrix:
# 0.0133969, 0.301218, 0.0378718, 0.0144741
-53.1714,0.909604,0.179574,4,15,0,53.858,0.164498,0.0699173,1.12748,-0.0904307,3.1645,16.0069,0.78405,2.90957
-53.2615,0.904263,0.185123,5,31,0,57.0286,-0.138377,-1.38414,1.24335,0.0487086,2.86162,5.46497,0.81273,3.04871
-51.9575,0.947582,0.17393,4,15,0,54.0548,-0.118423,-1.02551,1.32026,0.133597,2.88158,8.06509,0.831765,3.1336
-52.6924,0.922757,0.159268,4,15,0,54.1477,-0.122236,-1.27264,1.31532,0.1384,2.87776,6.27337,0.830541,3.1384
-54.8921,0.96708,0.177785,4,15,0,56.1607,-0.171501,-1.57379,1.163,-0.0435189,2.8285,4.09001,0.792844,2.95648
-54.4975,0.998703,0.248295,3,7,0,54.9965,-0.145483,-1.56512,1.16848,-0.00709409,2.85452,4.15287,0.794199,2.99291
-52.2352,0.992302,0.135578,5,31,0,58.5989,-0.115887,-1.02824,1.20027,-0.000995303,2.88411,8.04523,0.802066,2.999
-51.1981,0.798246,0.204593,4,15,0,54.7245,-0.0599191,-0.721718,1.33018,0.132847,2.94008,10.2675,0.83422,3.13285
-53.1206,0.992605,0.193277,3,15,0,54.3638,-0.120602,-1.27097,1.35708,0.207525,2.8794,6.28548,0.840878,3.20752
-53.8395,0.999014,0.0846626,5,63,0,57.0312,-0.146588,-1.44886,1.37675,0.211233,2.85341,4.99579,0.845745,3.21123
-53.8459,0.994956,0.236012,4,15,0,54.2493,-0.10654,-1.38618,1.40608,0.249647,2.89346,5.45019,0.853006,3.24965
-55.3926,0.982497,0.122609,6,63,0,57.9581,0.256674,-0.102249,1.39913,0.28226,3.25667,14.7587,0.851285,3.28226
-53.9055,0.963088,0.186361,3,7,0,57.4457,0.223469,-0.0428598,1.39976,0.20558,3.22347,15.1893,0.851441,3.20558
-53.3636,0.995815,0.180156,5,31,0,56.0153,-0.0438321,-0.234973,1.09642,-0.0706099,2.95617,13.7964,0.776365,2.92939
-52.9347,0.997588,0.107603,4,15,0,55.2531,0.0719346,-0.363794,1.08526,-0.0729829,3.07193,12.8625,0.773601,2.92702
-53.7262,0.934018,0.106449,2,7,0,55.9785,0.0497189,-0.158645,1.06213,-0.0808614,3.04972,14.3498,0.767876,2.91914
-53.3487,0.994522,0.168974,4,15,0,54.8015,0.0902061,0.030261,1.07655,-0.0789583,3.09021,15.7194,0.771447,2.92104
-55.2999,0.996839,0.217178,3,7,0,55.8133,0.213884,0.181624,1.03866,-0.114236,3.21388,16.8168,0.762068,2.88576
-58.146,0.192435,0.209697,2,3,0,60.1161,0.236679,0.217636,1.13315,-0.143385,3.23668,17.0779,0.785455,2.85661
-54.7682,0.991124,0.164094,5,31,0,61.2909,-0.130981,-1.62451,1.39118,0.230365,2.86902,3.72231,0.849317,3.23037
-56.5704,0.701414,0.209753,2,3,0,57.4124,-0.116265,-1.60945,1.36659,0.268969,2.88373,3.83147,0.843231,3.26897
-53.8335,0.98135,0.230425,5,31,0,57.9111,-0.109334,-1.40189,1.19064,-0.00864681,2.89067,5.33632,0.799684,2.99135
-54.0109,0.931885,0.11925,5,63,0,57.0615,-0.0275253,-0.22302,1.17832,-0.0847679,2.97247,13.8831,0.796634,2.91523
-51.5227,0.993151,0.247521,4,15,0,53.8928,-0.082836,-0.725639,1.24985,0.0996363,2.91716,10.2391,0.814338,3.09964
-52.5337,0.944754,0.0928571,2,3,0,52.8661,-0.0894365,-0.729969,1.24546,0.119079,2.91056,10.2077,0.813251,3.11908
-53.5075,0.970669,0.21263,5,31,0,54.6626,0.1462,-0.125672,1.22903,0.130099,3.1462,14.5889,0.809186,3.1301
-54.1559,0.977397,0.164043,4,15,0,56.9409,0.111889,0.278466,1.10381,-0.113896,3.11189,17.5189,0.778193,2.8861
-53.8003,0.979349,0.142137,5,31,0,55.6156,0.0863233,-0.301931,1.04348,-0.126306,3.08632,13.311,0.763262,2.87369
-52.486,0.961675,0.14777,4,15,0,55.2044,0.117973,0.219419,1.17635,0.0111006,3.11797,17.0908,0.796146,3.0111
-54.3464,0.929345,0.116303,5,39,0,56.5538,-0.0888985,-1.03958,1.52673,0.388226,2.9111,7.96303,0.882865,3.38823
-51.2401,0.980963,0.192289,4,19,0,54.6689,0.0131248,-0.291323,1.41123,0.23136,3.01312,13.3879,0.854279,3.23136
-51.2153,0.963169,0.225303,3,15,0,52.5625,0.035992,-0.54144,1.35891,0.197552,3.03599,11.5746,0.841331,3.19755
-51.6662,0.995847,0.102841,4,31,0,52.0651,-0.0588371,-0.334595,1.33831,0.152766,2.94116,13.0742,0.836233,3.15277
-50.7289,0.993911,0.203401,2,3,0,51.8966,-0.0142381,-0.510356,1.33697,0.173151,2.98576,11.7999,0.835899,3.17315
-50.6904,0.998398,0.0885572,5,31,0,50.9629,0.0465658,-0.179388,1.3146,0.124169,3.04657,14.1994,0.830364,3.12417
-50.9892,0.993561,0.104059,4,31,0,51.6976,-0.0224208,-0.67343,1.30064,0.109116,2.97758,10.6176,0.826908,3.10912
-51.6707,0.908275,0.216103,3,15,0,53.5343,-0.0555153,-0.621251,1.33781,0.116853,2.94448,10.9959,0.836107,3.11685
-53.9661,0.86841,0.232647,3,15,0,54.7184,-0.129887,-0.692148,1.32807,0.206778,2.87011,10.4819,0.833698,3.20678
-51.7294,0.995255,0.103816,4,31,0,55.9498,0.113565,-0.229437,1.4131,0.249897,3.11356,13.8366,0.854741,3.2499
-51.1288,0.981545,0.182912,4,31,0,53.0158,-0.0453453,-0.397333,1.30197,0.139402,2.95465,12.6193,0.827237,3.1394
-50.8247,0.883131,0.158384,5,31,0,53.6687,0.0127637,-0.261501,1.20214,0.0305744,3.01276,13.6041,0.802531,3.03057
-51.2014,0.962648,0.129921,2,7,0,52.3002,0.0390141,-0.436617,1.19772,0.0465978,3.03901,12.3345,0.801436,3.0466
-52.2788,0.982499,0.215793,4,15,0,53.1514,-0.126528,-0.723463,1.29332,0.135919,2.87347,10.2549,0.825096,3.13592
-52.2548,0.998748,0.240099,3,7,0,52.9697,-0.0822408,-1.13185,1.30978,0.126424,2.91776,7.29407,0.82917,3.12642
-52.0779,0.986007,0.221518,3,7,0,52.5129,-0.095747,-1.10119,1.29216,0.130693,2.90425,7.51638,0.82481,3.13069
-53.8242,0.942041,0.135526,5,31,0,54.652,0.189656,0.000251602,1.12156,-0.0103238,3.18966,15.5018,0.782585,2.98968
-53.3765,1,0.166088,2,3,0,54.2678,0.20309,-0.0589084,1.14784,-0.0351528,3.20309,15.0729,0.789089,2.96485
-51.8003,0.851287,0.202335,4,15,0,55.1253,0.0265856,-0.611734,1.21129,0.0082952,3.02659,11.0649,0.804794,3.0083
-53.8093,0.897186,0.140864,5,31,0,54.6696,0.038401,-0.253643,1.47063,0.372192,3.0384,13.6611,0.86898,3.37219
-51.8105,0.974646,0.240623,3,15,0,55.8772,-0.00126556,-0.603656,1.36496,0.150826,2.99873,11.1235,0.842827,3.15083
-52.4297,0.980432,0.208414,4,31,0,53.2181,0.036226,-0.0350105,1.33457,0.204254,3.03623,15.2462,0.835307,3.20425
-51.9107,1,0.213119,2,3,0,52.7401,0.0500238,-0.0985725,1.32752,0.201015,3.05002,14.7853,0.833561,3.20102
-51.5036,0.997294,0.0909398,4,23,0,53.5332,-0.0172574,-0.42628,1.34725,0.12624,2.98274,12.4095,0.838444,3.12624
-52.0547,0.998848,0.0848473,4,31,0,54.5173,0.14562,-0.017337,1.29084,0.169448,3.14562,15.3743,0.824482,3.16945
-52.1063,0.996867,0.203017,4,15,0,52.7847,0.16102,0.195666,1.36807,0.175038,3.16102,16.9186,0.843597,3.17504
-50.7715,0.970663,0.235506,3,15,0,52.8603,0.091725,-0.116733,1.31085,0.151117,3.09172,14.6537,0.829436,3.15112
-50.8509,0.943182,0.201669,4,19,0,52.2462,-0.024031,-0.408823,1.19848,0.0148609,2.97597,12.536,0.801623,3.01486
-51.6222,0.960482,0.149563,4,23,0,52.3966,0.144488,0.0501886,1.38451,0.205147,3.14449,15.8639,0.847665,3.20515
-53.3994,0.837962,0.250241,2,3,0,53.6866,0.127447,0.296964,1.40981,0.215207,3.12745,17.653,0.853928,3.21521
-53.2518,0.998557,0.249799,4,15,0,54.1673,-0.0666535,-0.283926,1.43882,0.267721,2.93335,13.4415,0.861108,3.26772
-54.5111,0.964077,0.180785,4,31,0,56.4951,-0.0907483,-1.28631,1.2245,-0.00997131,2.90925,6.17425,0.808063,2.99003
-53.0923,0.992513,0.119563,5,63,0,56.5343,0.130852,-0.243286,1.26251,0.03443,3.13085,13.7362,0.817471,3.03443
-56.8389,0.909497,0.121683,5,31,0,63.1739,-0.157759,-1.07008,1.24793,0.162512,2.84224,7.74191,0.813863,3.16251
-57.4323,0.980354,0.130022,2,7,0,58.2727,-0.147557,-1.09831,1.24723,0.172284,2.85244,7.53723,0.81369,3.17228
-54.9769,1,0.136748,3,15,0,59.038,-0.104817,-1.33882,1.41006,0.179425,2.89518,5.79353,0.853989,3.17943
-55.092,0.994242,0.13776,5,31,0,56.0501,-0.174318,-1.29935,1.39954,0.273876,2.82568,6.07969,0.851385,3.27388
-56.5197,0.914523,0.18893,3,7,0,57.4885,-0.0827403,-1.47169,1.43245,0.198412,2.91726,4.83026,0.859531,3.19841
-55.0448,0.994252,0.203703,4,31,0,56.7831,-0.167151,-1.43981,1.35989,0.124123,2.83285,5.06135,0.841572,3.12412
-53.2398,0.99356,0.228544,4,15,0,55.0066,-0.148539,-1.39794,1.29508,0.120651,2.85146,5.36494,0.825533,3.12065
-50.8699,0.968181,0.241387,4,19,0,53.4876,0.0488087,-0.0701302,1.27273,0.0901054,3.04881,14.9916,0.82,3.09011
-51.3734,0.965531,0.159884,5,31,0,51.9268,0.0289695,-0.139719,1.38505,0.221366,3.02897,14.487,0.847801,3.22137
-51.1363,0.979127,0.0853209,4,23,0,53.2946,-0.0212974,-0.656709,1.3683,0.205814,2.9787,10.7389,0.843653,3.20581
-50.9984,0.992876,0.145753,5,31,0,51.5319,0.10327,-0.00511283,1.2202,0.0476618,3.10327,15.4629,0.807,3.04766
-52.7958,0.579071,0.238461,4,19,0,55.8185,0.112013,-0.462701,1.3069,0.182495,3.11201,12.1454,0.828457,3.1825
-51.4666,0.854426,0.155316,3,7,0,56.3154,0.0276178,-0.613626,1.33042,0.140074,3.02762,11.0512,0.83428,3.14007
-50.9974,1,0.176764,3,7,0,51.5134,-0.0200075,-0.436249,1.3257,0.177362,2.97999,12.3372,0.83311,3.17736
-51.3072,0.976973,0.183653,3,15,0,52.2425,0.0582034,-0.227451,1.2029,0.0619267,3.0582,13.851,0.802718,3.06193
-50.7444,0.926488,0.183562,3,15,0,53.988,0.0329846,-0.301844,1.32484,0.127804,3.03298,13.3116,0.832898,3.1278
-51.2405,0.984129,0.165777,3,15,0,52.6795,0.1554,0.015629,1.28282,0.106136,3.1554,15.6133,0.822497,3.10614
-52.0669,0.986931,0.194962,4,31,0,52.5022,-0.105221,-1.04586,1.34943,0.163623,2.89478,7.91752,0.838984,3.16362
-51.189,0.999471,0.105305,5,31,0,52.5734,-0.013979,-0.359371,1.39166,0.22461,2.98602,12.8946,0.849435,3.22461
-51.0776,0.987516,0.134894,5,31,0,51.9135,0.0843918,-0.150004,1.35399,0.158834,3.08439,14.4125,0.840113,3.15883
-53.3405,0.9585,0.123262,5,31,0,54.4384,-0.1406,-1.1575,1.41042,0.206867,2.8594,7.10811,0.854079,3.20687
-53.5966,0.992879,0.0983125,4,15,0,55.1567,-0.104445,-1.29168,1.42587,0.266296,2.89556,6.13533,0.857904,3.2663
-54.5315,0.763411,0.213071,5,31,0,58.255,0.242825,0.183106,1.27577,0.181159,3.24282,16.8275,0.820753,3.18116
-54.6445,0.997807,0.104607,3,7,0,55.8041,0.225974,0.433392,1.30511,0.0668766,3.22597,18.6421,0.828015,3.06688
-52.8314,0.989329,0.111626,3,15,0,55.6788,0.195409,-0.000539908,1.24164,0.1195,3.19541,15.4961,0.812307,3.1195
-53.6004,0.980577,0.105925,3,11,0,54.7962,0.20613,0.0719217,1.23223,0.124832,3.20613,16.0214,0.809978,3.12483
-52.7408,1,0.237708,3,7,0,53.8407,0.17187,-0.0342058,1.27419,0.0538948,3.17187,15.252,0.820361,3.05389
-52.6317,0.972601,0.159632,4,19,0,54.0568,-0.00943521,-0.324317,1.32239,0.0734856,2.99056,13.1487,0.832291,3.07349
-54.1473,0.962488,0.14322,3,7,0,56.0474,-0.0285648,-0.0880339,1.30503,0.0492642,2.97144,14.8618,0.827996,3.04926
-53.6204,0.990062,0.106927,3,15,0,56.4686,-0.0245118,-0.00834438,1.30107,0.0726821,2.97549,15.4395,0.827015,3.07268
-52.0455,0.993719,0.127655,3,7,0,54.8053,-0.0192507,-0.140755,1.29213,0.0742587,2.98075,14.4795,0.824802,3.07426
-51.8119,1,0.224331,4,15,0,52.7898,-0.116061,-0.730721,1.33767,0.155041,2.88394,10.2023,0.836072,3.15504
-51.8159,0.961234,0.128146,5,31,0,53.4009,0.135762,0.000188821,1.21645,0.0810223,3.13576,15.5014,0.806071,3.08102
-51.1891,0.99288,0.0967252,3,7,0,52.6092,0.104825,-0.0533829,1.24898,0.0439677,3.10482,15.113,0.814122,3.04397
-51.3582,0.9938,0.222221,3,7,0,51.887,0.142676,0.141596,1.25962,0.0865893,3.14268,16.5266,0.816755,3.08659
-50.7159,0.994239,0.129355,5,31,0,52.0405,0.0354266,-0.337323,1.35024,0.189048,3.03543,13.0544,0.839185,3.18905
-52.7227,0.854603,0.234909,4,15,0,53.191,0.205665,0.0727625,1.33256,0.127404,3.20566,16.0275,0.834808,3.1274
-52.8099,0.916916,0.167199,2,7,0,55.6346,0.15956,-0.169972,1.31739,0.105461,3.15956,14.2677,0.831054,3.10546
-51.8391,1,0.181881,4,19,0,53.5776,-0.0253968,-0.281736,1.36706,0.149854,2.9746,13.4574,0.843347,3.14985
-52.6038,0.963103,0.181495,3,7,0,53.5492,0.0144573,-0.835034,1.3091,0.110182,3.01446,9.44601,0.829002,3.11018
