# stan_version_major = 2
# stan_version_minor = 20
# stan_version_patch = 0
# model = JuliaConExamp_Stan_JuliaConBayInfStanOEDMCSeq1_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
# id = 1
# data
#   file = e:\UNI\D_Drive\PhD\Year_1\2022_06_23_JuliaCon2022\tmp\JuliaConExamp_Stan_JuliaConBayInfStanOEDMCSeq1_1.data.R
# init = 2 (Default)
# random
#   seed = -1 (Default)
# output
#   file = e:\UNI\D_Drive\PhD\Year_1\2022_06_23_JuliaCon2022\tmp\JuliaConExamp_Stan_JuliaConBayInfStanOEDMCSeq1_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,n1,KM2,d2,km,theta.1,theta.2,theta.3,theta.4
-30.4066,0.930648,0.211052,4,15,0,30.9986,0.0423259,0.139888,1.19942,0.0874736,3.04233,16.5142,0.801856,3.08747
-30.4167,0.977752,0.206961,4,15,0,31.8609,0.163595,0.659225,1.05251,-0.134453,3.1636,20.2794,0.765496,2.86555
-31.0178,0.952504,0.128497,4,15,0,32.6323,0.0748479,0.14581,1.04349,-0.184346,3.07485,16.5571,0.763264,2.81565
-31.7271,0.999536,0.0887157,5,63,0,32.3467,0.185965,1.15867,1.11487,-0.106952,3.18597,23.9004,0.780931,2.89305
-31.2291,0.999054,0.147816,4,15,0,31.9857,0.223655,0.4428,1.10926,-0.0988909,3.22365,18.7103,0.779541,2.90111
-33.152,0.96726,0.0863208,5,31,0,34.5586,-0.0695147,0.428652,1.33562,0.0836593,2.93049,18.6077,0.835566,3.08366
-30.5397,0.988208,0.131719,5,31,0,34.0443,0.0649593,1.08064,1.13611,-0.0261111,3.06496,23.3347,0.786187,2.97389
-33.1144,0.949858,0.0816245,4,31,0,34.0372,0.0970516,1.26152,1.086,0.00761142,3.09705,24.646,0.773785,3.00761
-35.6279,0.999282,0.221729,4,15,0,36.9839,0.111963,1.82586,1.14043,-0.120686,3.11196,28.7375,0.787256,2.87931
-33.3138,0.994252,0.130537,2,7,0,35.8778,0.137447,1.79789,1.12739,-0.0796155,3.13745,28.5347,0.784028,2.92038
-32.3753,0.984445,0.0904106,5,63,0,34.9273,0.0680794,-1.20936,1.16067,0.0719006,3.06808,6.73211,0.792267,3.0719
-32.7954,0.995942,0.080055,4,15,0,33.1871,0.0765363,-1.1679,1.25286,0.0199066,3.07654,7.03274,0.815083,3.01991
-32.0168,0.980117,0.189005,3,15,0,38.5852,0.236732,0.261352,1.09707,0.00965625,3.23673,17.3948,0.776525,3.00966
-30.8535,0.993778,0.0791566,6,63,0,34.0536,0.0285215,-1.18072,1.19173,0.024952,3.02852,6.93981,0.799954,3.02495
-32.0867,0.9999,0.154457,4,15,0,32.5629,-0.0417885,-1.6385,1.09077,-0.0858939,2.95821,3.62086,0.774967,2.91411
-30.8559,0.974084,0.167745,5,31,0,33.4837,-0.0454014,0.178591,1.30346,0.117194,2.9546,16.7948,0.827607,3.11719
-31.3853,0.980324,0.221468,4,15,0,31.819,-0.109927,0.0996218,1.27604,0.127006,2.89007,16.2223,0.820819,3.12701
-31.2636,0.947088,0.124063,5,31,0,33.8265,0.135304,1.37922,1.07429,-0.0708019,3.1353,25.4993,0.770887,2.9292
-31.3751,0.952807,0.0984709,5,31,0,33.3641,-0.087711,-0.98983,1.14774,-0.0735772,2.91229,8.32373,0.789065,2.92642
-30.8555,0.997926,0.0850182,5,31,0,32.5981,-0.0883656,-0.207354,1.25628,0.0547708,2.91163,13.9967,0.81593,3.05477
-31.2938,0.853575,0.204592,4,15,0,33.3318,0.227104,0.259628,1.10232,-0.00311318,3.2271,17.3823,0.777824,2.99689
-31.5935,0.959564,0.1283,4,31,0,34.6367,-0.0776089,-1.31922,1.11687,-0.0904532,2.92239,5.93564,0.781425,2.90955
-30.1162,0.971635,0.135473,3,11,0,32.6192,-0.00855017,-0.284184,1.10653,-0.100427,2.99145,13.4397,0.778867,2.89957
-30.0523,0.954635,0.167795,3,15,0,31.2039,0.0264627,-0.00577669,1.09451,-0.112062,3.02646,15.4581,0.775892,2.88794
-30.0449,0.909268,0.187179,2,7,0,31.1396,0.0470481,-0.349038,1.09223,-0.0345086,3.04705,12.9695,0.775328,2.96549
-34.1036,0.886463,0.086045,3,7,0,34.7825,0.0602424,-0.375113,1.07249,0.0317891,3.06024,12.7804,0.77044,3.03179
-29.9294,1,0.179908,2,3,0,34.6572,0.0802419,-0.507681,1.13331,-0.0154355,3.08024,11.8193,0.785494,2.98456
-29.7666,0.999734,0.119266,4,23,0,30.2937,0.0776516,-0.343972,1.11406,-0.0568555,3.07765,13.0062,0.780731,2.94314
-33.868,0.89204,0.100958,5,31,0,36.0769,-0.00424842,1.59105,1.06207,-0.0588923,2.99575,27.0351,0.767861,2.94111
-34.2326,0.956268,0.113228,5,31,0,37.6448,0.0737622,1.78755,0.946953,-0.220439,3.07376,28.4597,0.739371,2.77956
-34.9843,0.998383,0.115785,3,7,0,35.1525,0.0272105,1.824,0.964388,-0.234045,3.02721,28.724,0.743686,2.76596
-35.7454,0.987696,0.110901,4,15,0,36.4012,-0.00599985,1.81645,0.926904,-0.239818,2.994,28.6692,0.734409,2.76018
-34.4022,0.932804,0.175035,5,31,0,37.009,0.172778,-1.69546,1.20133,0.096321,3.17278,3.20791,0.802328,3.09632
-31.1584,0.994975,0.13471,5,31,0,35.4682,-0.0664021,0.12168,1.32426,0.160258,2.9336,16.3822,0.832755,3.16026
-31.1772,0.958463,0.147263,4,31,0,33.3268,7.65872e-005,-0.713609,1.01867,-0.0928668,3.00008,10.3263,0.757122,2.90713
-31.5483,0.993284,0.151774,4,15,0,32.7811,-0.0274435,-0.887764,0.928784,-0.23455,2.97256,9.06371,0.734874,2.76545
-37.5214,0.445183,0.152782,5,63,0,40.556,0.131352,-1.07374,0.997314,-0.297828,3.13135,7.71538,0.751835,2.70217
-31.2692,0.99938,0.194594,4,15,0,37.8627,0.0125629,-1.40025,1.11513,-0.0352766,3.01256,5.34819,0.780994,2.96472
-31.9919,0.932019,0.175981,4,15,0,33.3603,0.164073,1.63551,1.07495,-0.0948638,3.16407,27.3574,0.771051,2.90514
-33.4657,0.998512,0.149742,4,15,0,34.2555,0.241714,1.88142,1.11578,-0.0354984,3.24171,29.1403,0.781155,2.9645
-29.6605,0.992646,0.122653,5,31,0,33.8053,0.0952253,0.154631,1.09915,-0.0512255,3.09523,16.6211,0.77704,2.94877
-29.6605,0.379705,0.208318,2,3,0,32.9775,0.0952253,0.154631,1.09915,-0.0512255,3.09523,16.6211,0.77704,2.94877
-31.1826,0.94275,0.187567,4,31,0,32.453,0.0635926,0.909182,1.29236,0.0979517,3.06359,22.0916,0.824859,3.09795
-34.1859,0.625358,0.22881,2,3,0,34.6476,0.0448937,0.879114,1.31919,0.0428557,3.04489,21.8736,0.8315,3.04286
-31.002,0.999347,0.109558,3,15,0,35.7201,0.12549,0.998377,1.27735,0.0967911,3.12549,22.7382,0.821145,3.09679
-31.7714,0.924351,0.199423,4,15,0,33.6491,-0.0758415,0.0356426,1.32272,0.10103,2.92416,15.7584,0.832373,3.10103
-33.5589,0.985993,0.150142,4,31,0,35.9465,-0.0847899,-1.6747,1.10807,-0.125194,2.91521,3.35846,0.779247,2.87481
-32.914,0.999366,0.190477,4,23,0,36.1926,0.376823,1.08923,1.2353,0.054651,3.37682,23.3969,0.810737,3.05465
-31.9625,0.98956,0.169524,4,31,0,36.3836,-0.194017,-0.435932,1.1733,0.0192351,2.80598,12.3395,0.795393,3.01924
-34.7403,0.715542,0.208514,4,15,0,35.8891,-0.19497,-0.732877,1.12014,0.0451849,2.80503,10.1866,0.782234,3.04518
-35.887,0.954351,0.167596,5,31,0,37.9266,-0.169694,-1.0151,1.10729,-0.18995,2.83031,8.14055,0.779054,2.81005
-31.1423,1,0.120655,2,3,0,36.3163,-0.144116,-0.773766,1.04767,-0.134445,2.85588,9.8902,0.764299,2.86555
-30.3292,0.960883,0.173807,4,15,0,32.3226,0.174812,0.231059,1.05637,-0.121698,3.17481,17.1752,0.766451,2.8783
-32.3158,0.837344,0.223682,4,15,0,33.6663,-0.124091,0.84658,1.06231,-0.120149,2.87591,21.6377,0.767923,2.87985
-32.8412,0.999948,0.0829612,5,31,0,33.5249,0.108571,-1.68277,1.10832,-0.050712,3.10857,3.2999,0.77931,2.94929
-33.0625,0.895024,0.192372,3,7,0,33.6917,0.115046,-1.7166,1.11625,-0.0434841,3.11505,3.05463,0.781272,2.95652
-32.164,0.997227,0.0877682,4,31,0,35.3298,-0.213421,-0.542753,1.11231,-0.0764193,2.78658,11.565,0.780297,2.92358
-31.0377,0.949971,0.217626,2,3,0,32.548,-0.146692,-0.698206,1.12117,-0.0719902,2.85331,10.438,0.782491,2.92801
-32.3991,0.987166,0.0925574,5,31,0,35.787,0.249352,0.818583,0.966357,-0.242234,3.24935,21.4347,0.744173,2.75777
-31.8014,0.999389,0.176199,4,15,0,33.7915,0.0855165,0.5054,0.894548,-0.250215,3.08552,19.1641,0.726401,2.74978
-31.1673,0.998655,0.0920273,5,31,0,33.5785,-0.102165,-0.886121,1.02425,-0.17647,2.89784,9.07563,0.758502,2.82353
-32.3961,0.985553,0.229546,3,7,0,33.0568,-0.13665,-0.932718,0.928779,-0.231144,2.86335,8.73779,0.734873,2.76886
-32.287,0.985079,0.0920072,5,47,0,33.8444,0.2249,0.590124,1.32366,0.22274,3.2249,19.7784,0.832607,3.22274
-35.69,0.999167,0.0909214,4,31,0,37.2386,0.302417,1.6373,1.47851,0.286699,3.30242,27.3704,0.870932,3.2867
-35.4969,0.995065,0.100107,3,7,0,36.1999,0.318847,1.58041,1.4667,0.274216,3.31885,26.9579,0.868008,3.27422
-38.2546,0.997456,0.175752,5,31,0,39.9782,-0.159434,-1.49721,1.63218,0.423451,2.84057,4.64522,0.908964,3.42345
-35.18,0.996415,0.165482,5,31,0,40.1474,0.318015,1.40447,1.47634,0.345648,3.31801,25.6824,0.870393,3.34565
-32.2306,0.972018,0.195537,5,31,0,36.1114,-0.0134149,-0.377847,0.888965,-0.320746,2.98659,12.7606,0.725019,2.67925
-30.3842,0.923744,0.128794,5,31,0,34.6987,0.0121245,-0.453775,1.27398,0.129772,3.01212,12.2101,0.820309,3.12977
-32.4467,0.828319,0.171846,3,11,0,33.4215,0.0330595,0.0292075,1.31322,0.0593385,3.03306,15.7118,0.830022,3.05934
-30.1906,0.998684,0.0965465,3,7,0,33.2134,-0.0135696,-0.0138273,1.26454,0.107146,2.98643,15.3998,0.817973,3.10715
-30.2165,0.997709,0.0851778,5,31,0,31.0363,-0.00952884,0.109621,1.26109,0.108162,2.99047,16.2948,0.81712,3.10816
-31.1369,0.949477,0.121353,5,31,0,32.8676,0.0475694,-1.31484,1.14212,-0.0240805,3.04757,5.96738,0.787675,2.97592
