# stan_version_major = 2
# stan_version_minor = 20
# stan_version_patch = 0
# model = JuliaConExamp_Stan_JuliaConBayInfStan_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
# id = 4
# data
#   file = e:\UNI\D_Drive\PhD\Year_1\2022_06_23_JuliaCon2022\tmp\JuliaConExamp_Stan_JuliaConBayInfStan_4.data.R
# init = 2 (Default)
# random
#   seed = -1 (Default)
# output
#   file = e:\UNI\D_Drive\PhD\Year_1\2022_06_23_JuliaCon2022\tmp\JuliaConExamp_Stan_JuliaConBayInfStan_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,n1,KM2,d2,km,theta.1,theta.2,theta.3,theta.4
-64.235,0.969975,0.135882,3,15,0,64.7873,0.131919,0.317838,1.17452,0.0610012,3.13192,17.8043,0.795695,3.061
-65.7346,0.994422,0.251978,4,31,0,66.7079,-0.00636276,0.0775892,1.07719,-0.075021,2.99364,16.0625,0.771605,2.92498
-65.4052,0.740359,0.292052,4,15,0,67.29,0.144971,1.03866,1.28465,0.173592,3.14497,23.0303,0.822952,3.17359
-66.3947,0.894654,0.249805,3,15,0,69.3267,0.0311756,-0.839297,1.12946,0.0341535,3.03118,9.4151,0.784542,3.03415
-64.9262,0.931778,0.162167,4,15,0,72.4615,0.170435,0.329561,1.17111,-0.026878,3.17043,17.8893,0.79485,2.97312
-66.4009,0.924773,0.167066,3,7,0,68.6537,0.228332,-0.10847,1.16369,-0.01893,3.22833,14.7136,0.793014,2.98107
-63.3969,0.983216,0.243605,3,7,0,66.8078,0.116069,0.215262,1.18886,0.0257274,3.11607,17.0606,0.799242,3.02573
-64.465,0.978747,0.133472,5,31,0,65.6923,0.160162,0.0205004,1.27715,0.157645,3.16016,15.6486,0.821095,3.15764
-64.4922,0.919128,0.231557,4,19,0,65.8066,0.090139,-0.188888,1.26604,0.0719713,3.09014,14.1306,0.818345,3.07197
-63.6129,0.995433,0.253422,3,11,0,65.1027,0.094364,0.559231,1.18556,0.0201697,3.09436,19.5544,0.798427,3.02017
-64.0544,0.900784,0.294983,3,15,0,64.8158,0.139687,0.665743,1.21941,0.0350382,3.13969,20.3266,0.806804,3.03504
-66.2927,0.768174,0.288108,2,3,0,66.436,0.128365,0.632817,1.23873,0.00935756,3.12836,20.0879,0.811586,3.00936
-65.5633,0.998829,0.155028,4,23,0,68.2044,0.198038,0.992543,1.22198,0.127912,3.19804,22.6959,0.807441,3.12791
-64.3455,0.998484,0.189904,4,31,0,66.0765,0.145676,0.412166,1.30437,0.173834,3.14568,18.4882,0.827831,3.17383
-66.2395,0.903731,0.172306,3,7,0,66.561,0.169853,0.504856,1.28151,0.204832,3.16985,19.1602,0.822173,3.20483
-64.3961,0.984228,0.125033,3,15,0,67.6765,0.152716,0.307302,1.31027,0.173076,3.15272,17.7279,0.829293,3.17308
-64.0518,0.976491,0.267665,3,15,0,65.149,0.102083,0.381549,1.27965,0.150455,3.10208,18.2662,0.821712,3.15046
-63.851,0.945308,0.302754,3,11,0,65.4733,0.0414846,-0.822105,1.20794,0.0514264,3.04148,9.53974,0.803965,3.05143
-69.1487,0.679148,0.206673,3,15,0,70.5955,0.0992409,-0.887765,1.17797,0.128033,3.09924,9.0637,0.796548,3.12803
-66.0729,0.994645,0.149792,3,7,0,70.6086,0.103143,-0.415566,1.19239,0.113437,3.10314,12.4871,0.800116,3.11344
-65.3682,0.99993,0.204843,3,15,0,67.4229,0.198822,1.23889,1.20441,0.0959527,3.19882,24.482,0.803091,3.09595
-72.678,0.974345,0.305461,4,15,0,73.9806,0.175838,-1.95998,1.30467,0.218591,3.17584,1.29015,0.827907,3.21859
-69.8205,0.995887,0.217816,4,31,0,74.1779,-0.0924717,0.238358,1.34283,0.198478,2.90753,17.2281,0.83735,3.19848
-64.4695,0.985212,0.312586,3,7,0,70.43,0.0959927,-0.853795,1.26718,0.122795,3.09599,9.30998,0.818627,3.1228
-67.0431,0.784946,0.28798,3,15,0,69.5915,0.241666,1.81431,1.24689,0.0674395,3.24167,28.6538,0.813604,3.06744
-64.2334,0.999907,0.258144,3,15,0,67.9407,0.208376,0.866799,1.17267,0.0281881,3.20838,21.7843,0.795236,3.02819
-66.1721,0.788686,0.188948,2,5,0,66.6049,0.189639,0.74938,1.20855,-0.0111838,3.18964,20.933,0.804116,2.98882
-64.4302,0.865745,0.254622,2,7,0,69.414,0.145687,1.12227,1.16738,0.0202656,3.14569,23.6364,0.793927,3.02027
-66.0119,0.789892,0.246613,3,15,0,67.5498,0.195336,0.0223377,1.29916,0.111784,3.19534,15.6619,0.826541,3.11178
-67.2766,0.981879,0.309906,3,7,0,67.9395,0.0554761,1.12807,1.25275,0.142611,3.05548,23.6785,0.815057,3.14261
-65.4234,0.991153,0.149222,3,15,0,68.9174,0.123121,1.07397,1.2624,0.0647921,3.12312,23.2863,0.817444,3.06479
-69.8637,0.95038,0.283642,3,15,0,70.5087,-0.0261495,-1.82673,1.36135,0.158457,2.97385,2.25617,0.841935,3.15846
-68.0021,0.965399,0.255925,3,7,0,70.2511,-0.0144685,-1.82142,1.32106,0.154764,2.98553,2.29474,0.831963,3.15476
-64.9886,0.967625,0.14985,4,31,0,70.2688,-0.0269448,-0.965711,1.26191,0.0845877,2.97306,8.4986,0.817322,3.08459
-65.364,0.989927,0.206985,5,31,0,67.4409,0.0301235,-1.39473,1.1457,-0.0241471,3.03012,5.38818,0.788561,2.97585
-65.6828,0.878432,0.299121,4,15,0,68.8832,-0.0645112,-1.05326,1.19862,0.0574132,2.93549,7.86387,0.801658,3.05741
-65.791,0.999691,0.123975,5,31,0,66.4585,0.303693,1.19093,1.20133,0.0732458,3.30369,24.1343,0.80233,3.07325
-63.9421,0.997065,0.180259,4,31,0,68.3698,0.0182905,-0.376884,1.26477,0.107136,3.01829,12.7676,0.81803,3.10714
-65.3751,0.99498,0.128332,4,15,0,65.6653,-0.0124277,-1.42853,1.24206,0.0900134,2.98757,5.14316,0.812409,3.09001
-64.1723,0.99502,0.228203,4,15,0,66.4144,0.0766563,-0.576339,1.28122,0.148947,3.07666,11.3215,0.822102,3.14895
-66.9023,0.871121,0.309497,3,15,0,67.955,0.106168,-1.47104,1.31406,0.150752,3.10617,4.83495,0.830231,3.15075
-64.6289,0.986662,0.276337,3,15,0,67.5755,0.103046,0.0814646,1.29015,0.182918,3.10305,16.0906,0.824311,3.18292
-64.786,0.959086,0.187099,4,15,0,66.576,-0.00704631,-0.44453,1.29323,0.115592,2.99295,12.2772,0.825075,3.11559
-63.4947,0.845587,0.248182,4,15,0,66.5148,0.105566,0.261524,1.16965,0.000522015,3.10557,17.3961,0.794488,3.00052
-65.0413,0.97755,0.169434,5,31,0,66.3992,0.188702,1.42109,1.20859,0.0372583,3.1887,25.8029,0.804126,3.03726
-66.3565,0.771511,0.233147,4,31,0,69.7155,0.287403,0.640548,1.21455,0.109577,3.2874,20.144,0.805602,3.10958
-65.9248,0.985875,0.307722,3,7,0,68.0198,0.251248,1.59654,1.1708,0.043887,3.25125,27.0749,0.794772,3.04389
-66.4878,0.81804,0.314671,3,15,0,67.5942,0.202821,1.5344,1.18143,-0.0256997,3.20282,26.6244,0.797404,2.9743
-64.956,0.986958,0.140149,5,47,0,70.1907,-0.00284931,-0.246004,1.1505,0.0271809,2.99715,13.7165,0.789748,3.02718
-67.64,0.953714,0.182414,5,31,0,69.8312,0.340378,1.54409,1.15631,-0.0339275,3.34038,26.6947,0.791186,2.96607
-67.2983,0.995598,0.157226,4,31,0,72.1644,0.349414,1.13121,1.18554,0.0144541,3.34941,23.7013,0.798422,3.01445
-65.7658,0.992557,0.169454,4,15,0,68.9681,-0.0598087,-0.0794463,1.19194,0.0424523,2.94019,14.924,0.800006,3.04245
-68.5387,0.818015,0.199477,4,15,0,72.2829,0.107116,-1.61701,1.12916,0.032964,3.10712,3.77666,0.784466,3.03296
-68.1602,0.961105,0.206194,5,31,0,71.9946,0.293119,1.94246,1.23675,0.101218,3.29312,29.5828,0.811095,3.10122
-64.3967,0.964551,0.288644,4,15,0,69.7738,0.149413,0.251146,1.10819,-0.0528326,3.14941,17.3208,0.779276,2.94717
-63.9984,0.976209,0.265578,2,7,0,65.7493,0.133365,-0.364506,1.17757,0.0237724,3.13336,12.8573,0.796449,3.02377
-63.6083,0.881984,0.307154,2,7,0,67.4633,0.0850572,0.307646,1.20982,0.0313938,3.08506,17.7304,0.80443,3.03139
-64.3189,0.993466,0.196218,3,15,0,65.0386,0.146304,1.02158,1.1685,0.0300435,3.1463,22.9064,0.794203,3.03004
-65.6395,0.911781,0.263628,2,7,0,67.1273,0.244138,0.999454,1.18037,-0.0134265,3.24414,22.746,0.797142,2.98657
-65.4711,0.973915,0.276017,4,15,0,66.5436,-0.0345362,-0.374029,1.16214,0.0376577,2.96546,12.7883,0.792629,3.03766
-64.8143,0.966557,0.218285,4,15,0,66.265,-0.0247816,-0.223473,1.20731,0.0125712,2.97522,13.8798,0.803808,3.01257
-65.1854,0.922421,0.26601,4,15,0,67.0581,0.105232,-1.0345,1.27764,0.115185,3.10523,7.99986,0.821215,3.11519
-64.4051,0.99768,0.125512,3,15,0,67.3205,0.0552118,-0.877162,1.27668,0.113315,3.05521,9.14058,0.820978,3.11331
-65.3195,0.976884,0.139745,4,15,0,66.4234,0.0152104,0.0861291,1.28878,0.172835,3.01521,16.1244,0.823972,3.17283
-67.7242,0.939178,0.107936,3,15,0,70.1964,0.133685,0.15061,1.31749,0.0830581,3.13369,16.5919,0.831079,3.08306
-67.1545,0.988864,0.236316,2,7,0,68.9156,0.121728,0.227157,1.33068,0.104772,3.12173,17.1469,0.834342,3.10477
-68.7178,0.985308,0.220941,3,15,0,70.1623,0.152735,0.791057,1.34052,0.285124,3.15273,21.2352,0.836779,3.28512
-65.9816,0.996291,0.192748,4,15,0,69.8866,0.174199,0.20019,1.36932,0.252532,3.1742,16.9514,0.843908,3.25253
-66.1527,0.989714,0.223825,4,15,0,67.9068,-0.0490992,-0.530343,1.32334,0.180879,2.9509,11.655,0.832526,3.18088
-65.3075,0.909149,0.242542,4,31,0,67.613,0.241681,1.41987,1.17951,0.0506444,3.24168,25.7941,0.796928,3.05064
-63.5441,0.964924,0.1269,4,31,0,67.1651,0.107803,-0.122459,1.16536,0.00821615,3.1078,14.6122,0.793427,3.00822
-64.68,0.480951,0.277787,3,15,0,68.4683,0.0746621,0.85754,1.23251,0.0938016,3.07466,21.7172,0.810047,3.0938
-63.6451,0.999347,0.171052,4,19,0,64.9181,0.0808271,-0.346891,1.23064,0.0593685,3.08083,12.985,0.809583,3.05937
-63.7644,0.990824,0.213486,3,15,0,64.8557,0.0252084,0.0380184,1.17834,0.025073,3.02521,15.7756,0.79664,3.02507
-64.4314,0.685179,0.318444,3,7,0,65.5212,0.0899105,-0.379615,1.17094,-0.0247893,3.08991,12.7478,0.794808,2.97521
-65.1027,0.96057,0.245946,3,15,0,67.6135,0.101328,-0.212237,1.26005,0.168227,3.10133,13.9613,0.816862,3.16823
-64.2504,0.99807,0.278033,2,7,0,65.7956,0.132222,-0.245528,1.26034,0.140307,3.13222,13.7199,0.816934,3.14031
-68.1063,0.974031,0.142238,4,31,0,69.4832,0.138269,-1.47459,1.35599,0.229922,3.13827,4.80925,0.840607,3.22992
-66.5055,0.995307,0.135981,5,31,0,69.2756,0.0104306,-1.46317,1.3317,0.197006,3.01043,4.89199,0.834595,3.19701
-63.931,0.986229,0.287453,3,7,0,67.0443,0.0362821,0.130435,1.21633,0.0813769,3.03628,16.4457,0.806041,3.08138
-65.0428,0.90428,0.199193,2,3,0,65.396,0.0278274,0.0657618,1.19838,0.0916396,3.02783,15.9768,0.801599,3.09164
-64.9826,0.999161,0.140862,4,31,0,66.5183,0.117833,-0.403527,1.32191,0.152672,3.11783,12.5744,0.832174,3.15267
-65.5222,0.999426,0.150027,4,15,0,66.7737,0.0277891,-0.90567,1.34952,0.194134,3.02779,8.93389,0.839007,3.19413
-64.59,0.982128,0.164989,4,23,0,67.4297,0.0801213,0.297863,1.13507,-0.0667566,3.08012,17.6595,0.78593,2.93324
-64.5183,0.999753,0.138348,5,31,0,65.1614,0.138583,0.251237,1.26928,0.162707,3.13858,17.3215,0.819148,3.16271
-64.4889,0.962443,0.285751,3,15,0,67.2605,0.0604719,0.717491,1.24254,0.0689351,3.06047,20.7018,0.812529,3.06894
-67.0434,0.954145,0.267791,3,15,0,68.2146,0.156488,-0.414907,1.40337,0.278714,3.15649,12.4919,0.852335,3.27871
-65.8405,0.983416,0.231702,4,15,0,68.8414,0.061457,-1.10043,1.34623,0.210923,3.06146,7.52191,0.838191,3.21092
-65.8454,0.980887,0.188251,4,15,0,67.9821,0.119595,-1.22407,1.28522,0.150793,3.11959,6.62549,0.823091,3.15079
-64.5113,0.965516,0.23012,3,15,0,68.2071,0.135213,-0.645907,1.19626,0.0339021,3.13521,10.8172,0.801073,3.0339
-67.8176,0.933481,0.23723,4,15,0,68.4607,-0.0836938,0.324069,1.16269,0.00420124,2.91631,17.8495,0.792766,3.0042
-66.2013,0.963991,0.24157,3,15,0,72.0166,-0.0217204,-1.62507,1.18006,-0.000540891,2.97828,3.71825,0.797066,2.99946
-63.7405,0.957559,0.189474,5,31,0,67.4566,0.0875748,0.454073,1.18789,0.00740238,3.08757,18.792,0.799002,3.0074
-64.6031,0.95526,0.227827,3,15,0,67.3011,0.136884,0.988889,1.20768,0.0863442,3.13688,22.6694,0.8039,3.08634
-63.8505,1,0.281241,3,7,0,64.5505,0.167726,0.178887,1.23048,0.0872004,3.16773,16.7969,0.809543,3.0872
-64.8032,0.992395,0.17374,4,31,0,67.939,0.0866836,-0.0359905,1.0765,-0.0978838,3.08668,15.2391,0.771433,2.90212
-65.5032,0.891762,0.179054,3,7,0,67.37,0.0521066,0.189332,1.1309,-0.0890142,3.05211,16.8727,0.784898,2.91099
-65.7066,1,0.235804,2,7,0,66.4935,0.062451,0.195003,1.05514,-0.0842906,3.06245,16.9138,0.766148,2.91571
-65.2849,0.844441,0.301189,3,7,0,67.3287,0.143727,0.348768,1.1541,0.0578724,3.14373,18.0286,0.790641,3.05787
-67.2561,0.956267,0.181385,4,19,0,67.9823,0.0787834,-1.30242,1.30212,0.0961248,3.07878,6.05747,0.827274,3.09612
-66.3131,0.997385,0.269285,4,15,0,67.4031,0.0820392,-1.31195,1.30272,0.121154,3.08204,5.98839,0.827422,3.12115
-64.9075,0.994116,0.157121,4,23,0,70.3197,0.164749,0.681565,1.1331,-0.0628518,3.16475,20.4413,0.785442,2.93715
-64.6455,0.995625,0.260581,3,7,0,65.1868,0.16541,0.910663,1.10798,-0.0489707,3.16541,22.1023,0.779226,2.95103
-64.3223,0.958186,0.23323,4,15,0,65.4955,0.1463,0.910897,1.13577,-0.00896455,3.1463,22.104,0.786104,2.99104
-65.8334,0.944296,0.224856,4,15,0,67.0637,0.0190025,-0.888513,1.08944,-0.111507,3.019,9.05828,0.774637,2.88849
-65.6074,0.99593,0.155277,4,15,0,67.8827,-0.00614842,0.0789983,1.07604,-0.104051,2.99385,16.0727,0.77132,2.89595
-68.1509,0.885415,0.1556,3,7,0,69.9461,-0.0654254,0.358831,1.06948,-0.117085,2.93457,18.1015,0.769696,2.88292
-65.9446,0.876167,0.283046,3,7,0,69.4374,0.202487,-0.359832,1.13172,-0.0284081,3.20249,12.8912,0.785102,2.97159
-67.1622,0.72622,0.235882,4,15,0,70.4402,0.137887,0.0901033,1.06172,-0.0385464,3.13789,16.1532,0.767776,2.96145
-66.4067,0.950123,0.31112,4,15,0,68.8143,0.132685,-0.32107,1.34273,0.14559,3.13268,13.1722,0.837325,3.14559
-66.494,0.9697,0.230638,5,31,0,69.2085,-0.0648427,-1.12263,1.09916,-0.053415,2.93516,7.36096,0.777042,2.94659
-64.6778,0.982391,0.180925,3,11,0,68.388,0.0838884,-0.592672,1.13581,-0.0536031,3.08389,11.2031,0.786113,2.9464
-63.4433,1,0.180342,4,15,0,64.8299,0.0795345,-0.193968,1.16745,0.00916289,3.07953,14.0937,0.793943,3.00916
-68.4625,0.760238,0.199932,4,15,0,68.7634,-0.0842228,-0.691845,1.13805,0.0357505,2.91578,10.4841,0.786668,3.03575
-66.5653,1,0.112455,4,15,0,68.6157,0.0225597,-0.489195,1.19987,-0.0380774,3.02256,11.9533,0.801968,2.96192
-64.5882,0.989006,0.169952,5,31,0,67.6071,0.163585,0.839818,1.12981,-0.000597765,3.16358,21.5887,0.784629,2.9994
-64.2084,0.995598,0.145975,3,15,0,66.768,0.135886,-0.209409,1.22965,0.0518346,3.13589,13.9818,0.809339,3.05183
-64.5488,0.942762,0.270937,3,11,0,65.5564,0.116517,-0.432541,1.17496,0.0619578,3.11652,12.3641,0.795802,3.06196
-65.3968,0.999434,0.117895,4,23,0,67.3306,0.216981,1.43894,1.12929,-0.0226991,3.21698,25.9323,0.7845,2.9773
-67.1467,0.89102,0.219733,4,15,0,67.8917,0.320879,1.58864,1.13569,0.0176611,3.32088,27.0176,0.786084,3.01766
-65.2054,0.925349,0.321905,3,7,0,67.4967,0.241495,1.4992,1.20862,0.0616932,3.24149,26.3692,0.804134,3.06169
-64.9229,0.999513,0.236892,4,15,0,66.1041,0.243407,1.2849,1.24311,0.0953081,3.24341,24.8155,0.812669,3.09531
-64.4037,0.976564,0.166614,4,31,0,66.279,0.105745,0.389375,1.11108,-0.0238768,3.10574,18.323,0.779992,2.97612
-64.0772,0.999891,0.166302,4,23,0,65.004,0.0291887,-0.478362,1.21315,0.0889255,3.02919,12.0319,0.805255,3.08893
-65.6235,0.987142,0.252446,3,15,0,67.9601,-0.051495,-1.25044,1.24505,0.0713392,2.94851,6.4343,0.81315,3.07134
-68.6325,0.779477,0.266044,4,15,0,70.0921,0.299194,1.67111,1.15767,-0.0630967,3.29919,27.6155,0.791523,2.9369
-65.1498,0.96637,0.216391,5,31,0,70.7643,0.0209894,-0.615,1.10083,-0.0295521,3.02099,11.0413,0.777454,2.97045
-64.5157,0.994976,0.188096,4,15,0,66.4889,0.0364724,-0.116376,1.10123,-0.082034,3.03647,14.6563,0.777554,2.91797
-63.369,0.992948,0.185268,4,15,0,64.7165,0.0803917,0.0766768,1.2202,0.0769194,3.08039,16.0559,0.806999,3.07692
-64.8636,0.913796,0.231004,4,19,0,65.8803,0.171322,-0.0656575,1.16676,-0.0168698,3.17132,15.024,0.793774,2.98313
-64.0836,0.966031,0.209689,4,15,0,65.8857,0.0788282,-0.856955,1.20363,0.0613041,3.07883,9.28708,0.802898,3.0613
-64.3031,0.897296,0.200478,3,11,0,68.463,0.0359405,-0.522959,1.19251,0.0749655,3.03594,11.7085,0.800145,3.07497
-64.6764,0.981295,0.308844,4,15,0,65.5284,0.0251293,-0.399167,1.14821,-0.0553772,3.02513,12.606,0.789182,2.94462
-64.5322,0.985199,0.314404,3,7,0,64.9207,0.0556044,-0.285722,1.15454,-0.0485513,3.0556,13.4285,0.790748,2.95145
-64.6162,0.991436,0.254222,4,15,0,65.4988,-0.00668515,-0.555922,1.16615,-0.0307924,2.99331,11.4696,0.793622,2.96921
-65.4583,0.985376,0.16649,4,15,0,66.1091,0.107038,-1.03022,1.20578,0.0179075,3.10704,8.03093,0.803431,3.01791
-64.4037,0.999626,0.187596,3,15,0,66.0808,-0.00942623,-0.600244,1.21401,0.0816128,2.99057,11.1482,0.805468,3.08161
-64.1242,0.959681,0.280813,3,7,0,65.3047,0.00725945,-0.154327,1.23928,0.0990573,3.00726,14.3811,0.811723,3.09906
-63.4096,0.949509,0.117173,4,23,0,66.5741,0.0605824,0.0327379,1.19343,0.0466705,3.06058,15.7373,0.800373,3.04667
-64.5645,0.927545,0.189391,3,7,0,65.176,0.112222,-0.578727,1.21543,0.0301544,3.11222,11.3042,0.805819,3.03015
-64.9067,0.937446,0.181854,4,15,0,66.2446,0.104432,-0.50479,1.19687,0.0962288,3.10443,11.8403,0.801224,3.09623
-64.0984,1,0.186796,3,11,0,65.3582,0.0505745,-0.560412,1.24213,0.0578561,3.05057,11.437,0.812426,3.05786
-68.1093,0.632185,0.270761,2,7,0,68.9328,0.0554018,-0.741111,1.25237,0.00413543,3.0554,10.1269,0.814961,3.00414
-65.477,0.899445,0.316754,3,7,0,68.8358,0.0191647,-0.468105,1.13797,-0.0795829,3.01916,12.1062,0.786647,2.92042
-66.853,0.950632,0.237706,4,31,0,67.4634,0.233825,0.795514,1.34184,0.151157,3.23382,21.2675,0.837106,3.15116
-65.0841,0.998581,0.110439,3,7,0,67.1803,0.196931,0.872413,1.32447,0.18331,3.19693,21.825,0.832807,3.18331
-67.4729,0.98802,0.114488,5,31,0,70.4419,0.147132,-0.584382,1.41179,0.294288,3.14713,11.2632,0.854419,3.29429
-70.8195,0.987267,0.313274,3,7,0,71.3008,0.21935,1.58586,1.4808,0.35086,3.21935,26.9975,0.871498,3.35086
-68.4938,0.997924,0.318357,4,15,0,71.6636,0.257893,1.61664,1.40237,0.267004,3.25789,27.2207,0.852087,3.267
-67.9754,0.972719,0.185189,2,7,0,69.7982,0.236496,1.50527,1.36512,0.264687,3.2365,26.4132,0.842866,3.26469
-64.6403,0.999915,0.150625,4,31,0,68.9708,0.065137,-0.725973,1.21263,0.103819,3.06514,10.2367,0.805125,3.10382
-67.0739,0.965218,0.243642,4,23,0,69.8248,0.031228,-1.77019,1.26072,0.0801999,3.03123,2.6661,0.817028,3.0802
-66.0779,0.920257,0.218926,4,15,0,68.9972,0.0950095,-0.936581,1.23443,0.0259064,3.09501,8.70979,0.810521,3.02591
-63.6776,0.886874,0.239004,3,15,0,69.3756,0.0514057,-0.568996,1.20388,0.0649694,3.05141,11.3748,0.80296,3.06497
-63.7208,0.997968,0.178226,4,15,0,64.6352,0.0418849,-0.264007,1.14322,-0.0179772,3.04188,13.586,0.787947,2.98202
-64.8236,0.926682,0.185539,3,15,0,68.1588,0.133912,-0.448448,1.1371,0.0122268,3.13391,12.2488,0.786432,3.01223
-64.9722,0.999024,0.242095,5,31,0,66.0395,0.02336,0.0788915,1.30025,0.174699,3.02336,16.072,0.826811,3.1747
-65.1106,0.995457,0.321146,4,15,0,66.1655,0.180095,0.0651058,1.31819,0.16028,3.18009,15.972,0.831252,3.16028
-65.5622,0.92359,0.28872,2,7,0,68.6585,0.184594,-0.469046,1.27284,0.155227,3.18459,12.0994,0.820029,3.15523
-64.9597,0.997142,0.121277,5,63,0,66.6242,0.217839,0.218516,1.27253,0.133305,3.21784,17.0842,0.81995,3.13331
