x1,x2,x3,x4
3.17151,28.0738,0.762601,2.83897
3.31761,23.0329,0.824182,3.1726
3.14114,17.2022,0.804722,3.04757
3.07078,11.9146,0.823306,3.13949
3.11824,16.4845,0.780088,2.96684
3.13582,18.0504,0.772572,2.99766
3.14447,14.6674,0.78358,2.97577
3.05107,18.2967,0.793561,2.98196
3.06498,17.9547,0.788601,2.98365
3.07075,18.0065,0.783929,2.99124
3.2078,22.9065,0.803964,3.03682
2.96634,7.51013,0.79772,3.0502
3.04652,6.01585,0.819123,3.09444
3.24089,20.141,0.779669,2.99665
2.9783,13.1621,0.792699,2.94655
3.14199,11.7004,0.778449,2.9872
3.14577,13.4553,0.801607,2.99857
3.14761,22.6282,0.785925,3.05591
3.13985,21.3385,0.792246,3.00791
3.12206,25.1074,0.794278,2.99283
3.07025,13.654,0.805174,2.99778
3.06068,9.39788,0.790684,3.01458
3.07614,19.5658,0.816954,3.1391
3.13302,14.2342,0.78673,3.01208
2.84976,13.8028,0.79011,2.91219
3.20465,2.46925,0.799662,3.03806
2.97226,1.50904,0.817997,3.099
3.06908,22.7436,0.807884,3.04677
3.10469,21.105,0.80178,3.08114
3.01352,8.65642,0.801203,3.06239
2.99142,14.3182,0.797802,3.06265
3.16871,17.2261,0.809361,3.06164
3.04086,10.0755,0.786893,3.00672
3.16979,22.8896,0.791813,3.01941
3.19577,18.7548,0.792578,3.00108
2.86791,4.52934,0.828088,3.18482
2.93546,7.20851,0.820015,3.12991
3.29355,26.0012,0.777788,2.96109
3.14397,20.2521,0.801617,3.06031
3.1364,20.3072,0.80611,3.04941
3.10912,21.4051,0.799684,3.06219
3.05497,20.6295,0.812904,3.05141
2.95396,8.49848,0.821447,3.15799
3.05689,2.57046,0.820454,3.18036
3.05993,24.5149,0.779893,2.9946
3.12152,12.0744,0.838306,3.15247
3.3078,25.848,0.821166,3.15983
3.02215,19.7304,0.749655,2.84223
3.16062,12.1604,0.770906,2.84523
3.07399,19.4874,0.753519,2.81364
3.0784,15.6265,0.749181,2.82429
2.96095,11.1109,0.782681,2.9448
3.12795,20.496,0.815887,3.08931
3.04063,6.60714,0.803611,3.02213
3.10037,11.4217,0.818272,3.16007
3.11903,16.2179,0.83647,3.17282
3.12488,17.6037,0.811388,3.10643
3.07172,14.5755,0.814486,3.09716
2.96601,9.84877,0.793776,3.02178
3.13318,17.2448,0.786988,3.0052
3.0044,10.1878,0.791424,3.02329
3.09683,19.0513,0.811077,3.06289
3.00548,11.1287,0.803064,3.06124
3.0822,16.5884,0.796152,3.02838
3.0729,12.3893,0.823818,3.12257
3.05101,16.3577,0.818466,3.13189
3.00568,17.664,0.816415,3.07292
3.07853,8.98882,0.791156,3.04791
3.0066,19.0798,0.819985,3.07365
2.93192,18.6788,0.82337,3.08001
3.17828,6.04736,0.779539,2.90215
3.07284,9.062,0.770786,2.9041
2.99591,22.9335,0.780708,2.92804
3.15536,22.2291,0.789365,2.98701
3.1969,20.0736,0.824853,3.13428
3.13227,20.9517,0.808683,3.05508
3.13776,14.3749,0.825648,3.16319
3.03628,14.3707,0.779678,2.92457
3.06577,11.4815,0.801042,3.07317
3.15279,18.2669,0.799344,3.0634
3.05851,13.8543,0.799191,2.9998
3.08292,17.462,0.780198,2.97905
2.99437,7.42977,0.784394,2.93244
3.04562,1.14107,0.814746,3.08182
3.06692,8.9985,0.817074,3.12366
3.04221,17.7216,0.806122,3.04887
3.02332,19.7542,0.808865,3.02066
3.04842,20.4265,0.815163,3.02132
3.05814,18.5881,0.811712,3.06459
3.08294,17.1709,0.813179,3.05638
3.15163,24.181,0.810198,3.00734
3.01574,13.5734,0.808565,3.11226
3.02591,17.0856,0.815508,3.02364
3.06975,9.3259,0.797123,2.96639
3.05447,15.4383,0.79297,3.06888
3.04911,11.9086,0.788775,3.06928
3.06669,13.5673,0.792304,3.05158
3.06847,8.23059,0.80499,3.01208
3.05936,4.63874,0.801719,3.03818
3.22433,19.4569,0.795088,3.01235
3.15758,13.48,0.79359,3.02596
3.10856,22.033,0.816611,3.08781
3.19669,16.7984,0.778506,2.92736
3.21871,16.0171,0.771252,2.93549
3.0386,13.8409,0.841788,3.19196
3.02151,17.3439,0.841669,3.22094
3.05293,6.54688,0.853125,3.23915
3.16365,23.4002,0.806206,3.07465
3.16202,14.7256,0.78138,2.9862
3.13457,16.4557,0.778034,2.99675
3.31042,27.1625,0.847313,3.23454
3.20783,20.202,0.784905,2.95306
3.08888,6.88648,0.846321,3.16204
3.09281,10.5178,0.827262,3.21764
2.95082,13.7306,0.830457,3.11867
2.94096,14.8447,0.832787,3.10702
2.98103,11.8944,0.819769,3.19287
3.01491,8.03886,0.82404,3.12596
3.14389,17.4472,0.80602,3.04232
3.12249,16.4266,0.783454,2.98883
3.05602,16.721,0.778691,2.95996
3.15119,17.1761,0.81819,3.15105
3.13281,17.7091,0.814675,3.14641
3.1812,11.8386,0.826685,3.15068
3.16564,17.6202,0.817918,3.16485
2.99658,13.9217,0.815356,3.12097
3.18636,14.8641,0.778897,2.96129
3.07568,13.2102,0.811756,3.08267
3.08348,11.4584,0.804051,3.08459
3.14995,20.653,0.831761,3.20808
3.06196,15.1524,0.780417,2.9524
3.07217,15.0033,0.789984,2.97823
3.03698,11.2172,0.801207,3.01914
3.10955,18.1167,0.823939,3.08408
3.21353,11.647,0.805502,3.14356
3.17359,18.1097,0.818416,3.06045
3.12205,16.9685,0.809551,3.09388
3.14395,17.4912,0.808308,3.08352
3.16254,14.5743,0.813648,3.10285
3.00338,13.0606,0.780799,2.93058
2.88612,10.2521,0.787036,2.92306
3.2576,20.0569,0.791546,2.97817
3.12946,26.0533,0.79449,2.96754
2.95017,14.7225,0.818012,3.05117
3.09721,23.9919,0.826659,3.12987
3.11799,19.9644,0.824007,3.12368
3.23144,16.2887,0.838595,3.25654
3.22532,26.6102,0.830583,3.14781
2.98547,4.71449,0.809345,3.05728
3.0354,6.40893,0.800957,3.05906
3.01105,2.31991,0.805954,3.04042
3.09461,24.4759,0.801361,3.00278
3.11755,7.52609,0.819442,3.13165
2.93146,8.52086,0.804652,3.08525
2.92647,11.5475,0.813518,3.0542
3.04061,9.27233,0.814137,3.12443
3.02182,9.6269,0.824183,3.10187
3.00681,13.3678,0.816565,3.1388
3.00049,10.3795,0.822418,3.12198
3.14161,16.3974,0.821508,3.12922
3.04555,15.5851,0.829013,3.15298
3.20844,19.5988,0.830068,3.17442
3.21838,24.4814,0.821979,3.11448
3.19029,25.4561,0.83801,3.20408
3.19407,25.45,0.835769,3.22302
3.21994,18.3279,0.851162,3.33607
3.15852,21.2434,0.86772,3.30308
3.16011,12.543,0.869185,3.38688
3.08963,21.0158,0.86309,3.21014
3.07854,6.542,0.864619,3.30446
3.07854,6.542,0.864619,3.30446
3.09806,18.2346,0.850177,3.2125
3.03342,9.01046,0.823209,3.13596
3.03926,14.4641,0.829342,3.15778
3.04578,14.1879,0.825577,3.16901
3.05084,12.3494,0.816422,3.06051
3.05815,10.2943,0.810153,3.09705
3.23374,26.9733,0.805309,3.09301
3.20905,26.0919,0.812249,3.00863
3.10072,16.3291,0.790022,2.94149
3.09809,11.6811,0.772832,2.975
3.16341,16.4561,0.802792,3.09229
3.04514,9.64052,0.797621,2.9918
3.12592,17.5749,0.842256,3.19301
3.09378,17.9632,0.832225,3.16029
3.01461,12.5473,0.811584,3.08409
3.02839,6.61698,0.822355,3.11752
3.17424,19.3251,0.778538,2.97054
2.98484,11.0974,0.786138,2.96708
2.97895,9.7437,0.785302,2.96499
3.13913,24.1868,0.804093,3.0454
3.05798,12.6116,0.803731,3.09122
3.11932,12.4448,0.812071,3.09333
3.1055,14.5756,0.811991,3.10433
3.14789,17.4068,0.816771,3.06874
3.15816,15.7874,0.803932,3.07649
3.16052,13.8083,0.81124,3.08514
3.10571,21.9601,0.795695,3.03406
3.11192,14.8504,0.815053,3.09934
3.15936,6.27997,0.79985,3.06445
3.148,6.99858,0.801678,3.04721
3.08257,24.1779,0.814038,3.06703
2.95363,9.62495,0.820239,3.07869
3.24365,24.7342,0.796228,3.03227
3.14584,19.9052,0.798205,3.01388
3.01913,11.868,0.814881,3.12488
3.0497,21.0413,0.817539,3.06839
3.0072,17.0582,0.810611,3.09574
3.24519,19.1951,0.80002,3.07144
3.21981,23.6401,0.813995,3.0053
3.22298,23.49,0.802111,3.03513
3.02421,12.0849,0.792558,2.98432
3.18694,17.2846,0.803698,3.00407
3.06715,13.2354,0.772556,2.97057
3.06055,13.4849,0.775383,2.9205
3.02844,10.7763,0.810248,3.11533
3.02528,8.86587,0.812095,3.13516
3.03412,17.7151,0.824008,3.07662
3.05152,7.11012,0.795043,2.98986
3.0383,19.4526,0.784695,2.97284
3.02991,20.4799,0.787807,2.98405
2.97329,17.6481,0.800069,3.00103
3.02662,10.7907,0.799303,2.99366
3.11794,19.1323,0.830329,3.15134
3.0028,9.45875,0.80104,3.08018
2.98122,8.25054,0.802026,3.07012
3.26997,23.5672,0.784895,2.93903
3.25602,22.9173,0.774371,2.93388
3.23789,20.0116,0.782364,2.95599
3.17345,25.5142,0.807873,3.0517
3.15786,25.9117,0.806639,3.07936
3.04903,8.26176,0.777601,2.87658
3.05067,8.45758,0.777263,2.87848
3.11923,25.3826,0.796433,3.02718
3.1144,24.8825,0.804835,2.98444
3.18819,25.8689,0.795797,3.02918
3.19862,26.4027,0.797427,3.00493
3.2731,23.7137,0.775679,2.8944
3.09825,22.1864,0.775011,2.89457
3.13147,24.6048,0.775008,2.95082
3.11892,10.8118,0.783779,2.90614
2.99945,17.4646,0.798086,2.95431
3.07412,12.7698,0.786241,2.95148
3.03501,12.5016,0.834716,3.25706
3.08718,17.5081,0.840259,3.17362
3.19908,8.89691,0.829071,3.21634
3.15068,14.9577,0.81492,3.13761
3.15781,13.5033,0.821622,3.12105
3.16954,23.2071,0.829929,3.12474
3.10648,21.2186,0.773231,2.92842
3.06043,11.6247,0.773947,2.92541
3.02777,13.9767,0.765913,2.89671
3.09155,10.397,0.791432,3.02613
3.00466,13.0508,0.815556,3.09151
3.26338,21.7019,0.794772,3.01397
3.13109,23.9509,0.805642,3.02406
3.07338,13.2988,0.802813,3.06543
3.16006,12.9084,0.830091,3.18052
3.09211,17.5218,0.833939,3.19278
3.072,18.0526,0.815806,3.16972
3.12595,19.6409,0.804202,3.03768
3.02024,13.7119,0.795569,3.01033
3.00979,10.779,0.780188,2.95965
3.13134,10.4207,0.806978,3.11179
3.12536,20.0075,0.825809,3.1064
3.1305,19.8667,0.811134,3.11445
3.02474,13.9044,0.797099,3.02692
3.04818,7.78606,0.804922,3.05224
3.17064,25.8155,0.765704,2.87951
3.10959,16.2195,0.768928,2.91136
3.01971,15.7703,0.822984,3.10709
2.97753,21.042,0.786734,2.97662
3.04913,9.56458,0.788171,2.9894
3.0715,7.64331,0.804899,3.07646
3.06651,9.98671,0.813242,3.05978
3.06953,17.1982,0.779181,2.91344
3.09434,19.087,0.774092,2.98076
3.09717,18.0313,0.775786,2.9673
3.07585,15.3341,0.785268,3.01448
3.06844,13.1238,0.807974,2.99239
3.26427,23.6854,0.785371,3.04151
3.22438,22.757,0.799876,2.99384
3.14438,21.0521,0.8035,3.0579
3.15696,21.3434,0.799311,3.0559
3.21865,21.9359,0.814998,3.10655
3.02428,11.8446,0.804534,3.05274
3.25613,19.1381,0.835993,3.20907
3.23168,23.9494,0.830297,3.17783
3.06956,12.4092,0.799816,3.05665
3.07477,17.0988,0.826512,3.14163
3.21559,20.4326,0.801125,3.06858
3.16298,27.4067,0.80044,3.04759
3.03909,3.21185,0.793475,2.99983
3.26305,17.7126,0.806797,3.08131
3.19073,24.2908,0.805293,3.07721
3.03419,15.0258,0.788805,3.01639
3.03814,15.4556,0.792152,2.99953
3.12597,15.7981,0.815457,3.09963
3.13301,20.6186,0.778831,2.9173
3.10657,16.9706,0.77792,2.96905
3.15636,21.595,0.80391,3.04904
3.00033,15.6662,0.811579,3.1143
3.06543,13.965,0.810277,3.10967
3.22928,21.6487,0.78834,3.01583
3.0504,8.97696,0.808788,3.10647
3.07061,9.8748,0.815071,3.09049
3.03135,17.5574,0.804406,3.04954
3.1061,10.8342,0.814098,3.10819
3.16296,24.3147,0.813815,3.11882
3.29473,22.6212,0.834811,3.18511
3.41742,24.888,0.835604,3.23468
3.3909,28.2375,0.827415,3.15713
3.3679,26.1737,0.817637,3.14547
3.40118,24.8076,0.820079,3.10926
3.42922,24.8082,0.829155,3.14607
3.43073,24.4968,0.831718,3.14558
3.36305,24.4375,0.815823,3.17959
3.06607,21.2834,0.805897,2.99931
3.10709,13.8739,0.801869,3.00469
3.12453,15.1294,0.812076,2.9882
3.12492,26.2707,0.817403,2.98897
3.09239,26.0046,0.815404,3.00919
3.04823,7.74696,0.804261,3.04943
3.11735,12.3617,0.794095,3.02295
3.09719,15.9137,0.791719,3.03113
2.98032,17.9433,0.801225,2.93412
3.01652,18.2482,0.796246,2.99457
3.12245,23.1623,0.817886,3.0778
3.08004,8.16325,0.830429,3.14945
3.09887,20.0715,0.828017,3.15302
2.95993,3.81868,0.815254,3.08919
3.23037,25.297,0.820767,3.12369
3.24016,25.6029,0.805866,3.08872
3.10657,17.3376,0.814023,3.12032
3.20164,22.9483,0.802806,3.06858
3.26894,26.8371,0.793213,3.03187
3.28063,22.7205,0.791156,2.99184
3.16318,20.6717,0.785823,3.0196
3.26085,21.3554,0.829898,3.13899
3.24535,21.9036,0.836764,3.23443
3.20535,15.5784,0.830785,3.16784
3.1418,15.5983,0.82734,3.19871
3.02354,13.8724,0.826766,3.13262
3.09734,15.6041,0.810573,3.05466
3.01912,11.6278,0.803303,3.10195
3.02523,13.5446,0.812314,3.12022
3.23001,22.5059,0.8081,3.13512
3.24226,28.8409,0.830057,3.11486
3.34682,16.7261,0.809059,3.16661
3.26639,14.6733,0.815416,3.11081
3.08107,16.5367,0.826134,3.13919
2.96449,12.0972,0.831162,3.19526
3.04332,4.24602,0.822125,3.11114
2.98634,14.5624,0.816922,3.08162
3.14835,8.73356,0.807171,3.11937
3.05665,2.72421,0.774002,2.9563
3.10625,7.37363,0.786637,3.02103
3.1249,10.9686,0.793939,2.99987
3.21619,28.6849,0.792067,3.00637
3.21228,7.62363,0.812181,3.11592
3.24445,9.11968,0.813476,3.13541
3.27589,19.7688,0.817918,3.11645
3.02217,4.55958,0.820753,3.116
3.01992,18.7878,0.816227,3.13717
3.03575,20.285,0.824757,3.08555
3.03541,15.3053,0.819599,3.09306
2.96951,6.62884,0.813985,3.13373
2.99175,6.43943,0.811665,3.03065
3.23409,22.5694,0.792288,3.10399
3.09975,21.8183,0.789566,3.026
3.08507,10.8622,0.783042,2.94325
2.99105,14.783,0.808333,3.05289
3.10353,15.4815,0.781477,2.98875
3.04625,14.1035,0.829407,3.12687
3.1223,12.0004,0.796566,2.99753
3.09464,13.8592,0.794589,3.02368
3.07141,6.11365,0.793233,3.00853
2.98849,10.6367,0.80063,3.01455
3.14947,14.6654,0.775578,2.94626
2.98243,15.2675,0.763095,2.82141
3.29851,28.3322,0.83925,3.21701
3.17764,19.7083,0.840919,3.2282
3.00813,6.40811,0.777741,2.94727
3.12913,24.3071,0.797538,3.04358
3.02807,9.65336,0.820029,3.14091
3.15375,21.4469,0.811359,3.02952
3.16528,22.1912,0.798676,3.07007
3.14267,17.6706,0.807345,3.10704
3.17691,15.3939,0.819267,3.12137
3.04455,13.2787,0.815473,3.10244
3.17479,20.4441,0.81474,3.08149
3.21123,17.787,0.775009,2.94532
3.06129,8.08015,0.835437,3.17118
3.08703,25.6742,0.827866,3.13249
3.16733,11.7066,0.826216,3.13436
3.03796,19.858,0.793133,2.94152
3.21505,15.7886,0.80388,3.00422
3.15959,21.2535,0.804868,3.09051
3.21785,24.5758,0.817123,3.09639
3.20569,21.146,0.807891,3.14738
2.98653,5.2959,0.78592,2.93195
3.06498,19.2821,0.778053,2.91851
3.20953,22.9794,0.807502,3.06754
3.08258,17.8913,0.803739,3.02777
3.13991,16.7543,0.828011,3.19197
3.05721,17.3182,0.798873,3.03889
3.19572,18.5728,0.818753,3.13678
3.15073,22.1681,0.84373,3.23991
3.32467,18.7697,0.819742,3.14271
3.09241,6.74798,0.790135,3.00822
3.08415,9.17431,0.820853,3.11854
3.05798,19.2587,0.824296,3.14327
3.10721,14.4125,0.819516,3.12135
3.16944,22.7497,0.798828,3.03981
2.99427,10.858,0.804816,3.04472
3.0394,7.2393,0.840489,3.19832
3.04374,6.6035,0.842592,3.19567
3.04021,7.33399,0.828504,3.22695
3.09357,14.2723,0.832944,3.20736
2.99085,11.7709,0.789738,3.01389
2.99307,12.0539,0.788032,3.01983
3.11066,16.2622,0.812664,3.13044
3.11506,14.4306,0.852681,3.30626
3.19524,16.5405,0.845289,3.21163
3.06232,21.938,0.830086,3.19257
3.02329,21.7291,0.838747,3.14561
3.07641,21.0207,0.815129,3.13732
3.13022,11.1822,0.795549,3.05155
3.16944,8.81334,0.806187,3.06799
3.0577,17.5907,0.814157,3.1353
3.1627,16.8462,0.807782,3.14284
3.14455,11.0447,0.82492,3.09817
3.15107,8.62438,0.819115,3.11553
3.14199,8.97882,0.82324,3.12015
3.08096,11.6848,0.806667,3.0874
3.09764,20.3867,0.821201,3.11376
3.22464,21.027,0.814132,3.13945
3.03373,8.73078,0.821174,3.11173
3.05965,9.47216,0.81789,3.08449
3.03845,11.8867,0.800135,3.03047
3.13941,19.9222,0.807383,3.0509
3.05461,18.4147,0.800095,3.03604
3.18531,16.0648,0.824628,3.16814
3.1436,14.5713,0.782579,2.92507
3.11874,17.2597,0.774403,2.93814
3.03969,13.0512,0.807322,3.08762
3.10744,17.6594,0.802626,3.06448
3.08956,13.8424,0.78955,3.01666
3.24971,24.2609,0.808674,3.10842
3.29849,25.156,0.819338,3.11711
3.24845,28.3781,0.825718,3.13705
3.3077,25.4105,0.819556,3.14879
2.98126,14.2366,0.828352,3.15433
3.12729,10.3166,0.827989,3.156
3.15148,11.631,0.816417,3.13027
2.96233,6.9133,0.82838,3.14935
3.14163,8.23664,0.821696,3.1538
2.99568,17.1182,0.813002,3.06224
3.07728,14.0604,0.787663,3.02165
3.13449,13.2887,0.849268,3.26581
3.17345,12.7233,0.853598,3.25006
3.07926,19.4833,0.811523,3.02658
3.14359,18.3237,0.795054,3.0619
3.14428,17.219,0.807107,3.00864
3.18441,21.6119,0.822164,3.13346
3.1793,19.6098,0.818289,3.11963
3.16918,19.3157,0.815364,3.12928
3.18275,17.4089,0.809868,3.13744
3.06936,10.0898,0.802209,3.04447
2.9908,13.0723,0.809037,3.06341
3.16526,23.0907,0.779589,2.96449
3.07129,12.81,0.842388,3.2173
3.08962,7.73925,0.824519,3.14445
3.06492,12.2329,0.828848,3.22148
3.06695,10.2752,0.817346,3.10417
3.17319,16.1715,0.808188,3.10696
3.05855,6.93167,0.838686,3.21502
3.06161,16.8036,0.815865,3.08849
3.16813,17.3203,0.79232,2.9754
3.03762,16.2385,0.798944,3.00478
3.18814,23.0184,0.802912,3.11203
3.1812,21.3752,0.806635,3.09327
3.1733,18.8374,0.827197,3.11862
3.19754,16.7834,0.821445,3.21322
2.96693,14.9659,0.851621,3.31147
3.12405,13.2598,0.842222,3.17759
3.02377,13.5163,0.823745,3.11763
3.10503,15.8643,0.831925,3.18938
3.08956,18.3642,0.829557,3.15042
3.12747,14.7819,0.823076,3.16249
3.06736,12.4973,0.821349,3.07182
3.17706,14.0454,0.805747,3.11642
3.15867,9.05625,0.812266,3.04741
3.11095,15.6485,0.808398,3.13592
3.18494,18.5776,0.828081,3.11974
3.10544,25.0255,0.811768,3.08647
3.13033,20.8505,0.807746,3.10444
3.25953,20.8371,0.824766,3.13267
3.12803,21.5646,0.792156,2.98354
3.21978,20.9408,0.815539,3.12411
3.10143,14.3649,0.803785,3.04799
3.11349,14.9663,0.806286,3.07767
3.10201,16.6354,0.809561,3.06672
2.96331,19.1449,0.824097,3.13459
3.11448,11.6079,0.787128,2.97803
3.09272,10.2723,0.778799,2.96697
3.07008,18.3933,0.784471,2.99574
3.09023,17.3366,0.826165,3.18744
3.01033,9.56186,0.827233,3.1263
3.0261,13.0834,0.80139,3.02791
3.0447,12.134,0.762003,2.8792
3.14275,21.4312,0.768457,2.88357
3.13768,15.5657,0.77708,2.93131
2.87689,7.49913,0.801374,2.99548
3.14434,17.1382,0.780669,2.92705
3.21123,27.5719,0.833521,3.18504
3.19314,13.5617,0.821885,3.15162
3.1227,14.1322,0.817928,3.07417
3.01702,13.9333,0.811201,3.05819
3.0568,15.532,0.808127,3.09012
2.9907,6.17027,0.815926,3.1279
2.94956,5.33262,0.821086,3.14668
3.03008,6.89354,0.812508,3.07493
3.02644,8.03396,0.808807,3.09597
3.01108,14.6063,0.813719,3.08987
3.17425,17.5027,0.81738,3.12383
3.10064,13.4539,0.778618,2.94217
3.09063,13.5797,0.777829,2.91534
3.04013,12.4458,0.820464,3.09629
3.04223,21.7191,0.814893,3.08903
3.10952,5.16332,0.809269,3.11222
3.11794,10.1129,0.819002,3.11559
3.06421,11.1346,0.812592,3.0803
3.07252,14.1147,0.832627,3.1906
3.04377,6.81409,0.806482,3.07863
3.1327,8.08715,0.819442,3.17373
3.04403,11.86,0.810072,3.03501
3.06989,9.97522,0.787166,3.00745
2.96612,13.1614,0.774175,2.92936
3.0649,15.1905,0.782733,2.9355
3.06356,19.9202,0.777066,2.94064
3.05285,11.5299,0.811753,3.15114
3.0513,18.461,0.81436,3.03186
3.06332,22.3108,0.809082,3.02279
3.18334,26.6222,0.800505,3.07167
3.18491,25.1659,0.808726,3.05064
3.20724,17.242,0.816509,3.09608
3.10344,20.2997,0.817011,3.08747
3.06538,21.7156,0.810647,3.0547
3.11391,18.7784,0.793039,3.03369
3.14059,14.6662,0.830481,3.20257
3.12401,15.7311,0.836707,3.19383
3.03008,16.2581,0.810785,3.08129
3.11483,12.3382,0.826919,3.16976
3.03639,12.192,0.814115,3.05925
3.16613,19.6859,0.836718,3.25644
2.96352,9.55592,0.813179,3.14402
3.13584,19.2428,0.847994,3.21944
3.19307,23.4923,0.823304,3.20554
3.27339,24.7218,0.834006,3.16604
3.04865,5.84933,0.790054,3.01615
3.04766,6.47376,0.790528,3.00862
3.10724,23.7137,0.779136,2.93449
3.22251,16.6002,0.816135,3.11202
2.94093,11.9805,0.815057,3.15445
3.2404,16.0787,0.809364,3.06132
3.18584,22.6007,0.803764,3.06369
3.15383,25.587,0.808415,3.06046
3.17646,25.286,0.807354,3.08991
3.18388,24.6485,0.811393,3.07907
3.19577,21.8209,0.820207,3.10377
3.02821,12.8861,0.821557,3.09947
3.04984,12.0625,0.810201,3.13314
3.02882,13.8527,0.810269,3.11709
3.0189,11.5012,0.822879,3.08144
3.1173,18.8558,0.812783,3.15233
3.04382,10.6363,0.826667,3.11044
3.25715,25.1035,0.795133,3.06662
3.11629,20.6702,0.812712,3.07868
3.15624,15.7878,0.798962,3.02805
3.25426,27.8115,0.820101,3.16989
3.0815,16.3245,0.827701,3.22131
3.07941,20.12,0.833085,3.14614
3.11372,24.4987,0.813933,3.12085
3.07581,6.45822,0.823058,3.15079
3.073,6.84578,0.824117,3.14399
3.1592,16.71,0.829335,3.21856
2.99189,13.6535,0.814679,3.05779
3.06366,9.92628,0.79088,2.99572
3.16628,17.4095,0.81587,3.13978
3.03338,12.7953,0.8104,3.03722
3.0126,13.5393,0.814107,3.1019
3.07908,10.197,0.791876,3.04583
3.027,9.7813,0.805059,3.01192
3.10053,19.5424,0.774738,2.95406
3.23522,22.1336,0.80026,3.08479
3.24434,24.1241,0.813707,3.08591
3.08867,15.4521,0.781805,2.92805
3.2287,25.0051,0.774281,2.94099
3.14767,21.328,0.764484,2.84839
3.19742,21.6019,0.834235,3.21274
3.26457,20.162,0.82655,3.18081
3.26562,21.1948,0.820897,3.18684
3.25794,18.9734,0.825056,3.09796
3.14991,20.1048,0.808556,3.1416
3.14857,18.6938,0.811121,3.1212
2.99031,11.5678,0.784081,2.98943
3.01979,14.4728,0.796908,2.96626
3.15888,17.0608,0.817653,3.19772
3.18622,15.8434,0.825365,3.17342
3.17677,16.0824,0.824792,3.16422
3.0175,17.2265,0.778185,2.9182
3.11099,13.968,0.801121,3.0241
3.10736,14.892,0.800816,3.04522
3.04423,17.6796,0.790363,2.97984
3.14279,20.0825,0.785671,2.97181
3.16916,17.3902,0.785857,2.96496
3.14119,11.2717,0.778434,2.9682
2.91551,4.60453,0.815211,3.08299
3.12992,2.83919,0.828738,3.17778
3.15062,28.9624,0.776122,2.94349
3.28034,28.9749,0.768965,2.89637
3.19116,26.5168,0.797554,3.07565
3.32323,25.7823,0.805892,3.07034
3.33682,26.4436,0.806202,3.0439
3.21822,28.4137,0.813717,3.12326
3.29066,27.2227,0.818523,3.06309
3.00155,7.13571,0.776096,2.97245
3.03265,3.36326,0.792244,2.97127
3.0244,3.75279,0.792965,2.98001
3.11783,10.6034,0.789861,3.02696
3.0643,10.6004,0.799963,3.0061
2.98558,17.4095,0.791561,2.97903
3.34601,21.4059,0.779389,2.97457
3.30229,24.0412,0.786547,2.98393
3.16529,19.5841,0.784107,2.96902
3.04621,16.4231,0.847846,3.25767
3.15078,18.0241,0.834386,3.1915
3.25142,24.2959,0.818386,3.17733
3.25287,27.5913,0.816984,3.06459
3.27615,28.7211,0.797832,3.09109
3.21542,22.6588,0.783002,3.00493
3.03263,17.2533,0.803146,3.08136
3.02166,16.2617,0.800245,3.08895
3.04234,16.545,0.801652,2.99397
3.1457,9.97069,0.78702,3.02759
3.14105,11.1567,0.789175,3.04204
3.11405,17.9046,0.799271,2.9728
3.1101,13.2602,0.791784,2.98373
3.10412,18.2401,0.790397,2.98255
3.30076,25.1714,0.788306,3.01921
2.98229,1.62124,0.81424,3.07783
