time,Cit_mrna_Theta_1,Cit_foldedP_Theta_1,Cit_fluo_Theta_1,Cit_AU_Theta_1
820.0,6.472966716140844,384.0844895895879,243.6958720648274,16782.593072744192
825.0,6.472966716253934,384.08452552093155,243.70294975522518,16783.080491742447
830.0,6.472966716333085,384.0845539782434,243.70908908231488,16783.503288515385
835.0,6.472966716388519,384.08457651761944,243.71441427793823,16783.87001853187
840.0,6.472966716427315,384.08459436855554,243.71903312412442,16784.188104412242
845.0,6.472966716454489,384.0846085070813,243.7230391984791,16784.463990561417
850.0,6.472966716473506,384.0846197045066,243.726513683821,16784.70326779306
855.0,6.472966716486828,384.08462857332813,243.72952705337445,16784.910789383655
860.0,6.472966716496146,384.08463559698663,243.73214042168118,16785.090764105713
865.0,6.472966716502679,384.08464116027164,243.73440686305327,16785.246847025577
870.0,6.472966716507247,384.08464556581794,243.73637235725045,16785.382204629375
875.0,6.472966716510449,384.08464905556144,243.7380768754304,16785.49958960909
880.0,6.47296671651269,384.0846518189606,243.7395550008122,16785.60138360578
885.0,6.47296671651426,384.0846540078557,243.74083682180307,16785.68965871647
890.0,6.472966716515358,384.084655741367,243.7419483682823,16785.766207539742
895.0,6.472966716516124,384.08465711414954,243.74291224971006,16785.8325871203
900.0,6.472966716516664,384.0846582016818,243.7437480954095,16785.890149269904
905.0,6.47296671651704,384.08465906271704,243.7444728680979,16785.940062159265
910.0,6.472966716517305,384.08465974478656,243.7451013538598,16785.983344061024
915.0,6.47296671651749,384.08466028503165,243.74564632895266,16786.020874837155
920.0,6.472966716517618,384.08466071272295,243.7461188707431,16786.05341735218
925.0,6.472966716517709,384.0846610516139,243.74652863307134,16786.081636436702
930.0,6.472966716517773,384.0846613199872,243.74688393337289,16786.106104887192
935.0,6.472966716517816,384.0846615324261,243.74719200293717,16786.12732070054
940.0,6.472966716517848,384.08466170079595,243.74745914355597,16786.14571786197
945.0,6.4729667165178695,384.08466183413327,243.74769077407177,16786.161669550675
950.0,6.472966716517885,384.0846619396486,243.74789160571854,16786.175500215
955.0,6.472966716517895,384.08466202327884,243.74806575424589,16786.187493294095
960.0,6.472966716517902,384.08466208954576,243.74821675860562,16786.1978925048
965.0,6.472966716517909,384.0846621419634,243.74834767725093,16786.20690847348
970.0,6.472966716517913,384.0846621834763,243.7484611949452,16786.214726091617
975.0,6.472966716517916,384.0846622164129,243.74855963553597,16786.22150539552
980.0,6.472966716517917,384.0846622424753,243.7486449821683,16786.227382958354
985.0,6.472966716517919,384.0846622630815,243.74871897523303,16786.232478635542
990.0,6.47296671651792,384.08466227941886,243.74878313714152,16786.236897270916
995.0,6.47296671651792,384.0846622923685,243.74883877142216,16786.240728634508
1000.0,6.47296671651792,384.08466230262286,243.7488870090883,16786.244050615776
1005.0,4.771990102189968,372.5586266766256,243.39672098272462,16761.991448122222
1010.0,3.581091530719601,345.891678068939,241.39074025978044,16623.845660507137
1015.0,2.7473120443266943,312.49265048883774,237.065013424206,16325.946017767257
1020.0,2.163561044302311,277.4440975452503,230.39812916378895,15866.817987991282
1025.0,1.7548615795853593,243.66714278511287,221.70038284217634,15267.830668555887
1030.0,1.4687203093933376,212.7022036480409,211.42322433825964,14560.074038729
1035.0,1.268385262492909,185.2280208398373,200.04790743247386,13776.690581776042
1040.0,1.1281254144747954,161.4032049315507,188.02458745407029,12948.681125270907
1045.0,1.0299257972593272,141.0880652215291,175.7428320859217,12102.87400996697
1050.0,0.9611736562744676,123.98621927315256,163.52107868694563,11261.199047676759
1055.0,0.9130384698367476,109.73288808227944,151.60698509875803,10440.711680258597
1060.0,0.8793377566405659,97.94812143479267,140.18356493011922,9654.015497984961
1065.0,0.8557429990961873,88.26725718042522,129.3779447097575,8909.865318006916
1070.0,0.8392236871859534,80.35685705228353,119.27085275059554,8213.820653556064
1075.0,0.8276580814160768,73.92159520043558,109.90576927877784,7568.8758554841925
1080.0,0.8195606959095479,68.70570050035258,101.29718581740872,6976.028910885636
1085.0,0.8138915027936363,64.49128895424433,93.43774077868835,6434.772849612042
1090.0,0.809922351216845,61.09507571935972,86.30418742574439,5943.506739641492
1095.0,0.8071434436558075,58.36439375766037,79.86225594711308,5499.870523351334
1100.0,0.8051978571284245,56.17307629949842,74.07052434917584,5101.011594100048
1105.0,0.8038357007491466,54.417520755952715,68.88343340891588,4743.792426848238
1110.0,0.8028820191251754,53.01309862513373,64.25358289638982,4424.948712012185
1115.0,0.8022143215089246,51.89098131325538,60.133437219792256,4141.206818048675
1120.0,0.8017468487725234,50.99539446826357,56.47655505990964,3889.3684726377123
1125.0,0.8014195587972577,50.28128130267495,53.23844167401207,3666.3694582577377
1130.0,0.8011904144652665,49.7123383313247,50.377107120586494,3469.3180554241712
1135.0,0.8010299844745223,49.259380225835734,47.85339903430053,3295.517959888436
1140.0,0.8009176632060259,48.898989128137586,45.63116578132657,3142.479518648605
1145.0,0.8008390241228359,48.61240593794683,43.6772946919442,3007.922362912373
1150.0,0.8007839668257879,48.38462494179417,41.961660695821784,2889.7718707652225
1155.0,0.8007454197618415,48.20365766819344,40.45701292577882,2786.151357916627
1160.0,0.8007184319508507,48.059936491981006,39.13882051150644,2695.371457982882
1165.0,0.8006995370708265,47.945832921174585,37.98509366156615,2615.917800948855
1170.0,0.8006863082637662,47.85526955116175,36.97619207513858,2546.4378190681787
1175.0,0.8006770464296796,47.78340814181979,36.09462948832252,2485.7272865616865
1180.0,0.800670561976037,47.72639934418679,35.324880629589074,2432.7170252270334
1185.0,0.8006660220368155,47.68118225398414,34.65319495245691,2386.460076774902
1190.0,0.8006628435078178,47.64532409938622,34.06742004324476,2346.1195414583417
1195.0,0.8006606181344108,47.61689213148627,33.55683637142794,2310.95719783272
1200.0,0.80065906009249,47.59435143818189,33.11200441509746,2280.3229747513315
1205.0,0.8006579692659294,47.576483437009145,32.72462437644057,2253.6452903974787
1210.0,0.8006572055496813,47.56232096527444,32.38740843395382,2230.422254683145
1215.0,0.800656670851579,47.551096596820734,32.09396509051185,2210.2137046524654
1220.0,0.8006562964956033,47.54220153050191,31.838695011712225,2192.6340311855233
1225.0,0.8006560343987971,47.53515289254651,31.61669761261755,2177.3457459115634
1230.0,0.8006558508981777,47.52956776171048,31.42368763233447,2164.053735954137
1235.0,0.8006557224244316,47.52514251794778,31.255920803464246,2152.5001450123723
1240.0,0.8006556324765347,47.52163645760657,31.110127903585955,2142.45983168732
1245.0,0.8006555695017351,47.51885877657674,30.983456309506725,2133.736344501037
1250.0,0.800655525411387,47.516658239724755,30.873418346334493,2126.1583648544142
1255.0,0.8006554945425283,47.51491498820868,30.77784574782018,2119.5765708495337
1260.0,0.8006554729304443,47.51353403757935,30.694849542994323,2113.8608748044076
1265.0,0.8006554577992715,47.51244011998106,30.62278478262415,2108.8979940714266
1270.0,0.8006554472055379,47.51157359542984,30.560219576394406,2104.5893187222323
1275.0,0.8006554397885804,47.51088720995142,30.505907940891834,2100.849041671038
1280.0,0.8006554345957699,47.51034352507416,30.45876601109146,2097.602520432085
1285.0,0.8006554309601442,47.50991288014582,30.41785122064544,2094.7848433294976
1290.0,0.8006554284147465,47.50957177747103,30.38234409989697,2092.3395759818923
1295.0,0.8006554266326468,47.50930160235448,30.351532371272896,2090.21766600047
1300.0,0.8006554253849525,47.50908760881283,30.32479706352768,2088.376486719259
1305.0,0.8006554245114088,47.50891811585713,30.301600396395763,2086.779002847988
1310.0,0.800655423899818,47.508783870642226,30.281475215583438,2085.3930428921344
1315.0,0.800655423471627,47.50867754387007,30.264015784511415,2084.1906650082556
1320.0,0.8006554231718387,47.50859333001846,30.248869762734028,2083.1476045821305
1325.0,0.8006554229619487,47.50852663064018,30.235731221314367,2082.2427932189044
1330.0,0.8006554228149987,47.50847380341534,30.224334561671558,2081.457939952605
1335.0,0.8006554227121153,47.50843196341636,30.21444922606252,2080.777166973119
1340.0,0.8006554226400842,47.50839882564383,30.20587509581661,2080.1866927166184
1345.0,0.8006554225896539,47.50837258025832,30.19843848840598,2079.674556195975
1350.0,0.8006554225543461,47.50835179371924,30.191988675402303,2079.230377203041
1355.0,0.8006554225296256,47.50833533064687,30.18639486222391,2078.845148313021
1360.0,0.8006554225123181,47.50832229184737,30.18154356100369,2078.511053961884
1365.0,0.8006554225002012,47.50831196515805,30.177336307890855,2078.2213132438796
1370.0,0.8006554224917175,47.50830378641773,30.17368767208983,2077.9700428001074
1375.0,0.8006554224857777,47.50829730883621,30.17052353966662,2077.752138629482
1380.0,0.8006554224816194,47.50829217864555,30.167779622529594,2077.563173406781
1385.0,0.8006554224787081,47.5082881155693,30.165400150245866,2077.3993063920166
1390.0,0.8006554224766697,47.508284897597385,30.163336742845743,2077.25720580391
1395.0,0.8006554224752426,47.5082823490187,30.161547444807713,2077.1339822933774
1400.0,0.8006554224742434,47.50828033055131,30.159995858605274,2077.027129273537
1405.0,0.8006554224735437,47.50827873192704,30.158650416614506,2076.934472778198
1410.0,0.8006554224730542,47.50827746585937,30.157483746402246,2076.8541277511913
1415.0,0.8006554224727112,47.50827646311339,30.156472097442723,2076.7844585660864
1420.0,0.8006554224724711,47.50827566897632,30.155594883973496,2076.7240475440726
1425.0,0.8006554224723029,47.50827504000483,30.154834242110553,2076.671664453823
1430.0,0.8006554224721854,47.50827454188189,30.154174688833557,2076.6262430268457
1435.0,0.8006554224721029,47.50827414736242,30.153602790766303,2076.5868581474037
