x1,x2,x3,x4
2.71076,9.71594,0.803617,3.06318
3.31254,9.53025,0.764158,2.91453
3.33287,9.63107,0.761982,2.91313
3.15785,9.55267,0.771,2.93797
3.16873,9.58379,0.7729,2.91149
3.01572,9.7393,0.786735,2.86481
2.93278,9.84873,0.781374,3.0433
2.94995,9.73702,0.796554,2.97843
3.15258,9.65576,0.802452,2.92003
3.01076,10.0073,0.791694,2.89104
3.15033,9.49564,0.815019,3.06388
3.27034,9.80083,0.761448,2.87955
3.0446,9.96642,0.759637,2.80694
2.95043,9.92256,0.739231,2.80018
3.20936,9.93828,0.788439,2.95547
2.85928,9.85215,0.79056,2.95566
3.00436,9.46023,0.77571,2.94915
3.06414,9.65315,0.795723,3.00664
3.14637,10.0194,0.809413,3.02207
3.12611,9.81089,0.800028,3.02066
3.02432,9.6796,0.809978,3.00975
3.21288,10.1987,0.790292,2.87806
3.03137,9.48915,0.788315,3.06901
3.15753,10.1192,0.818217,2.94857
3.19582,10.2228,0.814613,2.9576
3.21294,10.1148,0.801763,2.95417
3.0158,9.8362,0.783215,2.99548
3.0117,9.78141,0.787668,2.99414
3.14641,9.6514,0.788365,2.95835
2.92661,9.77563,0.768597,2.91363
2.99941,9.86396,0.782755,2.89796
3.02693,10.2722,0.770073,2.91547
3.14431,9.70189,0.755241,2.85234
3.0766,9.64555,0.752525,2.82863
2.96804,9.72599,0.743856,2.83343
3.00885,9.84427,0.76297,2.91478
3.14213,9.8923,0.823811,3.06945
2.99326,9.78852,0.808381,3.02116
3.19435,10.0219,0.774333,2.88651
3.20765,9.8383,0.78175,2.94266
2.98003,9.68162,0.76902,2.85567
3.03682,9.61268,0.794053,3.0549
3.21148,10.2487,0.810642,2.97121
3.06064,9.60702,0.763051,2.87251
2.95394,9.89449,0.848372,3.16475
3.03013,9.53735,0.815919,3.15637
3.07818,9.90999,0.847306,3.12858
3.03846,9.62027,0.798824,2.98312
3.17872,10.0124,0.776391,2.91768
3.17333,10.2166,0.79808,2.9111
3.32371,9.8768,0.784876,2.99158
3.33285,9.74543,0.790325,2.99947
3.12309,9.8625,0.815395,3.01769
2.87912,9.64669,0.797011,2.97525
3.22289,10.1789,0.797417,3.01247
3.10779,10.2886,0.787678,2.86891
3.19257,9.81082,0.78962,2.89683
2.9053,9.81729,0.817702,3.04565
3.02699,9.58135,0.811821,3.0577
3.09978,9.38234,0.81467,3.10515
2.88519,10.0825,0.821282,3.10952
2.89211,10.01,0.837792,3.07255
3.15895,9.60425,0.750854,2.78803
3.1548,9.41946,0.743634,2.82165
3.13474,9.42068,0.745735,2.84942
3.21446,9.58883,0.761998,2.86736
3.16649,9.51865,0.75725,2.86495
3.13718,9.59286,0.759482,2.85893
2.91987,9.9945,0.78912,2.94819
3.06665,9.98466,0.799871,2.9736
3.09334,9.86421,0.815547,3.01513
2.97503,9.9361,0.823035,3.0803
3.22985,9.91713,0.822631,3.09552
3.04293,10.09,0.805435,2.94935
3.28886,10.1308,0.797379,2.98854
3.29954,10.0035,0.805685,3.01258
3.18172,10.6309,0.7959,2.9005
2.98952,9.32573,0.750675,2.91542
3.15551,10.4386,0.796071,2.9687
3.11222,9.57622,0.753106,2.90893
3.00268,10.2163,0.786733,2.94304
2.89934,9.87565,0.759478,2.79034
3.01197,9.81372,0.775034,2.9762
3.04188,9.90868,0.786317,2.96955
3.17076,9.95987,0.777824,2.87917
2.8791,9.539,0.781014,2.94002
3.06905,9.70782,0.812535,3.02772
3.04305,10.0033,0.816054,3.08458
3.08682,10.1451,0.839376,3.0218
3.12225,10.1939,0.822882,3.05732
3.1258,9.69672,0.810194,3.02585
3.02161,9.96739,0.809823,3.11867
3.17238,9.84788,0.802082,3.00156
3.10969,9.99102,0.763735,2.88006
3.19467,9.58065,0.818199,3.01663
2.99692,10.3135,0.771298,2.81623
3.17114,9.69357,0.811335,3.09034
3.07624,9.89355,0.795816,2.96709
2.89408,9.90485,0.794033,3.02008
3.14039,10.2501,0.804271,2.93157
2.94729,9.37917,0.764649,2.88026
2.98576,10.2422,0.809673,2.9833
3.29319,9.67045,0.785823,2.98052
3.13599,9.75759,0.780696,3.01558
3.17681,10.1929,0.854938,3.158
3.05015,9.90002,0.853968,3.19998
3.03161,9.70975,0.854503,3.19848
3.07343,9.71227,0.770198,2.86311
2.89148,9.90387,0.759185,2.91032
3.09257,9.79869,0.786293,2.88677
3.18153,10.2941,0.784678,2.8955
3.1717,10.1891,0.779759,2.92993
3.30578,9.97871,0.802399,2.99107
3.21522,10.3306,0.75836,2.76485
3.09421,9.9016,0.783059,2.89011
3.11999,9.96243,0.809704,3.03558
3.34126,9.80388,0.824784,3.06188
3.21342,10.0913,0.822222,3.07267
3.1735,10.3158,0.841716,3.1165
3.14704,9.69486,0.763363,2.88028
3.11874,9.78475,0.766641,2.86759
3.03887,9.51621,0.762185,2.86628
3.13661,10.0924,0.755889,2.75799
2.90933,9.82931,0.818105,3.18071
2.83725,9.76171,0.842198,3.1518
2.92051,9.52155,0.83408,3.20658
3.12443,9.7793,0.817654,3.05404
3.17662,9.7317,0.778195,2.87089
2.94341,9.87951,0.82929,3.0299
3.03264,9.4987,0.801161,2.96749
2.94841,9.779,0.778084,2.84121
2.96546,9.81868,0.78396,2.8373
3.43619,10.2954,0.762448,2.90662
2.871,9.75456,0.726955,2.79483
3.04494,9.57938,0.748318,2.83703
2.98811,9.60611,0.761955,2.83421
2.83234,9.92867,0.765621,2.86981
3.27352,9.77353,0.781059,2.94536
3.29225,9.78954,0.77287,2.94364
3.24932,9.85096,0.794288,3.02593
2.90858,9.83229,0.80586,3.06509
3.10743,9.72436,0.769251,2.87195
3.21684,9.93089,0.775809,2.9603
3.1464,9.8338,0.798203,2.94401
2.83719,9.73124,0.811513,2.99619
3.35023,10.0426,0.785736,2.86735
3.3518,9.90577,0.779387,2.87031
3.06,9.94721,0.7957,3.07131
3.05954,9.9483,0.798483,3.0586
3.11169,9.74487,0.809816,2.95954
2.98744,9.57628,0.778695,2.92986
3.05344,9.45486,0.789896,3.03681
3.14431,10.1378,0.761195,2.854
2.99497,9.71585,0.820713,3.00178
3.0666,9.96218,0.774697,2.93509
3.27813,9.75902,0.795033,2.9567
2.95963,10.1612,0.790957,2.90094
2.9975,10.0498,0.785399,2.9586
3.1962,10.2041,0.785733,2.88171
2.98523,9.811,0.783823,2.97994
2.95868,9.86957,0.787124,2.97374
3.08357,10.0352,0.830583,3.10337
3.08852,10.1156,0.804492,3.12279
2.93815,9.71047,0.771532,2.92186
3.13799,9.87222,0.779716,2.94015
3.10767,9.84395,0.783923,2.95003
3.16239,9.99513,0.815128,3.00548
3.15665,9.98003,0.806757,3.03769
3.15948,9.6358,0.800827,3.02749
3.04359,9.88421,0.787961,2.9584
3.15821,10.02,0.821536,3.08463
3.20171,10.1406,0.837703,3.10953
3.27379,10.0508,0.820832,3.06763
2.90024,9.69264,0.820784,3.00246
2.878,9.55031,0.805285,3.0778
2.89002,9.30853,0.797962,3.04012
2.87734,9.3606,0.792897,3.03561
2.87751,9.47492,0.793687,3.02066
3.1881,10.1638,0.818549,3.00714
3.24288,10.2712,0.791188,2.96515
3.06888,9.82336,0.798692,2.91744
3.09102,9.88896,0.791694,2.90315
3.02559,9.97583,0.779127,2.85494
3.06227,10.0245,0.77632,2.91603
3.08306,9.82798,0.818502,3.04127
3.18276,10.056,0.745804,2.8083
3.01462,9.94463,0.752189,2.83977
3.13509,9.86195,0.741385,2.77509
3.14816,9.88576,0.733916,2.7956
3.18574,9.87465,0.736962,2.84062
3.05945,10.0475,0.757073,2.71219
2.97435,9.81223,0.829704,3.178
2.96234,9.76351,0.849647,3.19676
3.0507,9.73822,0.836139,3.22201
3.14974,9.79714,0.806939,2.9838
3.25721,9.68239,0.796584,3.01569
3.17656,9.84728,0.811882,3.02296
3.12859,10.1988,0.790378,2.92048
3.13224,10.1725,0.79476,2.98532
3.18474,10.1096,0.809898,2.974
3.26796,9.75703,0.757238,2.8826
3.05016,9.68415,0.783741,2.91893
3.12411,9.96369,0.808283,2.99699
2.96991,9.81713,0.790548,2.98747
3.08547,10.023,0.810667,2.97604
2.97559,9.70203,0.769085,2.95365
2.95229,9.29836,0.779108,2.93513
2.95439,9.40551,0.775844,2.98697
3.22326,10.4935,0.818079,3.0238
3.2797,10.5791,0.809488,3.02172
3.11708,9.85012,0.743193,2.82984
3.1334,10.0807,0.751263,2.77688
3.09851,10.0267,0.799349,2.93538
3.11028,9.77496,0.788309,2.95686
2.91579,9.81154,0.769558,2.89493
2.99242,9.52272,0.782134,2.9719
2.98964,9.46069,0.782001,2.9663
3.0143,10.0674,0.761914,2.83609
3.00478,9.84492,0.765914,2.84931
2.93599,9.88597,0.77242,2.91908
3.3064,9.98149,0.809554,2.97604
3.25157,10.1244,0.804019,2.92739
3.22807,10.0828,0.793852,2.95584
3.1692,9.78298,0.812947,3.0294
3.00345,10.219,0.786507,2.93952
2.99062,10.0469,0.815791,2.96078
3.2381,9.85495,0.770747,2.90134
3.02101,9.75579,0.777755,2.90274
3.17848,9.89613,0.791541,2.98484
3.2302,10.0077,0.781764,2.94109
3.1262,10.0863,0.808276,2.9511
3.12281,10.0502,0.80324,2.94458
3.11158,10.1171,0.790471,3.05774
3.11836,9.97208,0.804782,2.88217
3.1604,9.83359,0.812374,2.93742
3.15441,9.98067,0.812901,2.94873
3.0999,10.0938,0.791765,3.02068
2.95098,9.89468,0.786163,2.94406
2.82824,9.40518,0.768485,2.93941
2.85212,9.44025,0.778346,2.92399
3.31347,10.2339,0.813635,3.04614
3.26688,10.1653,0.812107,3.03881
3.19632,10.0536,0.810464,3.00619
2.82654,9.65846,0.836425,3.11233
2.84857,9.7772,0.82522,3.12359
3.21256,9.70634,0.812281,3.06602
3.19643,9.64881,0.82787,3.02956
2.93096,9.43789,0.770709,3.03746
2.91913,9.59497,0.789693,3.00597
2.97466,9.47736,0.782622,2.98444
3.11684,10.0622,0.7668,2.84346
3.16924,10.0242,0.788006,2.94768
3.11738,9.97899,0.792237,2.95565
3.10212,10.022,0.762761,2.85949
3.14655,9.71909,0.832761,3.10413
3.04482,10.237,0.831475,3.12698
2.98945,10.3011,0.835505,3.12965
3.00986,10.2788,0.838794,3.10142
2.98295,10.1943,0.855574,3.12242
3.04885,10.0602,0.837134,3.18885
3.01454,9.71574,0.849952,3.12327
2.9922,9.65653,0.80985,3.15422
2.92205,9.53207,0.825798,3.18923
3.07707,9.78157,0.855877,3.10553
2.90595,9.68555,0.804373,3.19382
2.86246,9.27529,0.831174,3.03712
3.04422,9.93691,0.793277,2.84679
3.07922,10.1492,0.761333,2.95544
3.15494,10.2219,0.802584,2.91286
3.08031,9.43954,0.776413,2.89173
2.8037,9.72084,0.732924,2.77075
3.28884,9.87503,0.752931,2.80777
2.72487,9.56239,0.793289,2.98297
2.78814,9.58406,0.795509,2.96687
2.78954,9.55116,0.787556,2.95785
2.85083,9.5317,0.789058,3.00927
2.99406,9.56189,0.788472,2.99826
3.00987,9.62739,0.797319,2.96437
3.17433,10.1932,0.789312,2.89006
3.11029,9.55039,0.790855,3.03141
2.95447,10.2553,0.822767,3.02905
3.2105,9.87499,0.814947,3.08671
3.13266,10.2445,0.793715,2.9091
3.07715,9.67022,0.783593,2.95226
3.13963,9.55899,0.77205,2.89227
3.06823,10.2885,0.812925,2.99898
3.11713,10.1189,0.810113,3.01892
3.07646,9.70118,0.742732,2.76294
3.09193,9.84616,0.775216,2.93917
3.16435,9.97163,0.771166,2.98675
2.89018,9.76972,0.793725,3.10377
2.90327,9.74546,0.792779,3.09952
3.11448,9.9422,0.770472,2.81757
3.11931,9.9503,0.757408,2.82669
3.2781,9.8963,0.756518,2.83094
3.14887,9.98564,0.786573,2.9217
3.12762,9.99462,0.758326,2.84236
3.20139,9.70121,0.783686,2.89566
3.03799,10.1373,0.787817,2.97527
3.05846,9.96828,0.786826,2.9467
3.12359,9.76036,0.836338,3.13214
3.17095,9.82308,0.788751,2.99158
3.13378,10.0039,0.799554,2.9878
3.04978,9.71164,0.798234,2.93883
3.0955,10.1443,0.779823,2.92029
3.15713,10.2007,0.791964,2.9437
3.02127,9.66517,0.791437,3.01272
3.16412,10.0247,0.78632,3.00093
3.10703,9.98041,0.78724,2.95433
3.12098,10.1203,0.781008,2.94369
3.13356,9.54545,0.795096,3.0165
2.92504,9.78539,0.796783,3.01424
3.13753,9.89231,0.830424,3.14347
2.99365,9.82411,0.790441,3.0257
3.0572,9.98286,0.789787,3.05953
3.06774,10.0636,0.802514,3.05086
2.9477,10.0099,0.811749,3.04662
3.00696,9.96856,0.818827,3.05216
3.31811,10.1171,0.791258,2.92324
2.93119,9.89415,0.803597,2.99204
3.04124,9.51125,0.750338,2.81
2.8266,9.48304,0.729507,2.85117
2.94676,9.92808,0.776456,2.96766
3.13469,9.52519,0.789033,3.03699
3.13251,9.2627,0.801147,3.02419
2.74996,9.99654,0.772812,2.88886
3.00826,9.89794,0.774176,2.89154
2.97192,9.56203,0.762177,2.96653
2.97694,9.60383,0.784663,2.95856
2.9017,9.7527,0.760425,2.92864
3.23085,9.88268,0.811371,3.08099
3.25537,9.87564,0.844516,3.11177
3.25151,9.96597,0.82128,3.12865
2.76796,9.53282,0.762792,2.97977
3.28559,10.1545,0.770535,2.93439
3.01042,10.1144,0.784491,2.92268
3.33734,10.2582,0.793773,2.92692
3.219,10.1113,0.757737,2.81295
2.87832,9.65103,0.782576,2.84915
3.01973,10.0177,0.772203,2.97948
3.11629,9.78893,0.778886,2.9238
3.05567,9.6095,0.787975,2.94972
3.01757,9.76119,0.768736,2.92023
3.03989,9.99005,0.790593,2.92079
2.97585,10.2511,0.775485,2.95502
2.93872,9.76274,0.804307,2.91056
3.04751,9.85552,0.791757,3.08298
3.19931,9.86849,0.805881,3.01464
3.2439,9.87823,0.808136,2.9977
3.04396,10.5662,0.781551,2.81654
3.42928,9.71176,0.784269,2.90357
2.9804,10.0701,0.79157,2.88724
3.02567,9.79219,0.764791,2.93245
3.02024,9.90762,0.781283,2.92081
3.05973,10.0076,0.817864,3.06222
3.03061,9.83892,0.777516,2.98934
3.06226,9.80518,0.80462,3.10478
3.09903,10.0613,0.7674,2.8542
3.12401,9.82564,0.764306,2.85911
3.07813,10.0414,0.817665,3.01817
3.04611,9.86329,0.804062,2.98872
3.10309,10.0278,0.807613,3.00235
2.94563,9.83345,0.829456,3.08711
3.16071,9.71731,0.796536,2.98001
3.06362,9.6887,0.80154,3.04167
3.11238,10.1299,0.823835,2.98396
3.12267,9.76083,0.795996,2.96004
3.0282,10.3082,0.787491,2.93615
3.14243,9.60953,0.785641,2.91467
3.09102,9.79467,0.770104,2.95242
2.9376,9.66103,0.781328,2.91003
3.07775,10.1257,0.799627,3.02338
3.0254,9.55319,0.783569,3.01071
3.14441,10.1496,0.830963,3.049
3.13558,10.0882,0.834095,3.14408
3.18412,10.2377,0.806624,2.97688
3.09644,10.1873,0.798267,2.99501
2.99426,10.0822,0.781281,2.97847
3.18011,9.67358,0.7556,2.79902
2.87771,9.86452,0.841158,3.0946
2.87783,9.88705,0.829873,3.14421
3.354,9.86897,0.796984,2.92055
3.3022,9.98977,0.795512,3.00822
3.14997,10.1251,0.802494,2.99623
3.16274,9.9776,0.779196,2.93802
3.11331,10.0855,0.803169,2.95982
3.12144,10.121,0.797333,2.92683
3.08592,9.81877,0.781036,2.89527
3.01086,9.9492,0.753915,2.90372
3.02344,9.65007,0.780743,3.02826
3.21452,10.2727,0.784336,2.88821
3.08743,9.91165,0.773273,2.96637
2.94858,9.65078,0.761863,2.95718
2.8513,9.5509,0.811825,3.00385
3.32178,10.2384,0.792581,2.86478
3.41581,10.2296,0.757961,2.84575
3.08281,10.3325,0.806786,2.93533
3.24417,10.1381,0.784128,2.96903
3.22262,10.1025,0.78991,2.94441
3.0846,10.0535,0.770717,2.84955
3.24055,9.79247,0.78154,2.92124
3.31828,9.63366,0.805698,3.07736
3.07418,9.70138,0.809118,3.02264
3.07462,9.673,0.786346,3.03326
3.04068,9.65355,0.770173,2.97369
2.95978,9.51844,0.811133,3.03709
2.95915,9.4983,0.796481,3.08495
2.92953,9.82984,0.778747,2.96913
3.16434,9.84919,0.770013,2.86403
3.12578,9.73532,0.815925,3.11062
3.24891,10.1211,0.811196,3.1038
2.98062,9.82401,0.769635,2.86905
2.90758,9.94002,0.785004,2.93582
3.15276,9.84088,0.778521,2.91862
3.11103,9.95319,0.801743,3.01162
3.09582,10.0473,0.812407,3.00652
3.06617,9.92706,0.779625,2.83702
3.04507,9.86721,0.77236,2.96431
2.98644,9.9393,0.800179,2.99198
2.87806,9.99098,0.779415,2.97689
3.26635,10.1127,0.753664,2.83545
3.02949,9.77415,0.765452,2.91656
2.97022,9.91091,0.793975,2.88657
3.16017,9.83895,0.78385,3.02584
2.94936,9.59228,0.798864,3.09024
3.10192,9.78667,0.75549,2.85292
3.27557,10.0431,0.805361,2.9655
3.08326,10.133,0.778609,2.92611
3.07154,9.93607,0.784978,2.97551
2.98693,10.2486,0.804594,2.94077
2.87066,9.98656,0.811297,3.02044
3.07492,9.76641,0.796824,3.00551
2.96023,9.77863,0.805803,3.01353
3.2731,10.2825,0.82953,3.0836
3.22301,9.92389,0.792877,2.87488
3.16548,9.87353,0.813593,3.02519
3.12058,9.96563,0.818003,3.07823
2.85003,9.69949,0.830959,3.14627
3.18106,10.2309,0.748993,2.77112
3.11149,9.89276,0.802247,2.99883
3.08012,9.78721,0.794882,3.0538
3.21627,9.7139,0.779495,2.89622
3.20001,9.69783,0.796213,3.01152
2.86822,9.52633,0.808836,3.07178
2.86378,9.46893,0.810037,3.0664
2.84612,9.54802,0.821599,3.01615
3.25271,10.1969,0.809755,3.02099
3.20206,10.0654,0.796393,2.91368
3.1645,9.79526,0.793882,2.92361
3.19189,10.0537,0.795077,3.02546
3.09977,9.9909,0.80698,2.97622
3.04394,10.4325,0.807097,2.94564
2.90831,10.1343,0.783053,2.88153
3.10598,10.0126,0.780178,2.95742
3.12591,10.0673,0.780628,2.91854
3.0711,9.6115,0.805323,2.99023
3.04158,9.69837,0.798885,2.99815
3.03406,9.88577,0.811497,3.03691
2.97297,9.56732,0.78934,2.99071
3.06022,10.0091,0.779942,2.92261
2.9586,9.57141,0.724129,2.79217
2.95429,9.71104,0.746024,2.77323
3.12194,10.0269,0.791326,2.95031
2.97566,9.64809,0.767104,2.98789
3.22845,10.0679,0.803661,2.91569
3.25111,10.3773,0.819911,3.03623
2.97593,10.2948,0.853094,3.13616
3.02406,10.2974,0.847265,3.08313
3.33401,9.99017,0.835652,3.15745
3.0309,9.8722,0.798732,2.92527
3.12838,9.94402,0.776113,2.89326
3.05585,10.0122,0.79828,3.02438
3.09027,9.96125,0.806689,3.05288
3.20324,9.75107,0.822978,3.0785
2.87718,10.0341,0.831343,3.11288
3.14595,9.86113,0.804752,2.96709
2.90336,9.78785,0.791845,3.02518
3.26195,10.0881,0.791719,2.91269
2.86242,9.71127,0.787202,2.99342
2.86918,9.71107,0.774555,3.01567
2.92296,9.91681,0.813363,2.97693
3.08781,9.61568,0.82399,3.05224
3.16118,10.2518,0.803554,2.84199
2.95535,9.75075,0.804339,3.06717
3.04573,9.93214,0.815185,3.00605
2.98395,9.64341,0.763959,2.93047
3.16818,9.58923,0.791077,2.94909
3.09163,9.72288,0.781064,2.94612
3.06185,10.0477,0.791468,2.98495
3.10972,9.67652,0.794764,2.97119
2.9028,9.50721,0.749675,2.87948
2.90178,9.43576,0.77923,2.92727
3.04447,9.86154,0.781426,2.95184
2.95543,9.8956,0.772544,2.95936
2.97617,9.73964,0.783531,2.94097
2.96471,9.599,0.766377,2.9367
3.13649,10.1772,0.759579,2.85008
3.05789,9.72993,0.760672,2.92052
2.98565,10.0232,0.787795,2.87958
3.05663,9.8692,0.79155,2.99644
2.94927,9.65381,0.744514,2.84903
2.84661,9.59037,0.74758,2.82447
3.41998,10.1795,0.803042,2.98652
3.34791,10.4451,0.824074,3.02441
3.39638,10.0413,0.780218,2.9305
3.15808,10.0351,0.765402,2.81084
3.08846,9.75891,0.829293,3.09976
3.06835,9.74137,0.861353,3.16658
3.04445,9.83934,0.848177,3.23698
3.14127,9.83185,0.851725,3.16729
3.07376,9.93423,0.78171,2.90777
3.25464,10.1688,0.83458,3.10762
2.92897,9.691,0.769256,2.94439
3.17046,10.1207,0.796877,2.96029
3.13909,9.75371,0.801998,3.01127
3.07081,9.79579,0.771778,2.95757
3.28845,10.2716,0.794515,2.92821
3.05753,10.5668,0.797807,2.9169
3.20709,10.423,0.792496,2.90324
3.21102,10.4808,0.785182,2.8869
3.06684,10.3158,0.789131,2.90413
3.1525,9.96221,0.80165,2.98105
3.18253,9.79614,0.774407,2.94785
3.19449,10.3153,0.791381,2.94225
3.23832,10.3169,0.795517,2.93015
3.00974,9.63329,0.809636,3.09463
3.04507,9.70002,0.80942,3.10942
2.9436,9.78805,0.754726,2.88498
3.05382,9.73699,0.776534,2.91597
3.16432,9.94854,0.801253,2.99534
3.14223,10.0462,0.784936,3.02592
3.1214,10.0283,0.786155,3.01257
3.13676,10.2912,0.755578,2.84898
2.86378,9.66517,0.824764,3.05516
3.14681,9.71468,0.775144,2.86248
3.12537,9.72938,0.776549,2.9936
3.14637,9.80469,0.794801,2.91585
3.13135,9.69778,0.802824,3.0443
3.24432,9.83761,0.813107,3.01608
2.8728,9.69567,0.799716,2.99866
3.07933,10.117,0.811101,3.01834
3.06739,9.6026,0.82103,3.1189
3.16453,9.84368,0.756421,2.83423
3.12538,9.92143,0.831734,3.08068
2.90715,9.32747,0.805578,3.13183
2.92609,9.76153,0.817223,3.10435
2.96609,9.77414,0.806177,3.00829
3.04479,10.0761,0.837655,3.03254
3.04245,10.0347,0.81497,3.09343
2.97831,9.75743,0.835967,3.0977
2.91489,9.72649,0.809687,3.02098
3.12413,9.73063,0.804789,3.06124
2.91444,9.95038,0.800476,2.92305
3.02392,9.83819,0.797444,3.05546
3.03477,9.94574,0.800672,2.93487
3.19107,10.1932,0.787199,2.97105
2.97777,9.80104,0.799008,3.02783
2.89889,10.3449,0.833224,3.05247
2.87245,10.3749,0.840805,3.04826
3.08129,10.0211,0.817268,3.06894
3.11035,9.98927,0.835581,3.01642
3.03441,9.80817,0.770297,2.85664
2.97423,9.63989,0.804241,3.0459
3.16163,10.1074,0.793281,2.94043
3.07099,9.79624,0.781775,2.85517
2.86813,9.86786,0.820503,2.97795
2.83948,10.06,0.794503,3.06142
2.91932,10.0574,0.799199,3.00073
2.89139,9.76376,0.803456,2.91223
3.0316,9.84832,0.792382,3.03138
3.06678,9.7796,0.815236,3.02455
3.12775,9.90617,0.793669,3.02341
3.12775,9.90617,0.793669,3.02341
3.07445,9.88027,0.773773,2.85483
3.16582,9.83722,0.768902,2.80513
3.0814,9.86806,0.766752,2.82337
3.19201,9.86592,0.771223,2.90982
3.0528,9.80419,0.791372,2.96459
3.06272,9.79946,0.803243,2.9491
3.0757,9.88934,0.820371,2.9252
3.0961,9.88694,0.822485,2.94885
2.99158,10.0237,0.804778,2.9847
3.0005,10.0622,0.802174,3.01384
3.24047,10.1065,0.763338,2.84641
2.96737,9.60484,0.781715,2.98906
2.99048,9.52676,0.777343,2.94164
3.00755,9.82732,0.759714,2.85605
3.03156,9.78611,0.782911,2.96454
2.99147,9.78256,0.767756,2.86961
3.03242,9.89718,0.797421,3.00794
2.94897,9.96626,0.804383,2.97978
3.24329,10.2973,0.778246,2.91836
3.15197,9.85602,0.80839,2.98374
3.10892,10.0668,0.80316,2.95179
3.13682,10.1258,0.803676,2.94737
3.02065,9.67838,0.778803,2.8956
3.10076,10.183,0.798842,3.0077
3.09284,10.2578,0.787104,2.8774
3.22302,9.84979,0.779594,2.95072
2.99364,9.82022,0.826726,3.07185
3.03835,9.91178,0.787013,2.94825
3.00435,9.93241,0.782041,2.95415
3.01527,9.81787,0.783811,2.92977
3.00471,9.81807,0.779284,2.94109
3.01395,9.57286,0.771863,2.9104
3.01126,9.60241,0.779927,2.92612
2.92888,9.83476,0.768961,2.94356
2.89362,9.61447,0.77027,2.92784
3.02178,9.53397,0.777659,2.95046
3.00182,9.94686,0.75432,2.80279
2.99329,9.61561,0.742572,2.78806
3.15454,9.50279,0.727836,2.81742
2.90098,10.066,0.788472,3.00005
2.86218,9.93887,0.812516,3.00876
2.9145,10.0058,0.805646,3.03311
3.06457,9.55651,0.816054,3.06052
2.84639,9.73856,0.798095,3.0452
3.17093,9.93343,0.799584,2.93332
3.17739,10.0224,0.781001,2.97558
2.90319,9.772,0.777414,2.89303
2.90877,9.73516,0.77671,2.93232
2.96697,9.57525,0.759209,2.93193
2.91728,9.88835,0.796237,2.91113
3.04289,9.56418,0.771046,2.97966
2.97981,9.36255,0.797305,2.91724
3.09321,10.3836,0.814528,3.10627
3.28674,9.70148,0.759704,2.93193
2.91522,9.99782,0.806624,3.06089
2.90245,9.86255,0.790886,2.90745
3.07386,9.77784,0.784818,2.97205
