x1,x2,x3,x4
3.11707,17.6827,0.818213,3.09311
3.11109,14.2806,0.813542,3.13175
3.0304,11.862,0.820739,3.0591
3.07396,14.7097,0.834612,3.13911
2.95041,7.85825,0.830524,3.16354
2.95645,8.89423,0.839665,3.17451
2.91296,9.57,0.833142,3.20829
2.86523,9.576,0.840332,3.11602
3.03318,10.0543,0.815908,3.14765
3.10428,18.2337,0.817764,3.05935
3.13263,11.0969,0.824905,3.13041
3.12704,10.3235,0.837583,3.10819
3.05772,9.89694,0.826377,3.14227
3.08297,17.3289,0.807562,3.05964
3.05006,12.2012,0.814486,3.0587
3.06984,11.9203,0.811065,3.02923
3.11818,13.5065,0.822019,3.12384
3.11785,14.2885,0.827113,3.09387
3.11179,13.9369,0.830955,3.10056
2.88803,8.47213,0.862523,3.21612
3.21267,14.7442,0.846776,3.24044
3.34951,16.8619,0.826023,3.1752
3.30389,19.0665,0.838368,3.19642
3.30123,19.7812,0.839436,3.19805
3.34495,17.7918,0.83511,3.20942
3.24267,17.806,0.825256,3.14797
2.91526,10.7928,0.826044,3.08915
2.90312,9.03395,0.81919,3.13991
2.86542,5.65824,0.83612,3.13941
2.88714,5.30665,0.840322,3.1868
2.85043,5.45763,0.844395,3.17569
2.88003,7.14218,0.850902,3.24759
3.05691,13.2586,0.856173,3.23569
3.03948,12.2776,0.802612,3.0426
3.04691,10.1333,0.809132,3.02741
2.84508,11.4156,0.828913,3.05917
2.99922,10.0387,0.865383,3.33888
3.00538,10.6812,0.868093,3.27529
2.82752,7.98887,0.857006,3.17984
2.82191,8.19417,0.811362,3.11025
2.96029,9.35052,0.832936,3.22845
2.94057,9.7961,0.837988,3.19862
2.96184,12.9161,0.800791,3.0522
2.95354,12.9376,0.838064,3.13414
2.99443,9.43626,0.818922,3.07514
3.11325,15.6761,0.784554,2.95204
3.12033,14.6244,0.780067,2.90646
3.1223,13.1783,0.780761,2.96118
3.10914,13.6158,0.785501,2.97358
3.07795,15.559,0.78957,2.95486
2.95299,10.8648,0.779183,2.97212
2.89276,8.63951,0.787454,2.96147
2.98637,14.3676,0.833754,3.13195
2.93427,9.24397,0.789671,2.97453
2.95361,12.1167,0.820585,3.10301
2.94956,9.7569,0.855556,3.24484
2.951,9.74688,0.85412,3.24407
2.98573,10.5816,0.851459,3.24577
3.00832,9.59299,0.832328,3.15663
3.08868,15.3535,0.840014,3.17451
2.97507,10.687,0.838918,3.18515
3.1993,17.6528,0.805202,3.07784
2.93681,9.8859,0.811443,3.04755
2.90899,8.4619,0.807504,3.04704
3.16097,16.8847,0.81073,3.01308
3.15637,17.7648,0.819182,3.01074
3.07269,11.4417,0.79696,2.95671
3.07188,13.1934,0.777383,2.9603
3.04804,13.5965,0.789437,2.91843
3.055,13.7938,0.786423,2.91676
3.01024,13.1415,0.811083,3.00763
3.0359,12.1129,0.804426,2.99048
3.11918,14.2034,0.815765,3.12466
2.96482,12.2005,0.823351,3.14789
3.00759,14.0907,0.842057,3.16491
3.02414,11.8226,0.819694,3.12711
2.98688,13.1411,0.812652,3.07744
3.10981,14.9366,0.812275,3.06909
3.16186,15.9435,0.843936,3.20609
2.96961,14.4892,0.768383,2.83467
3.03658,10.2253,0.766812,2.85751
3.00434,17.0258,0.78059,2.95393
3.01343,9.25741,0.912505,3.50124
2.96224,12.3788,0.916229,3.53209
3.15127,17.2768,0.927818,3.57056
3.14213,13.9616,0.926578,3.50519
3.17889,13.9238,0.896493,3.43487
2.9922,12.4888,0.885497,3.28205
2.93278,9.35828,0.880559,3.3949
2.91889,10.1504,0.894648,3.36668
2.90321,9.71556,0.877652,3.35824
3.05501,13.6765,0.84935,3.25516
3.0571,14.5931,0.850712,3.21615
3.14032,13.0119,0.858231,3.29514
3.10199,14.2648,0.857901,3.2279
3.0944,15.3124,0.853816,3.27019
3.00995,9.25654,0.807584,3.10955
2.99367,15.7682,0.834073,3.13939
3.02143,12.2341,0.821992,3.07212
2.98462,14.2124,0.812242,3.0604
2.88166,10.1869,0.854311,3.22435
2.89066,10.2363,0.859302,3.22328
2.86445,9.69972,0.832491,3.16139
3.13391,13.8642,0.826741,3.08433
3.1675,15.3371,0.809289,3.09879
2.994,11.4392,0.822329,3.04628
2.92424,12.5111,0.828092,3.12403
3.01117,13.9749,0.833956,3.15428
3.12839,15.5877,0.816279,3.08669
3.12135,14.7296,0.799665,3.03781
3.12145,15.5654,0.783825,2.99449
3.06503,14.913,0.787576,2.92489
3.05654,12.5682,0.824167,3.10153
3.06422,11.1927,0.825016,3.11107
3.04201,13.5851,0.825866,3.17317
3.05092,12.6556,0.828298,3.16382
3.05252,12.9492,0.781571,2.94557
2.99214,16.351,0.782158,2.88929
3.15638,16.9317,0.839302,3.19511
2.78543,4.37937,0.818427,3.10191
2.80247,5.68993,0.815758,3.0396
2.8809,5.98282,0.82478,3.07242
2.8059,4.48145,0.820212,3.08221
2.88725,9.66328,0.831605,3.1397
3.19239,15.9426,0.824203,3.13181
3.11178,15.6749,0.805227,3.0017
3.11396,14.4506,0.811857,2.98303
2.89924,9.47939,0.830067,3.14392
3.18032,16.8184,0.845432,3.19461
2.91002,11.454,0.877734,3.30995
2.97441,13.8666,0.779386,2.85647
3.05093,12.078,0.882161,3.33597
3.04834,13.1064,0.861044,3.3109
3.06545,13.8824,0.877833,3.30957
2.96373,14.6523,0.834642,3.13662
2.8996,13.5644,0.840619,3.12706
2.88839,13.2557,0.840205,3.10555
2.94116,10.367,0.840819,3.22885
2.80026,8.54307,0.842949,3.16489
2.88079,6.29246,0.837446,3.18217
3.0148,12.7159,0.812691,3.08015
3.04267,10.8829,0.839986,3.15042
2.96861,14.1809,0.836235,3.14681
2.86437,7.39134,0.824832,3.08728
3.02727,12.3207,0.849288,3.26007
3.08764,12.9663,0.823766,3.15369
3.0682,13.5457,0.820233,3.10521
3.11911,16.1886,0.803215,3.0335
3.07036,14.0851,0.809714,3.04117
3.00986,12.6523,0.84261,3.20482
3.04381,13.4147,0.855777,3.26419
3.0868,14.327,0.852508,3.22332
3.01984,13.3453,0.813855,3.09781
2.96744,12.4046,0.833259,3.1632
2.94291,7.7357,0.860935,3.32055
2.82248,7.10209,0.879017,3.36165
2.86422,5.55345,0.870043,3.29327
3.06941,14.9133,0.85103,3.23929
3.13843,13.7303,0.812715,3.09886
2.93465,10.7931,0.838511,3.19958
2.97032,10.0071,0.854308,3.27288
2.84858,7.38082,0.854346,3.2765
2.85602,9.08967,0.837199,3.12907
2.84057,9.33753,0.82853,3.14185
2.98254,11.5827,0.86927,3.28641
2.96378,12.5852,0.816007,3.08559
2.98675,9.58787,0.818351,3.08983
2.98675,9.58787,0.818351,3.08983
3.04147,11.316,0.822845,3.12982
2.99022,11.573,0.812299,3.05724
3.13013,15.8893,0.817383,3.06477
3.14045,16.1745,0.877063,3.35957
3.14658,15.4029,0.842545,3.21245
3.15331,16.2928,0.843055,3.22723
3.21257,17.9627,0.85096,3.19883
2.88445,7.87835,0.794918,2.98292
3.06173,14.1157,0.855748,3.24019
2.95123,10.054,0.857206,3.24983
2.97386,9.09064,0.844919,3.24507
2.94311,12.9076,0.873937,3.35149
3.12802,15.0453,0.860207,3.32882
2.99781,10.7929,0.8712,3.27692
3.04769,12.0996,0.873501,3.29248
3.0957,13.7085,0.815893,3.13023
2.95507,9.58712,0.816809,3.1093
2.92108,9.71854,0.863953,3.27844
2.88299,11.3314,0.865497,3.28119
2.93677,12.495,0.848282,3.2127
2.88249,7.54709,0.806268,3.05531
2.88391,7.64978,0.802766,3.02599
2.94563,13.6409,0.82082,3.11479
2.94577,11.4071,0.823331,3.07801
3.07517,13.8845,0.809764,3.03846
3.03028,12.9285,0.815541,3.07406
3.00499,12.4811,0.816463,3.14227
2.96695,10.5947,0.824703,3.08937
2.95672,13.3184,0.824663,3.14717
2.97616,8.4085,0.807483,3.08213
2.91516,8.93117,0.808905,3.02575
2.84815,12.6891,0.800904,3.06356
2.85757,11.998,0.803882,3.04851
2.92181,4.47585,0.815411,3.03855
2.83849,2.60133,0.850952,3.19122
2.93126,3.45779,0.840969,3.1596
2.93551,3.27249,0.83538,3.17816
2.86975,4.01339,0.837634,3.1822
2.84817,11.3295,0.816904,3.06865
2.95287,9.50637,0.82978,3.12067
3.02111,12.0967,0.829676,3.09073
2.85523,9.5884,0.816602,3.01622
3.06464,16.9253,0.795886,2.96095
3.0974,17.1475,0.813636,3.04061
2.97418,8.68322,0.865688,3.29774
2.96941,8.64231,0.861958,3.31139
2.97832,4.88899,0.867464,3.30098
2.68079,3.9905,0.815173,3.02108
2.67572,3.49164,0.809751,3.03203
2.90021,5.99941,0.807978,3.04885
3.06098,12.6249,0.80446,3.04093
3.03061,13.6984,0.816315,3.06236
3.05433,14.4297,0.820364,3.05415
3.20822,17.7348,0.858177,3.29438
3.20414,17.0258,0.864875,3.308
3.1528,16.1276,0.852483,3.29951
2.97356,11.2613,0.896375,3.4283
3.18064,15.2665,0.884733,3.37554
3.13549,15.7076,0.883309,3.35014
3.23562,16.7241,0.874372,3.3547
3.08372,14.4197,0.864961,3.29951
3.06399,14.8476,0.860181,3.30787
3.21655,17.2427,0.839532,3.16259
2.86727,4.96015,0.817106,3.13438
2.98416,12.3264,0.890584,3.40168
2.95961,12.1663,0.887383,3.35792
3.05339,12.9913,0.832018,3.12011
3.00783,9.8328,0.833095,3.2027
2.99154,12.1656,0.836366,3.19187
3.12455,15.5015,0.810333,3.0938
3.07391,16.0605,0.819772,3.05838
3.14113,13.3644,0.826317,3.12695
3.19335,18.7949,0.825417,3.17042
3.14971,13.5585,0.833411,3.12473
2.99281,11.6907,0.867275,3.26229
2.93281,12.6823,0.871163,3.21917
2.94094,9.6041,0.870673,3.2691
2.97286,11.1879,0.859251,3.26439
2.87726,9.87494,0.860948,3.25747
2.93375,7.57072,0.859117,3.25294
2.91261,12.5247,0.80425,3.01991
3.03156,10.1983,0.823155,3.1042
2.95174,9.54098,0.826366,3.15413
3.07796,13.7049,0.823805,3.16959
3.11037,15.0757,0.839356,3.15156
3.16888,17.5886,0.809371,3.00589
2.85906,6.10516,0.843792,3.22681
2.86494,5.86713,0.835107,3.11774
3.15366,15.0832,0.805118,3.04595
2.88798,8.52058,0.831528,3.09041
2.86396,7.71838,0.813009,3.1367
2.93739,8.85305,0.824103,3.04088
2.84768,10.6974,0.851234,3.21626
3.0752,11.0199,0.876715,3.30125
3.10434,17.8573,0.869149,3.34684
3.10074,16.5386,0.872297,3.32691
3.00625,12.0636,0.846364,3.22408
3.09166,14.3303,0.814346,3.08312
3.07009,16.0049,0.812258,3.1126
3.07233,16.7391,0.816174,3.05993
2.9748,13.1893,0.850864,3.18101
3.04603,13.2879,0.821244,3.09755
2.90614,6.37391,0.81325,3.10125
2.97327,11.1846,0.823962,3.06855
2.96666,11.2309,0.835851,3.11301
2.96711,11.8412,0.823763,3.11329
2.92146,13.6644,0.839481,3.09043
2.89833,4.4676,0.863515,3.22534
2.91936,5.99059,0.843178,3.27294
2.91159,6.08522,0.848511,3.24904
3.06143,11.4708,0.808192,3.01301
3.05853,16.3208,0.831489,3.18365
3.2325,15.5677,0.825455,3.15619
3.14439,15.9976,0.828843,3.11713
2.90358,9.4482,0.861881,3.24107
2.96151,7.90079,0.856724,3.23519
2.95754,8.38321,0.853946,3.25311
2.97109,7.84115,0.856197,3.26136
2.87171,5.58893,0.846698,3.26728
3.16107,16.8298,0.863671,3.36996
3.1529,18.1584,0.868425,3.34049
3.21174,14.9877,0.876659,3.29504
2.97681,11.82,0.818334,3.16628
2.98314,11.6206,0.82515,3.1523
2.95884,11.4122,0.856982,3.22326
2.99751,10.9328,0.84952,3.24814
3.01797,12.4084,0.841883,3.2094
2.94855,10.0739,0.846244,3.24683
2.91255,10.2954,0.806746,3.07212
2.95475,10.4481,0.788265,2.97161
3.20361,18.2487,0.817752,3.08041
2.85472,8.31617,0.835258,3.14157
2.97807,10.6146,0.820193,3.0889
2.93024,10.4165,0.796731,2.97623
2.92632,9.8993,0.822896,3.06407
2.93177,10.7853,0.813424,3.11154
3.04582,12.6822,0.878458,3.32682
2.90638,6.69487,0.878071,3.29011
2.83206,7.16629,0.869125,3.36213
2.88268,6.30742,0.882645,3.29784
2.84258,8.44186,0.861219,3.29499
3.18096,18.5902,0.871231,3.33878
3.18008,18.8634,0.870432,3.3441
2.92899,9.38703,0.855169,3.31836
2.92994,9.97621,0.865925,3.26072
3.07468,13.8782,0.764857,2.86944
3.08651,16.2901,0.765824,2.82742
3.10447,13.7553,0.779039,2.89533
2.94344,9.16325,0.814613,3.08219
2.91238,10.4136,0.80965,3.03077
2.94505,10.8397,0.787943,2.91425
2.9597,11.6898,0.795305,2.97115
2.93882,13.1363,0.894366,3.42541
3.07667,16.0652,0.91195,3.49001
2.90667,11.6635,0.887602,3.39585
2.94905,9.79975,0.851396,3.21137
2.93225,7.3429,0.83516,3.18414
2.91748,11.0213,0.822814,3.05273
2.90339,9.09182,0.788685,2.90808
3.11395,16.8251,0.799511,3.03865
3.0555,13.5914,0.828776,3.17225
3.07561,12.4319,0.838781,3.14626
2.97353,13.142,0.836525,3.1131
2.99847,13.0228,0.82582,3.13121
3.11737,14.8443,0.817956,3.09712
2.89934,10.557,0.783465,2.89847
2.86208,12.2448,0.801013,2.99578
2.82346,6.84629,0.850329,3.203
3.16536,16.7267,0.847622,3.18607
2.91328,2.00094,0.806586,3.02699
3.17227,15.4713,0.82643,3.13065
2.88075,9.70478,0.859943,3.27631
2.92273,5.76789,0.86749,3.2725
2.89311,5.05967,0.85027,3.19946
2.86734,5.85615,0.844589,3.15877
2.90678,10.174,0.79652,3.03355
3.08948,15.36,0.822227,3.06719
3.03354,12.656,0.828834,3.13534
3.04415,12.983,0.80895,3.09257
2.87738,10.162,0.814753,3.10398
3.12936,13.1648,0.838256,3.19393
3.06571,16.3527,0.843038,3.2026
2.95799,9.84313,0.812707,3.08282
2.98132,12.6203,0.81364,3.02556
3.12853,14.9098,0.854032,3.25947
2.92686,7.92528,0.830172,3.13163
2.93402,10.7326,0.842878,3.1643
2.96323,8.82334,0.839954,3.19461
3.06939,12.6268,0.898513,3.44241
3.09362,13.5749,0.853598,3.23657
3.08483,15.2039,0.84665,3.22365
3.02389,13.0543,0.897177,3.43673
2.95675,8.29939,0.85421,3.30262
2.9586,8.51663,0.849068,3.28738
3.07929,16.3585,0.829421,3.09072
3.19716,15.168,0.836723,3.20936
3.04536,15.6857,0.844425,3.16134
3.04235,10.7584,0.786908,2.9759
3.03197,12.8923,0.794253,2.98095
3.02501,11.7586,0.767924,2.88082
3.02185,12.1498,0.762546,2.89814
3.0177,11.4382,0.766944,2.89986
2.9512,13.6972,0.794776,2.96275
2.98468,9.06463,0.790801,2.9844
2.89975,9.89816,0.767663,2.86181
2.91738,10.0121,0.769293,2.84458
2.97817,13.0161,0.771903,2.93085
2.99404,12.4152,0.790858,3.02029
3.1106,15.5709,0.805978,3.1036
3.01739,11.131,0.865097,3.27101
2.99485,12.6457,0.818036,3.07126
3.2383,17.3058,0.81665,3.12303
3.19958,16.9817,0.81254,3.05252
3.21025,15.0824,0.830421,3.15042
3.09261,13.0079,0.842264,3.21678
3.07167,15.445,0.841745,3.19638
3.09384,13.0693,0.842655,3.21062
3.04368,11.4473,0.851987,3.23895
3.01568,9.67536,0.750785,2.80928
2.96411,8.67342,0.76718,2.87564
2.96902,13.7977,0.775918,2.8878
2.87473,7.56331,0.837223,3.15846
2.83792,8.14039,0.846332,3.23014
2.98794,9.4689,0.866826,3.34671
3.03051,12.2228,0.803984,3.07215
3.01331,14.3502,0.838772,3.26287
3.18719,16.922,0.803906,3.09684
3.07975,15.5893,0.841506,3.12421
3.09572,10.9284,0.839862,3.19998
3.18452,15.4967,0.756418,2.83741
3.20751,15.316,0.824646,3.14091
2.96737,10.7932,0.860046,3.26247
2.95568,10.6353,0.851024,3.21228
2.99838,10.0084,0.851073,3.26196
2.91599,11.4067,0.850886,3.21712
3.00159,9.62447,0.810853,3.03862
3.00002,10.4749,0.810234,3.05206
3.09889,16.5283,0.821814,3.0747
2.85124,10.2749,0.823311,3.12015
2.87752,6.79575,0.82077,3.17883
3.10988,13.1723,0.817493,3.11017
3.11176,15.2908,0.819052,3.09719
3.10767,15.4511,0.822425,3.07672
3.11493,14.9639,0.827899,3.06286
2.98416,11.3842,0.842357,3.26712
3.00421,11.1829,0.849995,3.23042
2.88429,7.87393,0.827444,3.13324
3.11159,15.0081,0.836427,3.1514
2.96019,12.4201,0.793266,2.97402
3.14621,17.4776,0.831875,3.13427
3.1996,15.2131,0.828764,3.16811
3.17431,16.6432,0.838353,3.19534
3.28793,17.9595,0.855852,3.25831
2.88588,9.51583,0.860012,3.27834
2.89353,10.2136,0.863052,3.25245
2.97951,14.5866,0.80052,2.987
3.00623,11.5421,0.798172,3.03582
2.90027,9.35739,0.802552,2.96129
2.89614,9.27289,0.80383,2.95526
2.89149,10.4369,0.798673,3.06344
2.80592,7.84933,0.772519,2.92249
2.93723,11.5832,0.817549,3.15307
2.97175,12.9887,0.845851,3.24756
3.00857,9.52355,0.871873,3.28421
3.11886,10.8146,0.86657,3.3155
3.0868,10.2341,0.86363,3.36936
2.99057,15.8067,0.869598,3.21348
3.05341,11.5964,0.861209,3.28291
3.06747,13.3514,0.896973,3.42232
3.2067,16.0932,0.807428,3.00469
2.90901,9.42554,0.833383,3.18651
2.94042,10.4344,0.835384,3.1456
2.94682,9.69148,0.844309,3.21743
2.92449,9.43384,0.827956,3.13445
3.12881,15.3873,0.841279,3.22622
3.09452,14.8344,0.842503,3.17263
3.0216,14.4669,0.815224,3.04432
2.92464,9.88389,0.812267,3.13399
2.90564,10.1713,0.840225,3.10116
2.87975,7.74384,0.828176,3.113
2.89163,11.8862,0.80886,3.0718
2.91599,9.48189,0.836866,3.13668
2.8778,11.7887,0.805295,2.99729
2.86489,13.0938,0.807426,2.96787
2.94847,5.84844,0.836967,3.15679
2.92393,7.96165,0.83191,3.20068
3.02133,12.1968,0.838925,3.12704
3.01405,8.2537,0.819586,3.19577
3.03289,8.60465,0.826879,3.15824
2.94807,7.79908,0.809406,3.02346
2.8698,8.41358,0.779675,2.98212
2.89211,11.1538,0.756729,2.87313
2.92762,10.85,0.779815,2.85936
3.099,15.725,0.832691,3.14997
3.09915,16.4359,0.835941,3.12975
3.10871,14.4604,0.831193,3.09766
3.14544,16.4135,0.826905,3.15393
3.1045,14.4796,0.842892,3.17893
3.09593,13.9497,0.892883,3.3669
3.10289,15.4457,0.896756,3.44898
3.14397,15.0289,0.907551,3.45467
2.95761,10.4154,0.875412,3.32482
2.95358,11.5665,0.818701,3.07023
3.09089,14.5627,0.839852,3.16634
2.99953,11.0436,0.848437,3.24281
3.10245,15.7649,0.848907,3.23387
3.10488,11.2799,0.840177,3.19611
2.82133,10.2988,0.802282,3.00303
2.82569,9.77522,0.809586,2.97959
2.83891,7.15695,0.770287,2.91684
2.93154,10.5128,0.777072,2.85779
3.06285,13.3233,0.847239,3.21031
2.91597,9.79702,0.810243,3.02033
3.11091,15.0341,0.85533,3.22936
2.92265,10.6605,0.842493,3.19423
2.99927,10.5948,0.829336,3.16159
2.87562,10.4924,0.792298,2.98305
2.97598,6.17966,0.913594,3.50367
2.95394,7.61744,0.907154,3.46345
2.99633,11.8368,0.891277,3.44492
3.01413,12.085,0.871579,3.36034
3.01598,8.46172,0.889389,3.41112
3.0123,8.91928,0.884724,3.357
2.909,12.3897,0.854864,3.24771
3.08727,12.3999,0.849296,3.25909
2.82995,7.09201,0.845672,3.12698
2.83946,7.36096,0.845814,3.12184
3.01178,13.682,0.868474,3.26869
3.038,15.0325,0.851074,3.24603
3.0581,13.3509,0.779431,2.88844
3.01947,14.5987,0.833222,3.18596
3.06075,15.1122,0.877852,3.36101
2.95544,10.8304,0.830763,3.11159
2.9155,9.0824,0.815041,3.15287
2.99516,12.6188,0.82326,3.02831
2.95461,13.1653,0.811062,3.12449
2.91988,13.4635,0.813158,3.046
2.96619,9.64434,0.802701,3.03252
2.93631,13.1551,0.78949,2.93828
3.23988,18.7872,0.826076,3.15025
3.20098,18.3714,0.826907,3.1534
3.22,16.7149,0.833118,3.1114
3.26954,17.9112,0.822771,3.17234
3.00045,15.0712,0.778846,2.88167
2.99291,13.6567,0.783044,2.9309
3.00045,12.8824,0.809995,3.05203
3.24562,17.1617,0.806996,3.04607
2.90882,10.8988,0.879257,3.34894
2.94278,8.74281,0.879619,3.37572
2.95846,8.4701,0.885322,3.33991
