time,Cit_mrna_Theta_1,Cit_foldedP_Theta_1,Cit_fluo_Theta_1,Cit_AU_Theta_1,Cit_mrna_Theta_2,Cit_foldedP_Theta_2,Cit_fluo_Theta_2,Cit_AU_Theta_2,Cit_mrna_Theta_3,Cit_foldedP_Theta_3,Cit_fluo_Theta_3,Cit_AU_Theta_3
200.0166667,6.342267771987473,361.8493877437415,198.68388779421917,13682.754700392063,6.318994784307965,358.21523957506014,195.36962885910964,12781.786185082008,6.406492249588418,372.3533666440022,210.66422998272887,17409.3652887611
205.0333333,6.346887010277038,364.8927222314034,202.9355246943209,13975.55199475284,6.324816192743573,361.5780519255399,199.56368637433624,13056.17656356925,6.408249997527395,374.26841456123066,214.8012226252323,17751.247800643465
210.0166667,5.547380551128567,365.1461006008241,206.82579809590678,14243.463284703492,5.566034261534397,362.339205880494,203.44782871643326,13310.291172984354,5.450919550980563,372.5830260672159,218.40861797328947,18049.36420778319
215.0166667,3.979035687027244,347.033928400536,209.476797568545,14426.029550633153,4.05818400866034,346.2485323711808,206.25340904937707,13493.842363362153,3.664164824254685,346.12736559078286,220.07211930331036,18186.83653668804
220.0333333,2.8809961334629457,316.51838558641737,209.64552190494115,14437.649082204258,2.9835123164247266,318.36719862159737,206.86867529695564,13534.095301699459,2.499297011803085,305.2823350480972,217.97453520147818,18013.491456435502
225.0166667,2.112229684312612,281.0287757325379,206.9621157539061,14252.85106695622,2.217574656203498,285.34415570768766,204.91703769836454,13406.412126778006,1.7398659324164882,260.81644011263387,211.8784318722185,17509.707355519015
230.0333333,1.5739960240322663,244.99484725072767,201.59422038463123,13883.180448917834,1.671677244237562,251.27004696002908,200.49233705913747,13116.932242755798,1.2447577657063984,218.3440646841187,202.3720859573154,16724.09962036892
235.0166667,1.1971644471543856,210.90680952373438,193.9711535431252,13358.203034719814,1.282606436136651,218.54097767910662,193.93113133643115,12687.674485786592,0.9219739039337933,180.46262142554087,190.3431838036635,15730.026959657325
240.0166667,1.73607524757037,182.22861186497641,184.64484534931145,12715.928572039775,1.76823970894927,190.43978854636376,185.69435606938862,12148.794922301156,1.6700126138625373,151.2155439688896,176.74904079048372,14606.60224952257
245.0166667,3.1219701982474235,175.14174092204365,175.01917567431354,12053.037995193354,3.08141202498652,181.90840967985005,176.99755926906354,11579.819089946868,3.3203203902494307,151.84754516702503,163.8455976307802,13540.257215681459
250.0333333,4.092271772413409,183.81875815045794,166.82221621395294,11488.538342854488,4.017333301466633,188.12555356754558,169.37834327369544,11081.342482710326,4.396232157140535,171.58056874552358,154.13954436655087,12738.14559567366
255.0333333,4.771605488502202,200.69545581581667,160.84299877924332,11076.767834597815,4.684381064259872,202.41040084516345,163.59231833803437,10702.799850362358,5.0976686867483325,199.05008370992994,148.39777813411666,12263.644035768042
260.0166667,5.247224934998772,221.06607420902702,157.25914145815602,10829.958487599184,5.1597978849717245,220.48706210802317,159.86711978462355,10459.08391721181,5.554967526161274,227.99831231651967,146.41532692255709,12099.813577640354
265.0333333,5.580218650218129,242.1033695418278,155.91432198258954,10737.34486298789,5.498635920398308,239.6971724841372,158.1284468220933,10345.333657344801,5.853101740161409,255.21576852569396,147.56441610861884,12194.774707924103
270.0166667,5.813356330194553,262.1980749463705,156.49081512371566,10777.046191183452,5.74013182295121,258.4578747072789,158.14479239532403,10346.40304373473,6.047469183930355,279.26785753411707,151.09487815927483,12486.533320589466
275.0166667,5.976582167131642,280.51666294570384,158.61336793866218,10923.219944012473,5.912250253819841,275.89088143057745,159.61767887041142,10442.764592402265,6.174186289238909,299.7165401646354,156.28746064237694,12915.650144303483
280.0333333,6.090860872282161,296.70774062672467,161.90877050827436,11150.164290127472,6.034922117265508,291.5704156657082,162.23579769439414,10614.05137433815,6.256799019412483,316.65210078132793,162.52242314048578,13430.90961526446
285.0333333,6.170870407899548,310.709171648789,166.03735987954707,11434.487675646675,6.122352541297961,305.35342724081033,165.7055993296105,10841.058319404145,6.31065807162886,330.417512354564,169.3012422489371,13991.113585796795
290.0333333,6.226887195219182,322.6230874084688,170.70718082847816,11756.084032796454,6.184665763199044,317.2664954980421,169.7668207057396,11106.758078282233,6.34577127275988,341.45113391486535,176.2439371263518,14564.860306914245
295.0333333,6.266106026177251,332.636333172646,175.67780961970433,12098.396110600643,6.229077507367948,327.43155425780964,174.19864367972212,11396.703931147777,6.368663179077174,350.2010876963536,183.0750913991319,15129.389273642288
300.0333333,6.2935641647564715,340.9710721922903,180.75834678547886,12448.277243677307,6.260730549255284,336.01803154388847,178.82025301347875,11699.066292585525,6.383587474649747,357.08223243244083,189.6058993354918,15669.097514591167
305.0333333,6.3127883313752,347.85519328544774,185.8024233394213,12795.647445377184,6.2832902358009015,343.21280597511446,183.48825397300413,12004.46376160277,6.393317314048041,362.45778964965956,195.7161216006483,16174.048409284354
310.0333333,6.326247667645261,353.5055452329614,190.70196782083013,13133.064163094174,6.29936891686979,349.2020534453126,188.09252221784033,12305.691606421475,6.39966064691493,366.63467300537206,201.33781876471937,16638.62741958966
315.0333333,6.335670909080764,358.1193271072276,195.38076596809714,13455.278752573155,6.310828484211483,354.1609180678481,192.55146355126354,12597.41164022847,6.403796159408127,369.8659716857218,206.44158645003878,17060.404557502374
320.0166667,6.342268370816111,361.8705436670834,199.78838673602056,13758.818181207209,6.3189959237364235,358.24824712223807,196.80726697141966,12875.841658649624,6.406492291452822,372.3567471646675,211.02539822626142,17439.212358113447
325.0166667,6.346887429142112,364.9094836301313,203.89475860743693,14041.611515125522,6.324817004651258,361.60451141380815,200.8214771514035,13138.465775418226,6.408250024823309,374.2709703696656,215.1058545513204,17776.422689044386
330.0333333,5.547380844207392,365.1593797321375,207.65875136568062,14300.826241477376,5.566034839928839,362.36041531145105,204.54809674192273,13382.274677944748,5.45091956898725,372.5849583209817,218.66553796716735,18070.59616549982
335.0166667,3.9790358911190995,347.044448424161,210.19999889519082,14475.834225090408,4.058184419348704,346.2655328732129,207.21574262788963,13556.801699012753,3.6641648357868144,346.1288264016866,220.2887807172791,18204.741511348737
340.0166667,2.8809962910401254,316.5267180240855,210.2733571677473,14480.886186071128,2.983512618766955,318.38082388824654,207.71025523540726,13589.154498432139,2.4992970179500893,305.2834395263165,218.15723176663087,18028.589564168367
345.0333333,2.11222980510378,281.03537556100645,207.5071003871185,14290.382500101166,2.2175748822431824,285.35507532727087,205.65292680561973,13454.55664790851,1.7398659331467718,260.8172753521278,212.0324769667748,17522.43769574947
350.0333333,1.5739961182525615,245.00007459334623,202.0672400317756,13915.755872482348,1.671677422008679,251.27879731292217,201.13573724469305,13159.025804847499,1.244757764110753,218.344696227682,202.5019645520643,16734.832832643995
355.0333333,1.1971645256819305,210.9109493654842,194.38167363473625,13386.474304098792,1.2826065725504558,218.54799003783717,194.49360938281185,12724.473829495357,0.9219739014750027,180.4630989063495,190.45268083171584,15739.075832166654
360.0333333,1.7360753030289602,182.2318913370052,185.00109382361552,12740.462320298922,1.7682398099150838,190.4454084186842,186.18604375175593,12180.962904922384,1.6700126117945242,151.21590490247334,176.8413499358659,14614.23070942569
365.0333333,3.1219702370758156,175.1443387931876,175.32830384151166,12074.326711302709,3.0814120969544128,181.91291375173938,177.4273290854954,11607.936182324585,3.3203203889035042,151.84781797069468,163.92341329469258,13546.687929231377
370.0333333,4.092271799569756,183.82081603374948,167.0904379811996,11507.009959689078,4.01733335274173,188.12916328947756,169.75396311581542,11105.916888347916,4.396232156256317,171.58077494148387,154.2051394447748,12743.566395768845
375.0166667,4.771605507480273,200.6970859159537,161.0757124899891,11092.794119642376,4.684381100796821,202.4132937392361,163.9205874449468,10724.276400019653,5.097668686170238,199.0502395623322,148.4530697509637,12268.213354228857
380.0166667,5.247224948278751,221.06736542348523,157.46103612119606,10843.862358619439,5.159797911002999,220.48938047874157,160.153988357361,10477.851894513904,5.554967525783731,227.99843011794349,146.46193195465094,12103.665033713747
385.0166667,5.580218659501276,242.10439230513697,156.08946983264838,10749.406762396346,5.498635938947682,239.6990303980966,158.3791211060009,10361.73367365088,5.853101739914767,255.21585756688347,147.60369808429053,12198.02098406593
390.0166667,5.813356336688464,262.1988850578132,156.64275224258037,10787.509638171472,5.740131836167145,258.4593635939801,158.36382694463174,10360.733074419353,6.047469183770599,279.26792483697704,151.12798686242687,12489.26943534164
395.0333333,5.976582171673242,280.51730461081326,158.7451644422322,10932.296368118803,5.912250263237051,275.89207457133955,159.80905752201727,10455.285274452484,6.174186289134029,299.71659103674585,156.31536554814429,12917.956215428563
400.0166667,6.090860875490893,296.7082488616423,162.02309163148044,11158.037237970724,6.034922123982405,291.57137179399626,162.4030046009817,10624.9906535964,6.25679901934327,316.6521392341573,162.54594163809497,13432.853192092638
405.0333333,6.17087041012451,310.7095741989755,166.1365191170142,11441.316470561049,6.122352546068442,305.3541934315789,165.85168124774546,10850.61552568033,6.310658071583144,330.41754142011104,169.3210634598801,13992.751617568023
410.0333333,6.226887196776374,322.6234062459668,170.79318615845395,11762.006958133006,6.184665766605926,317.26710947524543,169.89444159875168,11115.107497671295,6.345771272736494,341.45115588445873,176.2606420022762,14566.240803674873
415.0333333,6.266106027262223,332.63658570421154,175.7524036903757,12103.533177236632,6.229077509792269,327.43204625716066,174.31013256314958,11403.99793625136,6.368663179059829,350.20110430290094,183.08916967804979,15130.5527075121
420.0333333,6.293564165507243,340.97127220573606,180.82304185071555,12452.732595934518,6.2607305509781925,336.0184257955962,178.91764587197716,11705.438084867417,6.383587474634056,357.0822449852374,189.61776384575853,15670.078001849137
425.0333333,6.312788331935173,347.85535169933127,185.85853162003343,12799.511451909344,6.283290237048763,343.21312189548485,183.5733304702295,12010.029773081942,6.393317314039057,362.45779913803966,195.72612032577427,16174.874707408895
430.0333333,6.326247667997131,353.5056707024797,190.75062788593095,13136.415233691125,6.2993689177422185,349.20230659809295,188.16683783908934,12310.553602559585,6.399660646907682,366.63468017751507,201.34624501918168,16639.323768191247
435.0333333,6.335670909348952,358.11942648024956,195.42296565229577,13458.184916398164,6.310828484810612,354.161120922829,192.6163777413013,12601.658560808126,6.403796159403566,369.8659771070279,206.44868746023317,17060.99138745639
440.0333333,6.342268370996886,361.87062237216367,199.82498304747406,13761.338457803926,6.31899592418085,358.24840967035317,196.86396775959668,12879.551228838389,6.406492291449445,372.3567512625483,211.03138236677566,17439.706889568366
445.0166667,6.346887429260137,364.90954596556963,203.92649501426757,14043.797104880949,6.324817004963841,361.6046416642644,200.87100270192988,13141.705915665325,6.408250024821037,374.2709734671936,215.11089744615066,17776.83943562838
450.0333333,5.5473808442876384,365.1594291022302,207.68627280756527,14302.721559424313,5.566034840150529,362.3605196812011,204.59135420565696,13385.10473733314,5.450919568989151,372.58496066254446,218.66978763377102,18070.94735942707
455.0333333,3.9790358911412116,347.0444875286332,210.22386481576953,14477.477798409807,4.058184419454275,346.2656165092808,207.25352463289198,13559.273534130652,3.664164835784595,346.1288281720076,220.2923619042329,18205.03746188506
460.0333333,2.8809962912881657,316.52674897267485,210.29405283939406,14482.311433994564,2.9835126190982066,318.3808908808698,207.74325432389827,13591.313417890902,2.4992970178637934,305.2834408723071,218.16024960695523,18028.838959543154
465.0166667,2.112229805417442,281.0354000612945,207.52504670836782,14291.618408629796,2.2175748826746835,285.3551289918431,205.68174802210066,13456.442235902945,1.739865933019195,260.81727637504633,212.0350200663294,17522.64785838181
